XID,Project Name,City,Housing.com Link
r12332,Krishna Apra Gardens,Ghaziabad,https://housing.com/in/buy/projects/page/75897-puraniks-hometown-phase-2-by-puraniks-builders-pvt-ltd-in-kasarvadavali-thane-west
r328383,Kakkad La Vida,Pune West,https://housing.com/in/buy/projects/page/235284-yukta-avenue-by-himaja-constructions-p-ltd-in-kesarapalle
r389205,Krishna Darshan Bliss,Vadodara,https://housing.com/buy-sattva-navaratna-by-sattva-group-in-p-n-palayam-coimbatore-pid-97111
r316673,Krisala 41 Elite,Pune West,https://housing.com/in/buy/projects/page/74458-swaraj-homes-rwa-greater-kailash-2-block-e-by-swaraj-homes-builders-developer-in-greater-kailash
r263821,Mahaveer Celesse,Bangalore North,https://housing.com/buy-samraat-amozon-by-samraat-group-in-gangapur-nashik-pid-229070
r345371,Yukta Avenue,Vijayawada,https://housing.com/in/buy/projects/page/312607-vaishnavi-urban-county-by-vaishnavi-group-in-jigani
r100985,Sattva Navaratna Residency,Coimbatore,https://housing.com/in/buy/projects/page/336390-shri-swastik-royale-avenue-by-shri-swastik-group-in-bhurkoni
r177847,RWA Greater Kailash 2,South Delhi,https://housing.com/buy-mani-vista-by-mani-group-in-ashok-nagar-kolkata-pid-50050
r345849,Samraat AmOzon,Nasik,https://housing.com/in/buy/projects/page/7208-pacifica-aurum-villas-by-pacifica-builders-pvt-ltd-in-padur
r26402,CGHS Philips Towers,Dwarka Delhi,https://housing.com/in/buy/projects/page/151606-swami-dayanand-by-reputed-builder-in-sector-6-dwarka
r421791,Vaishnavi Urban County,Bangalore South,https://housing.com/in/buy/projects/page/5908-concrete-sai-saakshaat-by-concrete-builders-in-kharghar
r381965,Shri Swastik Royale Avenue,Raipur,https://housing.com/in/buy/projects/page/5736-regency-crest-by-regency-group-in-kharghar
r274357,Mani Vista,Kolkata South,https://housing.com/in/buy/projects/page/328373-tricity-heritage-by-tricity-reality-llp-in-panvel
r1285,Pacifica Aurum,Chennai South,https://housing.com/buy-viraj-lotus-court-by-viraj-constructions-pvt-ltd-in-semra-lucknow-pid-4005
r12430,Swami Dayanand Appartments,Dwarka Delhi,https://housing.com/in/buy/projects/page/6586-leena-bhairav-residency-by-leena-group-in-mira-road-east
r43970,Sai Saakshaat,Navi Mumbai,https://housing.com/in/buy/projects/page/34763-amrapali-royal-by-amrapali-group-in-indirapuram/floor-plan
r9084,Regency Crest,Navi Mumbai,https://housing.com/in/buy/projects/page/239214-house-of-hiranandani-upscale-by-house-of-hiranandani-in-egattur
r430973,Tricity Heritage,Navi Mumbai,https://housing.com/buy-ideal-exotica-by-ideal-group-in-new-alipore-kolkata-pid-28820
r23822,BBD Green City Lotus Court,Lucknow,https://housing.com/in/buy/projects/page/133871-sd-siennaa-wing-b-by-sd-corporation-in-kandivali-east
r13946,Leena Bhairav Residency,Mira Bhayandar,https://housing.com/in/buy/projects/page/3143-golden-opulence-by-golden-homes-in-poonamallee
r27822,Amrapali Royal,Ghaziabad,https://housing.com/in/buy/projects/page/18820-kukreja-golfscappe-by-kukreja-construction-company-in-chembur
r201,House of Hiranandani Upscale,Chennai South,https://housing.com/buy-3bhk-flats-in-one-rajarhat-for-sale-srpid-agzlzc8
r62085,Ideal Exotica,Kolkata South,https://housing.com/in/buy/projects/page/320109-unique-poonam-estate-cluster-ii-building-no-4-5-6-by-unique-shanti-developers-in-mira-road-east
r325157,SD Siennaa,Western Mumbai,https://housing.com/in/buy/projects/page/4698-skardi-realtech-pvt-ltd-greens-by-skardi-realtech-pvt-ltd-in-pandav-nagar
r2318,Golden Opulence,Chennai West,https://housing.com/in/buy/projects/page/238652-netaji-subhash-apartments-by-reputed-builder-in-sector-13-dwarka
r4798,Kukreja Golf Scappe,Central Mumbai,https://housing.com/in/buy/projects/page/29205-adarsh-palm-acres-by-adarsh-developers-in-bagalur
r271891,Ruchi One Rajarhat,Kolkata East,https://housing.com/buy-mahadev-lavish-by-shiv-land-developers-in-bopal-ahmedabad-pid-300411
r156171,Unique Poonam Cluster 3,Mira Bhayandar,https://housing.com/in/buy/projects/page/53016-emerald-heights-by-emerald-homedevelopers-pvt-ltd-in-sector-88
r64884,Skardi Greens,Ghaziabad,https://housing.com/in/buy/projects/page/151344-assotech-windsor-park-by-assotech-limited-in-indirapuram
r104622,Netaji Subhash Apartments,Dwarka Delhi,https://housing.com/in/buy/projects/page/12031-skg-the-merlin-by-skg-homes-in-vasundhara
r197601,Adarsh Palm Acres,Bangalore North,https://housing.com/in/buy/projects/page/237072-bptp-district-2-by-bptp-limited-in-sector-84/brochure
r408152,Shiv Mahadev Lavish,Ahmedabad West,https://housing.com/in/buy/projects/page/154396-cghs-dharam-vihar-apartment-by-cghs-group-in-sector-10-dwarka
r155647,Emerald Heights,Faridabad,https://housing.com/in/buy/projects/page/16613-ramsons-kshitij-by-ramsons-group-in-sector-95
r27768,Assotech Windsor Park,Ghaziabad,https://housing.com/in/buy/projects/page/287206-lodha-trump-tower-mumbai-by-lodha-group-in-lower-parel
r237732,SKG The Merlin,Ghaziabad,https://housing.com/in/buy/projects/page/12651-rohan-leher-2-by-rohan-builders-and-developers-private-limited-in-baner
r341213,BPTP District 2,Faridabad,https://housing.com/in/buy/projects/page/201707-kakatiya-green-diamond-county-by-kakatiya-green-avenues-llp-in-rampally
r64206,Dharam CGHS,Dwarka Delhi,https://housing.com/buy-godrej-prakriti-by-godrej-properties-ltd-in-sodepur-kolkata-pid-275812
r101679,Ramsons Kshitij,Gurgaon,https://housing.com/in/buy/projects/page/124201-suhana-green-aaayam-by-suhana-group-in-railway-station-area
r60177,Lodha Trump Tower,South Mumbai,https://housing.com/in/buy/projects/page/16729-bscpl-bollineni-hillside-2-by-bscpl-infrastructure-ltd-in-sithalapakkam
r124799,Rohan Leher 2,Pune West,https://housing.com/in/buy/projects/sector_6_dwarka_dwarka
r327865,Kakatiya Diamond County,Secunderabad,https://housing.com/in/buy/projects/page/102417-mahindra-roots-by-mahindra-lifespaces-in-kandivali-east
r6028,Godrej Prakriti,Kolkata North,https://housing.com/buy-merlin-5th-avenue-by-merlin-group-in-salt-lake-city-kolkata-pid-35878
r267693,Suhana Green Aalyam,Kota,https://housing.com/in/buy/projects/page/307590-satyam-seasons-by-satyam-lifescapes-llp-in-sanpada
r481,BSCPL Bollineni Hillside,Chennai South,https://housing.com/buy-chugh-grande-exotica-by-m-chug-group-in-sahara-city-homes-indore-pid-5922/floor-plan
r26242,Shubh Laxmi Apartment,Dwarka Delhi,https://housing.com/in/buy/projects/page/321959-bhagwati-elysia-iii-by-bhagwati-group-in-pushpak-nagar
r207969,Merlin 5th Avenue,Kolkata East,https://housing.com/in/buy/projects/page/151397-cghs-shakti-apartments-by-cghs-group-in-sector-5-dwarka
r35150,M Chugh Grande Exotica,Indore,https://housing.com/in/buy/projects/page/96754-kalpataru-magnus-by-kalpataru-group-in-bandra-east
r137103,Shree Badrinath Apartments,Dwarka Delhi,https://housing.com/in/buy/projects/page/156998-trimurti-apartments-by-reputed-builder-in-sector-12-dwarka
r30350,Shakti Apartment,Dwarka Delhi,https://housing.com/in/buy/projects/page/12609-platinum-palacio-by-platinum-group-in-ulwe
r12930,Kanakia Niharika,Thane,https://housing.com/buy-aaravi-119-by-aaravi-developers-in-shilaj-ahmedabad-pid-280520
r279479,Kalpataru Magnus,Western Mumbai,https://housing.com/in/buy/ghaziabad/3bhk-mahagunpuram
r904,Emaar Mgf Palm Terraces Select,Gurgaon,https://housing.com/in/buy/projects/page/33440-godrej-united-by-godrej-properties-ltd-in-hoodi
r151917,Platinum Palacio,Navi Mumbai,https://housing.com/in/buy/projects/page/336167-embassy-verde-by-embassy-group-in-mahadeva-kodigehalli
r395198,Aaravi 119,Ahmedabad West,https://housing.com/in/buy/projects/page/281472-jubilee-city-gardens-by-jubilee-joy-homes-llp-in-sector-116
r3510,Mahagun Puram,Ghaziabad,https://housing.com/in/buy/projects/page/286285-oscar-om-regency-by-oscar-infrastructure-private-limited-in-taloja
r27604,Godrej United,Bangalore East,https://housing.com/in/buy/projects/page/33814-kalpataru-siddhachal-elite-by-kalpataru-group-in-thane-west
r9744,Goodwill Paradise,Navi Mumbai,https://housing.com/in/buy/projects/page/113981-parth-bhagat-heritage-by-parth-developers-in-kamothe
r436949,Embassy Verde,Bangalore North,https://housing.com/in/buy/projects/page/77385-vatika-india-next-plot-by-vatika-in-sector-82
r391336,Jubilee City Gardens,Mohali,https://housing.com/in/buy/projects/page/308981-adityaram-happinest-by-adityaram-group-in-thiruporur
r372761,Oscar Om Regency,Navi Mumbai,https://housing.com/in/buy/projects/page/299734-godrej-bliss-by-godrej-properties-ltd-in-kandivali-east
r5464,Kalpataru Siddhachal Elite,Thane,https://housing.com/in/buy/projects/page/301725-gami-ved-by-gami-group-in-nerul
r305513,Parth Bhagat Heritage,Navi Mumbai,https://housing.com/in/buy/projects/page/130196-indis-vb-city-by-indis-in-bolarum
r144209,Vatika India Next Plots,Gurgaon,https://housing.com/in/buy/projects/page/288237-suvarnatula-chs-sai-adityaraj-by-adityaraj-builders-in-ghatkopar-east
r417033,Adityaram Happinest,Chennai South,https://housing.com/in/buy/projects/page/44765-meena-residency-by-meena-developers-in-kharghar
r410696,Godrej Bliss,Western Mumbai,https://housing.com/in/buy/new_delhi/flat-rohini_sector_15
r413079,Gami Ved,Navi Mumbai,https://housing.com/buy-parsvnath-planet-by-parsvnath-developers-ltd-in-gomti-nagar-lucknow-pid-27213/floor-plan
r316241,Indis VB City,Hyderabad,https://housing.com/buy-hiland-willows-by-hiland-in-new-town-kolkata-pid-160852
r401321,Sai Adityaraj,Central Mumbai,https://housing.com/in/buy/projects/page/339374-shubhankar-one-by-shubhankar-group-in-debari
r8812,Meena Residency,Navi Mumbai,https://housing.com/in/buy/projects/page/52451-hubtown-the-premiere-residences-bel-air-by-hubtown-in-andheri-west/brochure
r64312,Parsvnath Planet,Lucknow,https://housing.com/buy-villas-in-manglia-indore-for-sale-srpid-m74p45jwlq679v91odu
r15430,Hiland Willows,Kolkata East,https://housing.com/in/buy/projects/page/283432-tricity-montview-by-tricity-reality-llp-in-sanpada
r438575,Shubhankar One,Udaipur,https://housing.com/in/buy/projects/page/285824-pnk-winstone-building-type-e-by-pnk-group-in-mira-road-east
r257525,Hubtown The Premiere Residences,Western Mumbai,https://housing.com/in/buy/projects/page/2434-karle-zenith-residences-by-karle-infra-in-nagavara
r383015,Hiranandani Delanna,Thane,https://housing.com/in/buy/projects/page/302051-anp-autograph-by-anp-corp-in-punawale
r457,DLF Gardencity,Indore,https://housing.com/in/buy/projects/page/287323-bharathi-sowparnika-by-bharathi-builders-and-developers-in-yeyyadi
r389386,Tricity Montview,Navi Mumbai,https://housing.com/in/buy/projects/page/133464-dnv-elvira-b-by-dnv-builders-in-tathawade
r32466,PNK Winstone,Mira Bhayandar,https://housing.com/buy-shaligram-square-by-shaligram-group-in-gota-ahmedabad-pid-144405/brochure
r2546,Karle Zenith Residences,Bangalore North,https://housing.com/in/buy/projects/page/9598-sejal-suyash-pride-by-sejal-properties-in-ulwe
r412360,ANP Autograph,Pune West,https://housing.com/in/buy/projects/page/127298-godrej-nurture-phase-1-by-godrej-properties-ltd-in-sector-150
r397792,Bharathi Sowparnika,Mangalore,https://housing.com/in/buy/projects/page/12752-jaypee-garden-isles-by-jaypee-greens-in-sector-133
r239268,DNV Elvira,Pune West,https://housing.com/buy-nirupam-royal-palms-extension-3-acre-phase-2-by-nirupam-associates-builders-developers-colonizers-in-hoshangabad-road-bhopal-pid-19633
r310027,Shaligram Square,Ahmedabad North,https://housing.com/buy-shilp-ananta-by-shilp-group-in-shela-ahmedabad-pid-254753
r18830,Sejal Suyash Pride,Navi Mumbai,https://housing.com/in/buy/projects/page/5452-ace-group-city-by-ace-group-in-noida-extension
r318275,Godrej Nurture,Noida,https://housing.com/in/buy/projects/page/238258-space-india-royal-meadows-residency-by-space-india-builders-and-developers-in-koproli
r1300,Jaypee Greens Garden Isles,Noida,https://housing.com/in/buy/projects/page/265493-the-prestige-city-avalon-park-by-prestige-estates-projects-ltd-in-volagerekallahalli
r20758,Nirupam Royal Palms,Bhopal,https://housing.com/in/buy/projects/page/43494-ashford-royale-by-ashford-group-builders-in-bhandup-west
r374462,Shilp Ananta,Ahmedabad West,https://housing.com/in/buy/projects/page/282886-eligo-by-uppal-chadha-hi-tech-developers-pvt-ltd-in-wave-city/brochure
r5382,Ace City,Greater Noida,https://housing.com/in/buy/projects/page/276919-tarc-tripundra-by-tarc-limited-in-kapashera
r19040,Space India Royal Meadows Residency,Navi Mumbai,https://housing.com/in/buy/projects/page/17847-sumadhura-silver-ripples-by-sumadhura-infracon-pvt-ltd-in-whitefield
r381087,Prestige City Avalon Park,Bangalore East,https://housing.com/in/buy/projects/page/17050-omaxe-silver-birch-by-omaxe-ltd-in-ranai-majra
r6188,Ashford Royale,Central Mumbai,https://housing.com/in/buy/projects/page/321455-sheth-promont-by-sheth-realty-mumbai-in-sion
r397089,Wave Eligo,Ghaziabad,https://housing.com/in/buy/projects/page/51944-bramha-skycity-tower-l-by-bramha-realty-infrastructure-in-dhanori
r48968,Sumadhura Silver Ripples,Bangalore East,https://housing.com/buy-times-104-by-times-infrabuild-llp-in-bodakdev-ahmedabad-pid-278759
r427876,Sheth Promont,Central Mumbai,https://housing.com/in/buy/projects/page/12297-tulsi-aura-by-tulsi-constructions-in-ghansoli
r5564,Bramha Sky City,Pune East,https://housing.com/buy-swati-premier-by-swatisandhya-procon-llp-in-sarkhej-okaf-ahmedabad-pid-303268
r23738,Bestech Park View Residences,Mohali,https://housing.com/in/buy/projects/page/313111-mahindra-lifespaces-zen-by-mahindra-lifespaces-in-begur
r393086,Times 104,Ahmedabad West,https://housing.com/in/buy/projects/page/210375-park-view-apartments-by-reputed-builder-in-sector-12-dwarka
r389429,Arkade Aspire,Western Mumbai,https://housing.com/in/buy/gurgaon/plot-sector_25_gurgaon
r15252,Tulsi Aura,Navi Mumbai,https://housing.com/in/buy/projects/page/333353-dotom-sapphire-by-dotom-realty-in-malad-west
r412508,Swati Premier,Ahmedabad West,https://housing.com/in/buy/projects/page/86195-vario-homes-by-karle-homes-pvt-ltd-in-hebbal
r424468,Mahindra Zen,Bangalore South,https://housing.com/in/buy/projects/page/288624-hpr-avani-by-hpr-infra-in-kandi
r208215,Park view Apartments,Dwarka Delhi,https://housing.com/in/buy/projects/mohammed_wadi
r382835,Dotom Sapphire,Western Mumbai,https://housing.com/in/buy/projects/page/49955-forum-serendipity-at-bkc-by-forum-group-in-bandra-east
r339561,Vario Homes,Bangalore North,https://housing.com/in/buy/projects/page/198916-fidato-honour-homes-by-fidato-buildcon-private-limited-in-sector-89
r385039,Raheja Sterling,Pune South,https://housing.com/in/buy/projects/page/18219-tcg-the-crown-greens-phase-2-by-tcg-real-estate-in-hinjawadi-phase-3
r391431,Arihant Aaradhya,Thane Outskirts,https://housing.com/buy-platinum-amaltas-by-platinum-group-in-kanakpura-jaipur-rajasthan-pid-19468
r172143,Serendipity,Western Mumbai,https://housing.com/in/buy/projects/page/35734-pareena-laxmi-apartments-by-pareena-infrastructure-builders-in-sector-99a
r318161,Fidato Honour Homes,Faridabad,https://housing.com/in/buy/projects/page/102349-sai-mirra-panchajanya-by-raghavendran-constrctions-in-miyapur
r1327,TCG The Crown Greens,Pune West,https://housing.com/in/buy/projects/page/34712-migsun-twiinz-by-migsun-in-eta-ii
r5576,Platinum Amaltas,Jaipur,https://housing.com/in/buy/projects/page/289180-gami-terra-by-gami-group-in-sanpada
r162569,Pareena Laxmi Apartments,Gurgaon,https://housing.com/in/buy/projects/page/290386-amolik-aster-woods-by-amolik-buildcon-llp-in-sector-98
r308941,Raghavendras Mirra Panchajanya,Hyderabad,https://housing.com/in/buy/projects/page/337479-apex-nova-10-elegance-phase-1-by-apex-realty-in-kharghar
r243243,Provident Kenworth,Hyderabad,https://housing.com/in/buy/projects/page/33495-jaypee-kensington-park-apartments-by-jaypee-greens-in-sector-133
r264019,Migsun Twinz,Greater Noida,https://housing.com/in/buy/projects/page/46346-star-realcon-the-essentia-by-star-realcon-pvt-ltd-in-milakpur-goojar
r401491,Gami Terra,Navi Mumbai,https://housing.com/in/buy/projects/page/299010-oree-cloud-51-by-oree-reailty-in-bavdhan
r400534,Amolik Aster Woods,Faridabad,https://housing.com/in/buy/projects/page/5421-embassy-grove-by-redundant-in-rustam-bagh-layout
r437982,Nova 10 Elegance,Navi Mumbai,https://housing.com/in/buy/projects/page/7942-paramount-symphony-by-paramount-propbuild-pvt-ltd-in-crossings-republik/directions
r754,Jaypee Greens Kensington Park Apartments,Noida,https://housing.com/in/buy/projects/page/255189-prestige-park-drive-phase-1-by-prestige-estates-projects-ltd-in-devanahalli
r21914,The Essentia,Bhiwadi,https://housing.com/buy-natura-by-1-oak-by-oneoak-realtors-india-private-limited-in-sushant-golf-city-lucknow-pid-234105
r410180,Oree cloud 51,Pune West,https://housing.com/buy-raspunja-township-by-speedland-real-estate-pvt-ltd-in-joka-kolkata-pid-278656
r8598,Embassy Grove,Bangalore East,https://housing.com/in/buy/projects/page/6584-panchsheel-greens-2-by-panchsheel-group-in-noida-extension
r24704,Paramount Symphony,Ghaziabad,https://housing.com/in/buy/projects/page/282289-pristine-allure-part-1-by-pristine-properties-in-kharadi
r374951,Prestige Park Drive,Bangalore North,https://housing.com/in/buy/projects/page/91950-nyati-wind-chimes-by-nyati-group-in-mohammed-wadi
r350361,1OAK Natura,Lucknow,https://housing.com/in/buy/projects/page/286137-vanavil-sunday-beach-by-vanavil-estate-in-edaikazhinadu
r383837,Speedland Raspunja Township,Kolkata South,https://housing.com/in/buy/projects/page/2346-mr-platinum-321-by-mr-dd-developer-in-ghukna
r882,Panchsheel Greens,Greater Noida,https://housing.com/in/buy/projects/page/80126-raviraj-park-island-by-raviraj-realty-in-yerawada
r391079,Pristine Allure,Pune East,https://housing.com/in/buy/projects/page/67045-wadhwani-sai-ambience-by-wadhwani-constructions-in-pimple-saudagar
r1413,Nyati Windchimes,Pune South,https://housing.com/in/buy/projects/page/285414-puneet-amarjyoti-by-puneet-urban-spaces-in-vikhroli-east
r382447,Vanavil Sunday Beach,Chennai South,https://housing.com/buy-kiara-residency-by-kiara-lifespaces-in-sushant-golf-city-lucknow-pid-182373
r5272,MR Platinum 321,Ghaziabad,https://housing.com/in/buy/projects/page/256661-akshay-yash-gracia-e-wing-by-akshay-enterprises-kothrud-in-dhanori
r43528,Park Island,Pune East,https://housing.com/buy-happy-uptown-by-happy-group-in-bopal-ahmedabad-pid-318142
r15272,Wadhwani Sai Ambience,Pune West,https://housing.com/in/buy/projects/page/321392-the-views-by-adani-realty-by-adani-realty-in-ghatkopar-east
