Sr.No.,Project Name,Promoter Name,Promoter Address,Project Type,Email Id,Mobile No,Project Registration No.,District,Approved on
277,SHIVAM ARCADE,SHREE KHODIYAR DEVELOPERS,"SHIVAM ARCADE, NR. HANSPURA PATIYA NARODA, DEHAGAM ROAD, HANSPURA Ahmedabad 382330",Commercial,skdindia9@gmail.com,9924199583,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA01136/EX1/020319,Ahmedabad,28-12-2017
278,EARTH ESSENCE,ROCOCO BUILDCON LLP,"SHOP NO.7 GOYAL TERRACE NR. JUDGES BUNGLOW CROSS ROAD,BODAKDEV Ahmedabad 380054",Commercial,rococobuildcon@yahoo.in,9925033566,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA00896/EX1/071218,Ahmedabad,04-12-2017
279,TOWN PLAZA,TOWN DEVELOPER,"TOWN PLAZA, RASPAN CROSS ROAD, NIKOL Ahmedabad 382350",Commercial,ashvinra4220@gmail.com,9714135587,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA01286/110118,Ahmedabad,11-01-2018
280,PATRON,R SHELADIA CONSTRUCTION,"PATRON,OPP.KENSVILLE GOLF ACADEMY,NR.RAJPATH CLUB S.G HIGHWAY TO RING ROAD,BODAKDEV Ahmedabad 380054",Commercial,akshay@rsheladia.com,9724497644,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00469/EX1/250219,Ahmedabad,16-10-2017
281,Shalin Centrum,Shalin Developers,"Plot No 2,Sector-11 Gandhinagar Gandhinagar 382011",Commercial,shalincentrum@gmail.com,9723810881,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA01170/010118,Gandhinagar,01-01-2018
282,CRESTON COMMERCIAL COMPLEX,PARTH ENTERPRISE,"AMBIKA TOWNSHIP ROAD, OPP MAVADI GEEN PARTY PLOT MOTA MAVA Rajkot 360005",Commercial,parthenterprise011@gmail.com,8000522202,PR/GJ/RAJKOT/RAJKOT/Others/CAA03226/240718,Rajkot,24-07-2018
283,SAI ASHISH TRADE CENTER,SAI SARJAN CORPORATION,"A/406, 4TH FLOOR, TIRUPATI PLAZA ATHWAGATE, NEAR COLLECTOR OFFICE, SURAT Surat 395001",Commercial,saisarjancorporation@gmail.com,9825052511,PR/GJ/SURAT/CHORASI/SUDA/CAA05290/180419,Surat,18-04-2019
284,EAST BROOK ESTATE,RAJKUMAR GURUMUKHDAS UDHANI,EAST BROOK ESTATE BEHIND MANIYAR TRADER NEAR AJIT MILL CROSS ROAD RAKHIAL AHMEDABAD Ahmedabad 380023,Commercial,eastbrookestate@gmail.com,9913000555,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA06624/150120,Ahmedabad,15-01-2020
285,Milestone Vibrant,Rahul Shah (HUF) Proprietor of Vibrant Corporation,37A Plot No 39 40 41 Amantra Bungalow Mayur Society Citylight Surat Surat 395007,Commercial,vibrant@pradeepsinghi.com,8976889199,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00383/091017,Surat,09-10-2017
286,AVADH ARENA,AVADH INFRACON,"SUR. NO. 97/1+2+3, BLOCK NO.211, TP NO.13, FP NO. 131, NR. SHYAMBABA TEMPLE, OPP. SEPPHIRE COURT, VILLAGE BHARTANA, VESU, SURAT Surat 395007",Commercial,manojbhuva02@gmail.com,9825218929,PR/GJ/SURAT/SURAT CITY/SUDA/CAA01870/EX1/170120,Surat,05-03-2018
287,7 SEAS,JAY JALARAM DEVELOPERS,"308, 7 SEAS COMPLEX, MOTIBAUG ROAD TIMBAVADI, JUNAGADH Junagadh 362001",Commercial,7seasjunagadh@gmail.com,9824823655,PR/GJ/JUNAGADH/JUNAGADH/Others/CAA02642/100518,Junagadh,10-05-2018
288,SHILP APERIA,Aaron construction,"SHILP AARON, OPP ARMEDIA, SINDHU BHAVAN ROAD, BODEKDEV, AHMEDABAD Ahmedabad 380054",Commercial,yash@shilp.co.in,9924547788,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00492/171017,Ahmedabad,17-10-2017
289,Aaryan Workspace - 2,Aaryan Workspace LLP,"406, Aaryan Workspace, St.Xaviers College Corner, Navrangpura Ahmedabad 380009",Commercial,rera.workspace2@gmail.com,9998611906,PR/GJ/AHMEDABAD/AHMADABAD CITY/AUDA/CAA00318/031017,Ahmedabad,03-10-2017
290,SATVA PLATINUM,SHREE BAHUCHAR CORPORATION,"F.P 61 T.P 39(NARODA-1) ,OPP AURJUN COMPLEX NARODA GAM NARODA AHMEDABAD Ahmedabad 382330",Commercial,satvagalaxysbc@gmail.com,9979895575,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00614/071117,Ahmedabad,07-11-2017
291,GOLDCROFT,MAHAVIR INFRA,"O - 11, Mahalaxmi Shopping Center, Opp. BOB, Kareliabug, Vadodara Vadodara 390018",Commercial,setulidesai@gmail.com,9925221830,PR/GJ/VADODARA/VADODARA/Others/CAA00243/EX1/190119,Vadodara,25-09-2017
292,TANGENT,PRAMUKH ASSOCIATES,"SURVEY NO.31,32,35 SARGASAN CROSS ROAD Gandhinagar 382421",Commercial,pramukhtangent@gmail.com,9426367167,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA02629/EX2/A1C/270120,Gandhinagar,10-05-2018
293,SIDDHIVINAYAK INDUSTRIAL ESTATE,S.V.BUILDWELL,"survey no-17, F.P.NO.291, NR. PALM HOTEL ODHAV, AHMEDABAD Ahmedabad 382415",Commercial,shrimanibhadra@gmail.com,9687625358,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00848/EX1/290319,Ahmedabad,28-11-2017
294,SAHJANAND BUSINESS HUB,SIDDHESHWAR INFRATECH,"42,YOGI DARSHAN SOCIETY,YOGI CHOWK,SURAT 42,YOGI DARSHAN SOCIETY,YOGI CHOWK,SURAT Surat 395006",Commercial,ygajera_it@yahoo.com,9825497379,PR/GJ/SURAT/CHORASI/SUDA/CAA02762/310518,Surat,31-05-2018
295,UNITECH BUSINESS HUB,Khodal Developer,"58,BHURAKHIYADHAM ROW HOUSE,NAVJIVAN RESTURANT,SARTHANA,SURAT 58,BHURAKHIYADHAM ROW HOUSE,NAVJIVAN RESTURANT,SARTHANA,SURAT Surat 395006",Commercial,mahendrasatani505@gmail.com,9825497379,PR/GJ/SURAT/CHORASI/SUDA/CAA04472/261218,Surat,26-12-2018
296,Squaareone commercial,Squaareone Corporation,At junction of 150 feet vvip road and 120 feet canal road opp aashirwad enclave b/s mansarovar hills bhimrad surat Surat 395017,Commercial,squaareone@gmail.com,9924144666,PR/GJ/SURAT/SURAT CITY/SUDA/CAA01576/080218,Surat,08-02-2018
297,APPLE SQUARE,SHREE SIDDHESHWAR DEVELOPERS,"A/85,TIRUPATI SOCIETY,YOGI CHOPWK,PUNAGAM,SURAT PUNAGAM,SURAT Surat 395007",Commercial,brijeshgajera007@gmail.com,9825929922,PR/GJ/SURAT/CHORASI/SUDA/CAA04187/301118,Surat,30-11-2018
298,DIAMOND SQUARE,SUNRISE CORPORATION,"A/85,PARISEEMA COMPLEX, C.G.ROAD, NAVRANGPURA, Ahmedabad 380009",Commercial,accounts@aireo.in,9227222377,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA03474/EX1/080419,Ahmedabad,24-09-2018
299,PARK PARADISE,PARK PARADISE,OP VADSAR RING ROAD NEAR BILLABONG SCHOOL Vadodara 390012,Commercial,the.thepark@gmail.com,8469668026,PR/GJ/VADODARA/VADODARA/Others/CAA02418/EX1/040620,Vadodara,20-04-2018
300,KRISHNA GOLD,SHREE KRISHNA ASSOCIATES,"C-191, Shivam, Near SunCity, Opp. Ambe School, Darbar Chokdi, Manjalpur, Vadodara Vadodara 390011",Commercial,info@krishnagoldbaroda.com,9824680001,PR/GJ/VADODARA/VADODARA/Others/CAA03991/061118,Vadodara,06-11-2018
301,7X CORRIDOR,OM DEVELOPERS,"C.S.NO.668, WARD NO.3, OPP MOTILAL WIN BAUG SONERIMAHEL BHARUCH SONERI MAHEL, BHARUCH Bharuch 392001",Commercial,7xgroup2016@gmail.com,8140204020,PR/GJ/BHARUCH/BHARUCH/Others/CAA00747/EX2/101219,Bharuch,17-11-2017
302,Sunrise Business Center,Jenish Associates,"Second Floor-1, Sanidhya, Opp. Chamak Chuna, Thakkarbapanagar, N. H. No. 8, Ahmedabad - 382350 Ahmedabad 382350",Commercial,sbc.amd@gmail.com,9099006462,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA01692/190218,Ahmedabad,19-02-2018
303,Shoolin Arcade,Patel Buildcon,"1/B , Rachna Maninagar Co-op Housing Soc Limited jyamala Busstand , Isanpur Ahmedabad 382443",Commercial,shoolinarcedarera@gmail.com,9825009667,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00753/EX1/061018,Ahmedabad,17-11-2017
304,SAHYOG ELINA,SHREEJI DEVELOPERS,"PLOT NO. 57/58/59/60, CHINTAMANI SOCIETY OPP. BRIGHT SCHOOL, V.I.P. ROAD Vadodara 390018",Commercial,ankurdcl@gmail.com,9898300050,PR/GJ/VADODARA/VADODARA/Others/CAA02437/210418,Vadodara,21-04-2018
305,RAJYASH RISE,RAJYASH INFRACON,"405, MAURYANSH ELANZA, NEAR PAREKHS HOSPITAL, SHYAMAL CROSS ROADS, SATELLITE,AHMEDABAD Ahmedabad 380015",Commercial,info@rajyashgroup.com,9825072988,PR/GJ/AHMEDABAD/AHMADABAD CITY/AUDA/CAA00173/EX2/A1C/210120,Ahmedabad,18-09-2017
306,SYPHON GARDENIA,TARGET INFRA,1058 SECTOR 2D Gandhinagar 382007,Commercial,targettax2015@gmail.com,9375155048,PR/GJ/GANDHINAGAR/GANDHINAGAR/AUDA/CAA03200/EX1/290619,Gandhinagar,20-07-2018
307,SAMRPAN,SHREE SADRUP DEVELOPERS LLP,Plot no 25-26 Harirambaug R S no 253/2-2 Bhavnagar 364001,Commercial,atulajmera2020@gmail.com,9824910001,PR/GJ/BHAVNAGAR/BHAVNAGAR/Others/CAA07566/201020,Bhavnagar,20-10-2020
308,BVR-EK,BVR Buildcon,"7/A Ground flr, Sumel Business Park-2 B/H Vanijya Bhavan, Kankaria Ahmedabad 380006",Commercial,bvrbuildcon@gmail.com,9913139393,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00806/221117,Ahmedabad,22-11-2017
309,KRISHNA ESTATE,SHIV DEVELOPERS,"14, SUROHI BUNGLOWS VIBHAG-4 NIKOL NARODA ROAD, NIKOL Ahmedabad 382350",Commercial,adarshcon223@yahoo.co.in,9898088520,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00778/201117,Ahmedabad,20-11-2017
310,KOPPER ARCADE - 2,M/S SWASTIK STAPATHYA,"GOVINDBAUG 1, VEGETABLE MAIN ROAD NEAR SANT KABIR ROAD Rajkot 360006",Commercial,kopperarcade2.rera@gmail.com,9825043450,PR/GJ/RAJKOT/RAJKOT/Others/CAA00541/EX1/140219,Rajkot,26-10-2017
311,Blu Eminence,shree narayan corporation,"BLOCK NO. 85 , BLU BELLS , VANKALA , JAHANGIRPURA , SURAT Surat 395009",Commercial,2012snco@gmail.com,9825041437,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00706/141117,Surat,14-11-2017
312,NILAMBER TRIUMPH,NILAMBER INFRATECH LLP,"A 402 SHIVAM RESIDENCY,NEAR KRISHNANAGAR SOCIETY JUPITAR TULSHIDHAM ROAD, MANJALPUR Vadodara 390011",Commercial,nilamberinfratechllp@gmail.com,9825023747,PR/GJ/VADODARA/VADODARA/Others/CAA02239/EX1/190619,Vadodara,03-04-2018
313,VIVANTA ICON,BHAKTI INFRA,"T.P. 31 F.P. OPP SHELL PETROL PUMP L.P. SAVANI ROAD, ADAJAN SURAT Surat 395009",Commercial,bhaktigroup34@gmail.com,9979923741,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00203/EX2/111120,Surat,20-09-2017
314,Raghuvir IV Estate,ASHVINBHAI KANTILAL RAVAL PROPRIETOR OF VIJYA LAND INFRASTRUCTURE,"307, Jitendra Chambers, Nr. Ayurved Bhavan, Income Tax, Ahmedabd Ahmedabad 380014",Commercial,support@vijayaland.com,9426002578,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA02262/040418,Ahmedabad,04-04-2018
315,OM DECORA 9 SQUARE,ARYAN ARCADE LIMITED,"OM DECORA 9 SQUARE, NANA MAUVA MAIN ROAD NR. MARWADI BUILDING Rajkot 360004",Commercial,chetanrokad@hotmail.com,9825483986,PR/GJ/RAJKOT/RAJKOT/Others/CAA03530/EX1/010122,Rajkot,29-09-2018
316,SUNSHINE ARCADE II,SUNSHINE BUILDSPACE PRIVATE LIMITED,"PLOT NO 247, WARD-12-B OPP. DR. V L MORKHIA HOSPITAL Kutch 370201",Commercial,sunshinearcade2rera@gmail.com,9825225156,PR/GJ/KUTCH/GANDHIDHAM/Others/CAA04593/040119,Kutch,04-01-2019
317,Times Square Arcade,Matruboomi Developers,"Times Square Arcade, Near Ravija Plaza Complex Thaltej-Shilaj Main Road, Thaltej Ahmedabad 380059",Commercial,timessquare6612@gmail.com,9898751111,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00708/151117,Ahmedabad,15-11-2017
318,ARIHANT PLAZA,ANADH ENTERPRISE,"BLOCK-306 ,SHREE SAI PLAZA DINDOLI Surat 394210",Commercial,plazashreesai@gmail.com,9737918000,PR/GJ/SURAT/SURAT CITY/SUDA/CAA01189/EX1/050719,Surat,03-01-2018
319,Broadway Pride,ARIHANT INFRASTRUCTURE,"A-401, Vitrag Residency, Natubhai Circle Nr. Pranavpuri Tower, Race Course, Vadodara Vadodara 390007",Commercial,broadwaysignature@gmail.com,9825069133,PR/GJ/VADODARA/VADODARA/Others/CAA02831/EX1/260919,Vadodara,06-06-2018
320,Times Square Arcade - 2,Times Buildspace Pvt. Ltd.,"Plot - 358, Town Planning Scheme - 50, Times Square Arcade - 2, Nr. Avelon Hotel, Bodakdev, Ahmedabad - 380054 Ahmedabad 380054",Commercial,timessquare002@gmail.com,9898288504,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00665/101117,Ahmedabad,10-11-2017
321,Aura Square,ASHTAVINAYAK REALTY,"37 SUVARNA SOC. NR.MEHSANA NAGAR, NIZAMPURA, Vadodara 390002",Commercial,meerut.patel@gmail.com,8141513131,PR/GJ/VADODARA/VADODARA/Others/CAA03809/EX1/180221,Vadodara,24-10-2018
322,LA CITADELL,CITADELL CORPORATION,"LA CITADELL, BLOCK NO.70, R.S.NO.37/1, T.P.53(MAGOB-DUMBHAL) NR. CNG PUMP, PUNA PATIYA Surat 395010",Commercial,citadelle123corp@gmail.com,9825142000,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00287/280917,Surat,28-09-2017
323,CENTRAL BAZAR VENEZIANO,Veneziano Enterprise LLP,"Gandhi farm, b/h J H Ambani School Vesu, Surat Surat 395007",Commercial,cbveneziano.vesu@gmail.com,9825122354,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00940/EX2/EX3/290923,Surat,07-12-2017
324,PHOENIX AVENUE,SHREE GANESH CORPORATION,OPP. BRG HARITAGE SAMA SAVLI ROAD Vadodara 390008,Commercial,hiren311080@gmail.com,8758509984,PR/GJ/VADODARA/VADODARA/Others/CAA02862/080618,Vadodara,08-06-2018
325,APPLE BUSINESS CENTER,ABC DEVELOPERS,"BLOCK NO.408,KENAL ROAD, KAMREJ,SURAT Surat 395006",Commercial,vijay_kaswala@yahoo.com,9227935636,PR/GJ/SURAT/KAMREJ/SUDA/CAA03442/EX1/160120,Surat,18-09-2018
326,SATYAMEV EMINENCE,SATYAMEV EMINENCE,"B-501, SATYAMEV COMPLEX, OPP. NEW GUJARAT HIGH COURT SOLA, AHMEDABAD - Ahmedabad 380060",Commercial,rishildevelopers@hotmail.com,9925038850,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA01787/EX1/261020,Ahmedabad,28-02-2018
327,Ganesh Glory,SHREE SIDDHI INFRABUILD PRIVATE LIMITED,"D-1001/1002, GANESH MERIDIAN, NR. NEW GUJ. HIGHCOURT,S.G. HIGHWAY, Ahmedabad 380060",Commercial,darshan@shreesiddhi.co.in,9825010981,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00479/171017,Ahmedabad,17-10-2017
328,VEON PLAZA,FRIENDS DEVELOPER,T-1-4 VEON PLAZA PALANPUR JAKATNAKA Surat 395009,Commercial,altimo.rera@gmail.com,9227432125,PR/GJ/SURAT/CHORASI/SUDA/CAA01990/130318,Surat,13-03-2018
329,Harrod's The Empire (Building B Phase 1),HARROD S ENTERPRISE LLP,"GR Floor, Shop 1 to 4,Nr Raj Tilak Apartment, City Light Road, Panas Gam Surat Surat 395007",Commercial,kumaresh575@aol.co.uk,9409499119,PR/GJ/SURAT/CHORASI/SUDA/CAA03184/A1C/EX2/310125/280625,Surat,19-07-2018
330,THE ADDRESS,PRAKASHcHANDRA A Rohera & Other,"RS No 72 /-P OP N Opp Big bazaar F P 32 /P Subplot No 1,2,3,5,6 Surat Dumas Road Surat 395007",Commercial,prakashrohera1@gmail.com,9825100112,PR/GJ/SURAT/CHORASI/SUDA/CAA00301/290917,Surat,29-09-2017
331,SIDDHARTH MAGNUM PLUS,SHREE B.R. PATEL ASSOCIATES,"3, DARSHAN PARK SOCIETY, V.I.P. ROAD, KARELIBAUG, VADODARA Vadodara 390018",Commercial,siddharthmagnumplus@gmail.com,9925044726,PR/GJ/VADODARA/VADODARA/Others/CAA02332/110418,Vadodara,11-04-2018
332,ORCHID HARMONY COMMERCIAL,S2N CORPORATION,"1201,LAKE CASTLE, OPP PAL LAKE,ADAJAN. Surat 394510",Commercial,jayeshkchaklasiya@gmail.com,9714252326,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00280/270917,Surat,27-09-2017
333,HAPPY GOLDMINES SHOPPERS,HAPPY HOME CORPORATION,"Shantiniketan, 1st Floor, Near S.D.Jain School University Airport Road, Vesu Cross Road, Surat-7 Surat 395007",Commercial,dochappyhomegroup@sutarwala.in,9099931038,PR/GJ/SURAT/CHORASI/SUDA/CAA00221/EX1/080819,Surat,21-09-2017
334,SIPRA ICON,SIPRA REALTY,"501, Elite homes,8th sandhya society, opp.panchratna building, subhanpura Vadodara 390023",Commercial,vd1899@gmail.com,9825281575,PR/GJ/VADODARA/VADODARA/Others/CAA02292/EX2/A1C/270721,Vadodara,07-04-2018
335,RATNAKAR ARCADE,RATNAKAR REALTIES PRIVATE LIMITED,"OFFICE NO. 2, GROUND FLOOR, PLOT NO. 345 WARD 12-B, GANDHIDHAM Kutch 370201",Commercial,ratnakararcaderera@gmail.com,9825228714,PR/GJ/KUTCH/GANDHIDHAM/Others/CAA08348/220421,Kutch,22-04-2021
336,RAJ DREAM,DEEPA ASSOCIATES,318 TEXTILE TOWER RING ROAD Surat 395002,Commercial,rajnidhinew205@gmail.com,9328216087,PR/GJ/SURAT/SURAT CITY/SUDA/CAA02032/160318,Surat,16-03-2018
337,TOWN SQUARE,PENTAGON DEVELOPERS,"R.S.NO.2/1-A,AT-GANDEVI, TAL-GANDEVI,DIST-NAVSARI Surat 396360",Commercial,pentagondevelopers6318@gmail.com,9825711622,PR/GJ/NAVSARI/GANDEVI/Others/CAA04198/A1C/271120,Navsari,01-12-2018
338,BUSINESS TERMINAL,RADHE DEVELOPERS,"OFFICE NO. 47, ANKUR COMMERCIAL CENTER OPP SWAMINARAYAN GURUKUL, GONDAL ROAD, RAJKOT Rajkot 360001",Commercial,radhedevelopers123@gmail.com,9824057690,PR/GJ/RAJKOT/RAJKOT/Others/CAA01714/220218,Rajkot,22-02-2018
339,ENTICE,MARUTINANDAN DEVELOPERS,5 PRERNADEEP BUNGALOWS OPP NIRMA SCHOOL BODAKDEV Ahmedabad 380054,Commercial,accounts@marutinandan.com,9898030200,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00629/081117,Ahmedabad,08-11-2017
340,31FIVE,ATIT REALTY LLP,"U-2 SWAGAT BUILDING C. G. Road , Near Lal Bunglow Ahmedabad 380006",Commercial,info@zaverirealty.com,9978097279,PR/GJ/AHMEDABAD/AHMADABAD CITY/AUDA/CAA00081/050917,Ahmedabad,05-09-2017
341,AATREY RUDRA BUSINESS HUB,Shreem Corporation,"2-3, Trilok Appartment, B/h Saraswati school, Punit ashram road, Maninagar, Ahmedabad 380008 Ahmedabad 380008",Commercial,reemdesign1985@gmail.com,9825047733,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00436/131017,Ahmedabad,13-10-2017
342,ISCON COMMERCIAL COMPLEX,ISCON COMMERCIAL COMPLEX PHASE-II,"ISCON HOUSE, B/H REMBRANDT BUILDING, OPP. ASSOCIATED PETROL PUMP, OFF C.G. ROAD Ahmedabad 380009",Commercial,isconcommercialrera2022@gmail.com,9099905563,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA01141/EX1/A1C/191220,Ahmedabad,29-12-2017
343,SAFAL ARISE,SARTHAK DEVELOPERS,"45,VIMAL SOCIETY MAKARPURA ROAD,VADODARA-390010 Vadodara 390010",Commercial,arise2233@gmail.com,9537425283,PR/GJ/VADODARA/VADODARA/Others/CAA01888/060318,Vadodara,06-03-2018
344,Aakruti BizHub,AAKRUTI BUILDCON,"2nd floor, ""Fortune Square"" University Road, Near Kotecha Chowk, Rajkot Rajkot 360007",Commercial,aakrutibuildcon@gmail.com,9033506506,PR/GJ/RAJKOT/RAJKOT/Others/CAA01866/050318,Rajkot,05-03-2018
345,RADHE INDUSTRIAL ESTATE,RADHE CORPORATION,"252, RABARI VASAHAT ODHAV Ahmedabad 382418",Commercial,maheshdesai26@yahoo.in,9898806886,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA02900/130618,Ahmedabad,13-06-2018
346,GIRIVAR GLEAN,RAHIL BUILDCON,"D-104 GIRIVAR PRIDE ODHAV CIRCLE, 200FT SP RING ROAD ODHAV Ahmedabad 382415",Commercial,girivarpride@yahoo.com,9824204476,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA01431/A1C/100621,Ahmedabad,29-01-2018
347,CRYSTAL PLAZA,CRYSTAL CORPORATION,C 204 SHUBHAM PARK OPP PARSHURAM GARDEN ADAJAN Surat 395009,Commercial,crystalplaza2016@gmail.com,9033425870,PR/GJ/SURAT/CHORASI/SUDA/CAA00904/041217,Surat,04-12-2017
348,Shivalik Shilp,GSS ORGANISERS LLP,"Shivalik House, Ramdevnagar Ahmedabad 380015",Commercial,rera@shivalikprojects.com,9879004400,PR/GJ/AHMEDABAD/AHMADABAD CITY/AUDA/CAA00314/031017,Ahmedabad,03-10-2017
349,KRISH ARCADE,Savaliya Infra,"701, Astron Tech Park Opp. Iscon Temple, S.G. Road Ahmedabad 380015",Commercial,savaliya.infra8861@gmail.com,9375134004,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA00640/EX1/090119,Ahmedabad,08-11-2017
350,OM ARCADE,OM ENTERPRISE,"PLOT NO- E1 SHANTINIKETAN SOCIETY ANANDMAHAL ROAD,ADAJAN SURAT Surat 395009",Commercial,omenterprise1001@gmail.com,9825387942,PR/GJ/SURAT/SURAT CITY/SUDA/CAA00564/011117,Surat,01-11-2017
351,WestFace,SAMVAAD NIRMAN DEVELOPERS,"Westface, Opp Turban Restaurant Nr Baghban Party Plot,Thaltej Hebatpur Road, Thaltej, Ahmedabad Ahmedabad 380059",Commercial,prpatel.sre@gmail.com,9925032575,PR/GJ/AHMEDABAD/AHMADABAD CITY/AUDA/CAA00110/A1C/280918,Ahmedabad,08-09-2017
352,The Polaris Textile Market,DILIPKUMAR BAVCHANDBHAI BHAGAT,"A-76, MIRA NAGAR SOCIETY, UDHNAGAM, SURAT Surat 394210",Commercial,gokulambuildcon@gmail.com,9824101424,PR/GJ/SURAT/SURAT CITY/SUDA/CAA01774/270218,Surat,27-02-2018
353,ROYAL ARCADE,SHITAL DEVELOPERS,"A-203, NILKANTH PARK, VIBHAG-1, OPP BSNL OFFICE, SHAHIBAUG, Ahmedabad 380004",Commercial,shitaldevelopers@gmail.com,9099027290,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/CAA03337/300818,Gandhinagar,30-08-2018
354,C3 Celebration City Center,Kavisha Infracon,"G/17, Orange Mall , N/r Sharda Petrol Pump, Chandkheda, Ahmedabad - 382424 Ahmedabad 382424",Commercial,c3.infracon@gmail.com,9825507416,PR/GJ/AHMEDABAD/DASKROI/AUDA/CAA01504/030218,Ahmedabad,03-02-2018
355,RAJ TEXTILE MARKET,BHARAT ASSOCIATES,"A/3, 110 REGENT TEXTILE MARKET RING ROAD SURAT Surat 395002",Commercial,rajtextilemarket2016@gmail.com,9712975568,PR/GJ/SURAT/SURAT CITY/SUDA/CAA01885/A1C/310720,Surat,06-03-2018
356,INFINITY BIZ HUB,INFINITY DEVELOPERS,"INFINITY BIZ HUB, T.P.42, F.P.49 BHIMRAD CANAL ROAD, BHIMRAD Surat 395017",Commercial,infinitybizhub@gmail.com,9924139999,PR/GJ/SURAT/CHORASI/SUDA/CAA04310/111218,Surat,11-12-2018
357,EON SQUARE,Patel developers,"EON SQUARE LP SAVANI ROAD, ADAJAN Surat 395009",Commercial,teju47@gmail.com,9879122232,PR/GJ/SURAT/SURAT CITY/SUDA/CAA03558/EX1/230519,Surat,03-10-2018
358,RASHMI GROWTH HUB,BALLARD PROJECT PRIVATE LIMITED,RASHMI GROWTH HUB NR.ODHAV RINGROAD CIRCLE Ahmedabad 382415,Commercial,rashmi.co209@gmail.com,9825077185,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA01033/EX1/A1C/240919,Ahmedabad,16-12-2017
359,Vraj,VASANTKUMAR B MOVALIYA PROPREITOR OF VRAJ DEVELOPERS,"Shop No. 72-73, Sardar Shopping Center, Jilla Panchayat Road, Amreli Amreli 365601",Commercial,vrajcompanyamreli@gmail.com,9925037660,PR/GJ/AMRELI/LATHI/Others/CAA04378/151218,Amreli,15-12-2018
360,SHANKESHWAR INDUSTRIAL PARK-2,M.P. INFRA,"FP 21/7, TP-86, OPPOSITE MIDCO INDUSTRIES NEAR SADBHAV POLICE CHAWKI, VATVA Ahmedabad 382445",Commercial,mpinfra01@gmail.com,9825027152,PR/GJ/AHMEDABAD/AHMEDABAD CITY/AUDA/CAA02659/110518,Ahmedabad,11-05-2018
361,Gruham Icon,GRUHAM ICON,"T.P-66,BLOCK NO- 1083 NR. RAJWADI PARTY PLOT,KOSAD,AMROLI Surat 394107",Commercial,gruhamicon@gmail.com,8141453970,PR/GJ/SURAT/SURAT CITY/SUDA/CAA04950/EX1/EX2/051224/300925,Surat,28-02-2019
362,GREEN SIGNATURE SHOPPERS,HAPPY HOME REALTY,"TPS NO-29,FP NO-30/1,NR HAPPY RESIDENCY, OPP.LEGEND RESIDENCY,UNIVERCITY AIRPORT ROAD VESU SURAT Surat 395007",Commercial,green@happyhomegroup.in,9825099139,PR/GJ/SURAT/CHORASI/SUDA/CAA00286/280917,Surat,28-09-2017
363,THE IMPERIA,IMPERIA ENTERPRISE,"206, OPP JUBILEE BAUG EMBESSY TOWER JAWAHAR ROAD Rajkot 360001",Commercial,chiragthawaniandco@gmail.com,9824040679,PR/GJ/RAJKOT/RAJKOT/Others/CAA00421/121017,Rajkot,12-10-2017
