XID,Configuration,List Item,Price,Area
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",691 SQ.FT,₹ 88.62 L,Carpet Area: 691 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",696 SQ.FT,₹ 89.26 L,Carpet Area: 696 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",697 SQ.FT,₹ 89.39 L,Carpet Area: 697 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",699 SQ.FT,₹ 89.65 L,Carpet Area: 699 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",701 SQ.FT,₹ 89.9 L,Carpet Area: 701 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",707 SQ.FT,₹ 90.67 L,Carpet Area: 707 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",711 SQ.FT,₹ 91.19 L,Carpet Area: 711 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",746 SQ.FT,₹ 95.67 L,Carpet Area: 746 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",752 SQ.FT,₹ 96.44 L,Carpet Area: 752 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",758 SQ.FT,₹ 97.21 L,Carpet Area: 758 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",764 SQ.FT,₹ 97.98 L,Carpet Area: 764 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",699 SQ.FT,₹ 1.01 Cr,Carpet Area: 699 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",691 SQ.FT,₹ 1.03 Cr,Carpet Area: 691 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",696 SQ.FT,₹ 1.04 Cr,Carpet Area: 696 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",697 SQ.FT,₹ 1.04 Cr,Carpet Area: 697 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",699 SQ.FT,₹ 1.04 Cr,Carpet Area: 699 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",701 SQ.FT,₹ 1.05 Cr,Carpet Area: 701 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",707 SQ.FT,₹ 1.05 Cr,Carpet Area: 707 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",711 SQ.FT,₹ 1.06 Cr,Carpet Area: 711 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",746 SQ.FT,₹ 1.11 Cr,Carpet Area: 746 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",752 SQ.FT,₹ 1.12 Cr,Carpet Area: 752 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",758 SQ.FT,₹ 1.13 Cr,Carpet Area: 758 sq.ft
R33308,"2 BHK Apartment
88.62 L - 1.14 Cr",764 SQ.FT,₹ 1.14 Cr,Carpet Area: 764 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",754 SQ.FT,₹ 96.7 L,Carpet Area: 754 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",812 SQ.FT,₹ 1.04 Cr,Carpet Area: 812 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",815 SQ.FT,₹ 1.05 Cr,Carpet Area: 815 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",821 SQ.FT,₹ 1.05 Cr,Carpet Area: 821 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",857 SQ.FT,₹ 1.1 Cr,Carpet Area: 857 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",861 SQ.FT,₹ 1.1 Cr,Carpet Area: 861 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",866 SQ.FT,₹ 1.11 Cr,Carpet Area: 866 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",866 SQ.FT,₹ 1.26 Cr,Carpet Area: 866 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",754 SQ.FT,₹ 1.12 Cr,Carpet Area: 754 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",812 SQ.FT,₹ 1.21 Cr,Carpet Area: 812 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",815 SQ.FT,₹ 1.22 Cr,Carpet Area: 815 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",821 SQ.FT,₹ 1.22 Cr,Carpet Area: 821 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",857 SQ.FT,₹ 1.28 Cr,Carpet Area: 857 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",861 SQ.FT,₹ 1.28 Cr,Carpet Area: 861 sq.ft
R33308,"3 BHK Apartment
96.7 L - 1.29 Cr",866 SQ.FT,₹ 1.29 Cr,Carpet Area: 866 sq.ft
R32754,"3 BHK Apartment
1.1 Cr",2025 SQ.FT,₹ 1.1 Cr,Builtup Area: 2025 sq.ft
R32400,2 BHK Apartment,1125 SQ.FT,₹ 1.32 Cr,Builtup Area: 1125 sq.ft
R32400,2 BHK Apartment,1130 SQ.FT,₹ 1.33 Cr,Builtup Area: 1130 sq.ft
R32400,2 BHK Apartment,1150 SQ.FT,Price on Request,Builtup Area: 1150 sq.ft
R39514,"1 BHK Apartment
1.08 Cr - 1.24 Cr",600 SQ.FT,₹ 1.08 Cr,Super Builtup Area: 600 sq.ft
R39514,"1 BHK Apartment
1.08 Cr - 1.24 Cr",685 SQ.FT,₹ 1.24 Cr,Super Builtup Area: 685 sq.ft
R39514,"2 BHK Apartment
1.68 Cr - 1.93 Cr",930 SQ.FT,₹ 1.68 Cr,Super Builtup Area: 930 sq.ft
R39514,"2 BHK Apartment
1.68 Cr - 1.93 Cr",1050 SQ.FT,₹ 1.9 Cr,Super Builtup Area: 1050 sq.ft
R39514,"2 BHK Apartment
1.68 Cr - 1.93 Cr",1070 SQ.FT,₹ 1.93 Cr,Super Builtup Area: 1070 sq.ft
R27844,2 BHK Apartment,1187 SQ.FT,₹ 1.06 Cr,Super Builtup Area: 1187 sq.ft
R27844,2 BHK Apartment,1200 SQ.FT,Price on Request,Super Builtup Area: 1200 sq.ft
R27844,"3 BHK Apartment
1.27 Cr - 1.57 Cr",1416 SQ.FT,₹ 1.27 Cr,Super Builtup Area: 1416 sq.ft
R27844,"3 BHK Apartment
1.27 Cr - 1.57 Cr",1435 SQ.FT,₹ 1.29 Cr,Super Builtup Area: 1435 sq.ft
R27844,"3 BHK Apartment
1.27 Cr - 1.57 Cr",1643 SQ.FT,₹ 1.47 Cr,Super Builtup Area: 1643 sq.ft
R27844,"3 BHK Apartment
1.27 Cr - 1.57 Cr",1659 SQ.FT,₹ 1.49 Cr,Super Builtup Area: 1659 sq.ft
R27844,"3 BHK Apartment
1.27 Cr - 1.57 Cr",1745 SQ.FT,₹ 1.57 Cr,Super Builtup Area: 1745 sq.ft
R27844,"3 BHK Apartment
1.27 Cr - 1.57 Cr",1750 SQ.FT,₹ 1.57 Cr,Super Builtup Area: 1750 sq.ft
R27844,"4 BHK Apartment
1.79 Cr - 1.81 Cr",2000 SQ.FT,₹ 1.79 Cr,Super Builtup Area: 2000 sq.ft
R27844,"4 BHK Apartment
1.79 Cr - 1.81 Cr",2013 SQ.FT,₹ 1.81 Cr,Super Builtup Area: 2013 sq.ft
R300863,"3 BHK Apartment
79 L - 84 L",879 SQ.FT,₹ 79.0 L,Carpet Area: 879 sq.ft
R300863,"3 BHK Apartment
79 L - 84 L",939 SQ.FT,₹ 84.0 L,Carpet Area: 939 sq.ft
R15130,"2 BHK Apartment
82.46 L - 96.75 L",646 SQ.FT,₹ 82.46 L,Carpet Area: 646 sq.ft
R15130,"2 BHK Apartment
82.46 L - 96.75 L",647 SQ.FT,₹ 82.58 L,Carpet Area: 647 sq.ft
R15130,"2 BHK Apartment
82.46 L - 96.75 L",689 SQ.FT,₹ 87.94 L,Carpet Area: 689 sq.ft
R15130,"2 BHK Apartment
82.46 L - 96.75 L",758 SQ.FT,₹ 96.75 L,Carpet Area: 758 sq.ft
R15130,"3 BHK Apartment
1.11 Cr - 1.34 Cr",870 SQ.FT,₹ 1.11 Cr,Carpet Area: 870 sq.ft
R15130,"3 BHK Apartment
1.11 Cr - 1.34 Cr",871 SQ.FT,₹ 1.11 Cr,Carpet Area: 871 sq.ft
R15130,"3 BHK Apartment
1.11 Cr - 1.34 Cr",893 SQ.FT,₹ 1.14 Cr,Carpet Area: 893 sq.ft
R15130,"3 BHK Apartment
1.11 Cr - 1.34 Cr",1049 SQ.FT,₹ 1.34 Cr,Carpet Area: 1049 sq.ft
R15130,"3 BHK Apartment
1.11 Cr - 1.34 Cr",1050 SQ.FT,₹ 1.34 Cr,Carpet Area: 1050 sq.ft
R15130,"4 BHK Apartment
1.53 Cr - 1.53 Cr",1196 SQ.FT,₹ 1.53 Cr,Carpet Area: 1196 sq.ft
R15130,"4 BHK Apartment
1.53 Cr - 1.53 Cr",1200 SQ.FT,₹ 1.53 Cr,Carpet Area: 1200 sq.ft
R15130,"4 BHK Apartment
1.53 Cr - 1.53 Cr",1201 SQ.FT,₹ 1.53 Cr,Carpet Area: 1201 sq.ft
R50058,1 BHK Apartment,418 SQ.FT,Price on Request,Carpet Area: 418 sq.ft
R50058,1 BHK Apartment,422 SQ.FT,Price on Request,Carpet Area: 422 sq.ft
R50058,2 BHK Apartment,554 SQ.FT,Price on Request,Carpet Area: 554 sq.ft
R50058,2 BHK Apartment,656 SQ.FT,Price on Request,Carpet Area: 656 sq.ft
R50058,2 BHK Apartment,658 SQ.FT,Price on Request,Carpet Area: 658 sq.ft
R50058,2 BHK Apartment,661 SQ.FT,Price on Request,Carpet Area: 661 sq.ft
R50058,2 BHK Apartment,674 SQ.FT,Price on Request,Carpet Area: 674 sq.ft
R50058,2 BHK Apartment,706 SQ.FT,Price on Request,Carpet Area: 706 sq.ft
R50058,2 BHK Apartment,678 SQ.FT,Price on Request,Carpet Area: 678 sq.ft
R50058,3 BHK Apartment,787 SQ.FT,Price on Request,Carpet Area: 787 sq.ft
R50058,3 BHK Apartment,789 SQ.FT,Price on Request,Carpet Area: 789 sq.ft
R50058,3 BHK Apartment,948 SQ.FT,Price on Request,Carpet Area: 948 sq.ft
R50058,3 BHK Apartment,949 SQ.FT,Price on Request,Carpet Area: 949 sq.ft
R50058,3 BHK Apartment,960 SQ.FT,Price on Request,Carpet Area: 960 sq.ft
R50058,3 BHK Apartment,1151 SQ.FT,Price on Request,Carpet Area: 1151 sq.ft
R50058,3 BHK Apartment,787 SQ.FT,Price on Request,Carpet Area: 787 sq.ft
R50058,3 BHK Apartment,834 SQ.FT,Price on Request,Carpet Area: 834 sq.ft
R50058,3 BHK Apartment,1090 SQ.FT,Price on Request,Carpet Area: 1090 sq.ft
R301459,"3 BHK Apartment
74.84 L",1436 SQ.FT,₹ 74.84 L,Super Builtup Area: 1436 sq.ft
R419023,"2 BHK Apartment
1.73 Cr",1249 SQ.FT,₹ 1.73 Cr,Carpet Area: 1249 sq.ft
R419023,"3 BHK Apartment
2.3 Cr",1658 SQ.FT,₹ 2.3 Cr,Carpet Area: 1658 sq.ft
R419023,"4 BHK Apartment
3.04 Cr",2196 SQ.FT,₹ 3.04 Cr,Carpet Area: 2196 sq.ft
R11322,"2 BHK Apartment
1.42 Cr",1140 SQ.FT,₹ 1.42 Cr,Super Builtup Area: 1140 sq.ft
R11322,"3 BHK Apartment
1.81 Cr - 2.43 Cr",1458 SQ.FT,₹ 1.81 Cr,Super Builtup Area: 1458 sq.ft
R11322,"3 BHK Apartment
1.81 Cr - 2.43 Cr",1686 SQ.FT,₹ 2.09 Cr,Super Builtup Area: 1686 sq.ft
R11322,"3 BHK Apartment
1.81 Cr - 2.43 Cr",1700 SQ.FT,₹ 2.11 Cr,Super Builtup Area: 1700 sq.ft
R11322,"3 BHK Apartment
1.81 Cr - 2.43 Cr",1754 SQ.FT,₹ 2.18 Cr,Super Builtup Area: 1754 sq.ft
R11322,"3 BHK Apartment
1.81 Cr - 2.43 Cr",1954 SQ.FT,₹ 2.43 Cr,Super Builtup Area: 1954 sq.ft
R11322,"4 BHK Apartment
2.12 Cr - 4.29 Cr",1707 SQ.FT,₹ 2.12 Cr,Super Builtup Area: 1707 sq.ft
R11322,"4 BHK Apartment
2.12 Cr - 4.29 Cr",3000 SQ.FT,₹ 3.73 Cr,Super Builtup Area: 3000 sq.ft
R11322,"4 BHK Apartment
2.12 Cr - 4.29 Cr",3454 SQ.FT,₹ 4.29 Cr,Super Builtup Area: 3454 sq.ft
R123001,"2 BHK Apartment
1.87 Cr",1823 SQ.FT,₹ 1.87 Cr,Super Builtup Area: 1823 sq.ft
R123001,"2.5 BHK Apartment
1.53 Cr - 1.67 Cr",1490 SQ.FT,₹ 1.53 Cr,Super Builtup Area: 1490 sq.ft
R123001,"2.5 BHK Apartment
1.53 Cr - 1.67 Cr",1498 SQ.FT,₹ 1.54 Cr,Super Builtup Area: 1498 sq.ft
R123001,"2.5 BHK Apartment
1.53 Cr - 1.67 Cr",1575 SQ.FT,₹ 1.62 Cr,Super Builtup Area: 1575 sq.ft
R123001,"2.5 BHK Apartment
1.53 Cr - 1.67 Cr",1617 SQ.FT,₹ 1.66 Cr,Super Builtup Area: 1617 sq.ft
R123001,"2.5 BHK Apartment
1.53 Cr - 1.67 Cr",1630 SQ.FT,₹ 1.67 Cr,Super Builtup Area: 1630 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",1779 SQ.FT,₹ 1.82 Cr,Super Builtup Area: 1779 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",1825 SQ.FT,₹ 1.87 Cr,Super Builtup Area: 1825 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",1835 SQ.FT,₹ 1.88 Cr,Super Builtup Area: 1835 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",2001 SQ.FT,₹ 2.05 Cr,Super Builtup Area: 2001 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",2059 SQ.FT,₹ 2.11 Cr,Super Builtup Area: 2059 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",2142 SQ.FT,₹ 2.2 Cr,Super Builtup Area: 2142 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",2192 SQ.FT,₹ 2.25 Cr,Super Builtup Area: 2192 sq.ft
R123001,"3 BHK Apartment
1.82 Cr - 2.75 Cr",2679 SQ.FT,₹ 2.75 Cr,Super Builtup Area: 2679 sq.ft
R123001,"4 BHK Apartment
2.38 Cr - 3.08 Cr",2317 SQ.FT,₹ 2.38 Cr,Super Builtup Area: 2317 sq.ft
R123001,"4 BHK Apartment
2.38 Cr - 3.08 Cr",3008 SQ.FT,₹ 3.08 Cr,Super Builtup Area: 3008 sq.ft
R403480,"2 BHK Apartment
1.16 Cr - 1.32 Cr",592 SQ.FT,₹ 1.16 Cr,Carpet Area: 592 sq.ft
R403480,"2 BHK Apartment
1.16 Cr - 1.32 Cr",640 SQ.FT,₹ 1.25 Cr,Carpet Area: 640 sq.ft
R403480,"2 BHK Apartment
1.16 Cr - 1.32 Cr",660 SQ.FT,₹ 1.29 Cr,Carpet Area: 660 sq.ft
R403480,"2 BHK Apartment
1.16 Cr - 1.32 Cr",675 SQ.FT,₹ 1.32 Cr,Carpet Area: 675 sq.ft
R403480,"3 BHK Apartment
1.37 Cr - 1.6 Cr",887 SQ.FT,₹ 1.37 Cr,Carpet Area: 887 sq.ft
R403480,"3 BHK Apartment
1.37 Cr - 1.6 Cr",1033 SQ.FT,₹ 1.6 Cr,Carpet Area: 1033 sq.ft
R3506,"1 BHK Apartment
35.54 L",550 SQ.FT,₹ 35.54 L,Builtup Area: 550 sq.ft
R3506,"2 BHK Apartment
55.25 L",855 SQ.FT,₹ 55.25 L,Builtup Area: 855 sq.ft
R3506,"2.5 BHK Apartment
75.61 L",1170 SQ.FT,₹ 75.61 L,Builtup Area: 1170 sq.ft
R85205,"2 BHK Apartment
84.56 L",1061 SQ.FT,"₹ 84.56 L
i",Super Builtup Area: 1061 sq.ft
R85205,"3 BHK Apartment
83.82 L - 1.2 Cr",1051 SQ.FT,"₹ 83.82 L
i",Super Builtup Area: 1051 sq.ft
R85205,"3 BHK Apartment
83.82 L - 1.2 Cr",1343 SQ.FT,"₹ 1.06 Cr
i",Super Builtup Area: 1343 sq.ft
R85205,"3 BHK Apartment
83.82 L - 1.2 Cr",1528 SQ.FT,"₹ 1.2 Cr
i",Super Builtup Area: 1528 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1216 SQ.FT,₹ 1.61 Cr,Saleable Area: 1216 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1222 SQ.FT,₹ 1.61 Cr,Saleable Area: 1222 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1224 SQ.FT,₹ 1.62 Cr,Saleable Area: 1224 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1225 SQ.FT,₹ 1.62 Cr,Saleable Area: 1225 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1230 SQ.FT,₹ 1.62 Cr,Saleable Area: 1230 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1236 SQ.FT,₹ 1.63 Cr,Saleable Area: 1236 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1240 SQ.FT,₹ 1.64 Cr,Saleable Area: 1240 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1343 SQ.FT,₹ 1.77 Cr,Saleable Area: 1343 sq.ft
R6666,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1408 SQ.FT,₹ 1.86 Cr,Saleable Area: 1408 sq.ft
R6666,"3 BHK Apartment
2.13 Cr - 3.22 Cr",1613 SQ.FT,₹ 2.13 Cr,Saleable Area: 1613 sq.ft
R6666,"3 BHK Apartment
2.13 Cr - 3.22 Cr",1621 SQ.FT,₹ 2.14 Cr,Saleable Area: 1621 sq.ft
R6666,"3 BHK Apartment
2.13 Cr - 3.22 Cr",1792 SQ.FT,₹ 2.37 Cr,Saleable Area: 1792 sq.ft
R6666,"3 BHK Apartment
2.13 Cr - 3.22 Cr",1795 SQ.FT,₹ 2.37 Cr,Saleable Area: 1795 sq.ft
R6666,"3 BHK Apartment
2.13 Cr - 3.22 Cr",2438 SQ.FT,₹ 3.22 Cr,Saleable Area: 2438 sq.ft
R13542,"2 BHK Apartment
73.5 L",1050 SQ.FT,₹ 73.5 L,Super Builtup Area: 1050 sq.ft
R13542,"3 BHK Apartment
87.5 L",1250 SQ.FT,₹ 87.5 L,Super Builtup Area: 1250 sq.ft
R177459,2 BHK Apartment,579 SQ.FT,Price on Request,Carpet Area: 579 sq.ft
R177459,2 BHK Apartment,623 SQ.FT,Price on Request,Carpet Area: 623 sq.ft
R296715,"1 BHK Apartment
38.28 L - 41.36 L",348 SQ.FT,₹ 38.28 L,Carpet Area: 348 sq.ft
R296715,"1 BHK Apartment
38.28 L - 41.36 L",351 SQ.FT,₹ 38.61 L,Carpet Area: 351 sq.ft
R296715,"1 BHK Apartment
38.28 L - 41.36 L",370 SQ.FT,₹ 40.7 L,Carpet Area: 370 sq.ft
R296715,"1 BHK Apartment
38.28 L - 41.36 L",374 SQ.FT,₹ 41.14 L,Carpet Area: 374 sq.ft
R296715,"1 BHK Apartment
38.28 L - 41.36 L",375 SQ.FT,₹ 41.25 L,Carpet Area: 375 sq.ft
R296715,"1 BHK Apartment
38.28 L - 41.36 L",376 SQ.FT,₹ 41.36 L,Carpet Area: 376 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",453 SQ.FT,₹ 49.83 L,Carpet Area: 453 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",461 SQ.FT,₹ 50.71 L,Carpet Area: 461 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",475 SQ.FT,₹ 52.25 L,Carpet Area: 475 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",477 SQ.FT,₹ 52.47 L,Carpet Area: 477 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",479 SQ.FT,₹ 52.69 L,Carpet Area: 479 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",490 SQ.FT,₹ 53.9 L,Carpet Area: 490 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",516 SQ.FT,₹ 56.76 L,Carpet Area: 516 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",520 SQ.FT,₹ 57.2 L,Carpet Area: 520 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",523 SQ.FT,₹ 57.53 L,Carpet Area: 523 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",526 SQ.FT,₹ 57.86 L,Carpet Area: 526 sq.ft
R296715,"2 BHK Apartment
49.83 L - 61.6 L",560 SQ.FT,₹ 61.6 L,Carpet Area: 560 sq.ft
R296715,"3 BHK Apartment
75.13 L - 80.52 L",683 SQ.FT,₹ 75.13 L,Carpet Area: 683 sq.ft
R296715,"3 BHK Apartment
75.13 L - 80.52 L",731 SQ.FT,₹ 80.41 L,Carpet Area: 731 sq.ft
R296715,"3 BHK Apartment
75.13 L - 80.52 L",732 SQ.FT,₹ 80.52 L,Carpet Area: 732 sq.ft
R14014,3 BHK Apartment,1702 SQ.FT,₹ 5.25 Cr,Saleable Area: 1702 sq.ft
R14014,3 BHK Apartment,2070 SQ.FT,Price on Request,Saleable Area: 2070 sq.ft
R14014,3 BHK Apartment,2125 SQ.FT,₹ 6.56 Cr,Saleable Area: 2125 sq.ft
R14014,4 BHK Apartment,2000 SQ.FT,Price on Request,Saleable Area: 2000 sq.ft
R14014,4 BHK Apartment,3188 SQ.FT,₹ 9.84 Cr,Saleable Area: 3188 sq.ft
R14014,4 BHK Apartment,3360 SQ.FT,Price on Request,Saleable Area: 3360 sq.ft
R33544,"2 BHK Apartment
1.34 Cr - 1.57 Cr",827 SQ.FT,₹ 1.34 Cr,Carpet Area: 827 sq.ft
R33544,"2 BHK Apartment
1.34 Cr - 1.57 Cr",855 SQ.FT,₹ 1.38 Cr,Carpet Area: 855 sq.ft
R33544,"2 BHK Apartment
1.34 Cr - 1.57 Cr",959 SQ.FT,₹ 1.55 Cr,Carpet Area: 959 sq.ft
R33544,"2 BHK Apartment
1.34 Cr - 1.57 Cr",969 SQ.FT,₹ 1.57 Cr,Carpet Area: 969 sq.ft
R33544,"2.5 BHK Apartment
1.58 Cr - 1.58 Cr",973 SQ.FT,₹ 1.58 Cr,Carpet Area: 973 sq.ft
R33544,"2.5 BHK Apartment
1.58 Cr - 1.58 Cr",975 SQ.FT,₹ 1.58 Cr,Carpet Area: 975 sq.ft
R33544,"3 BHK Apartment
1.58 Cr - 2.26 Cr",975 SQ.FT,₹ 1.58 Cr,Carpet Area: 975 sq.ft
R33544,"3 BHK Apartment
1.58 Cr - 2.26 Cr",1088 SQ.FT,₹ 1.76 Cr,Carpet Area: 1088 sq.ft
R33544,"3 BHK Apartment
1.58 Cr - 2.26 Cr",1094 SQ.FT,₹ 1.77 Cr,Carpet Area: 1094 sq.ft
R33544,"3 BHK Apartment
1.58 Cr - 2.26 Cr",1223 SQ.FT,₹ 1.98 Cr,Carpet Area: 1223 sq.ft
R33544,"3 BHK Apartment
1.58 Cr - 2.26 Cr",1397 SQ.FT,₹ 2.26 Cr,Carpet Area: 1397 sq.ft
R33544,"3.5 BHK Apartment
2.04 Cr - 2.04 Cr",1257 SQ.FT,₹ 2.04 Cr,Carpet Area: 1257 sq.ft
R33544,"3.5 BHK Apartment
2.04 Cr - 2.04 Cr",1262 SQ.FT,₹ 2.04 Cr,Carpet Area: 1262 sq.ft
R33544,"4 BHK Apartment
2.04 Cr - 2.8 Cr",1257 SQ.FT,₹ 2.04 Cr,Carpet Area: 1257 sq.ft
R33544,"4 BHK Apartment
2.04 Cr - 2.8 Cr",1262 SQ.FT,₹ 2.04 Cr,Carpet Area: 1262 sq.ft
R33544,"4 BHK Apartment
2.04 Cr - 2.8 Cr",1550 SQ.FT,₹ 2.51 Cr,Carpet Area: 1550 sq.ft
R33544,"4 BHK Apartment
2.04 Cr - 2.8 Cr",1556 SQ.FT,₹ 2.52 Cr,Carpet Area: 1556 sq.ft
R33544,"4 BHK Apartment
2.04 Cr - 2.8 Cr",1731 SQ.FT,₹ 2.8 Cr,Carpet Area: 1731 sq.ft
R324269,"4 BHK Villa
1.35 Cr",2125 SQ.FT,₹ 1.35 Cr,Builtup Area: 2125 sq.ft
R27780,"1 BHK Apartment
71.29 L - 77.23 L",600 SQ.FT,₹ 71.29 L,Builtup Area: 600 sq.ft
R27780,"1 BHK Apartment
71.29 L - 77.23 L",650 SQ.FT,₹ 77.23 L,Builtup Area: 650 sq.ft
R27780,"2 BHK Apartment
1.2 Cr - 1.53 Cr",1010 SQ.FT,₹ 1.2 Cr,Builtup Area: 1010 sq.ft
R27780,"2 BHK Apartment
1.2 Cr - 1.53 Cr",1285 SQ.FT,₹ 1.53 Cr,Builtup Area: 1285 sq.ft
R196211,2 BHK Apartment,1115 SQ.FT,₹ 1.18 Cr,Builtup Area: 1115 sq.ft
R196211,2 BHK Apartment,1140 SQ.FT,Price on Request,Builtup Area: 1140 sq.ft
R2176,"2 BHK Apartment
45 L - 50 L",858 SQ.FT,₹ 45.0 L,Super Builtup Area: 858 sq.ft
R2176,"2 BHK Apartment
45 L - 50 L",965 SQ.FT,₹ 50.0 L,Super Builtup Area: 965 sq.ft
R2176,"3 BHK Apartment
75 L",1299 SQ.FT,₹ 75.0 L,Super Builtup Area: 1299 sq.ft
R409990,"2 BHK Apartment
66.78 L",1272 SQ.FT,₹ 66.78 L,Super Builtup Area: 1272 sq.ft
R409990,"3 BHK Apartment
82.53 L - 88.83 L",1572 SQ.FT,₹ 82.53 L,Super Builtup Area: 1572 sq.ft
R409990,"3 BHK Apartment
82.53 L - 88.83 L",1577 SQ.FT,₹ 82.79 L,Super Builtup Area: 1577 sq.ft
R409990,"3 BHK Apartment
82.53 L - 88.83 L",1665 SQ.FT,₹ 87.41 L,Super Builtup Area: 1665 sq.ft
R409990,"3 BHK Apartment
82.53 L - 88.83 L",1687 SQ.FT,₹ 88.57 L,Super Builtup Area: 1687 sq.ft
R409990,"3 BHK Apartment
82.53 L - 88.83 L",1692 SQ.FT,₹ 88.83 L,Super Builtup Area: 1692 sq.ft
R409990,"4 BHK Apartment
1.28 Cr - 1.28 Cr",2444 SQ.FT,₹ 1.28 Cr,Super Builtup Area: 2444 sq.ft
R409990,"4 BHK Apartment
1.28 Cr - 1.28 Cr",2445 SQ.FT,₹ 1.28 Cr,Super Builtup Area: 2445 sq.ft
R409990,"5 BHK Apartment
1.53 Cr - 1.65 Cr",2911 SQ.FT,₹ 1.53 Cr,Super Builtup Area: 2911 sq.ft
R409990,"5 BHK Apartment
1.53 Cr - 1.65 Cr",3141 SQ.FT,₹ 1.65 Cr,Super Builtup Area: 3141 sq.ft
R5160,"2 BHK Apartment
2.87 Cr",1103 SQ.FT,₹ 2.87 Cr,Super Builtup Area: 1103 sq.ft
R5160,"3 BHK Apartment
3.84 Cr",1476 SQ.FT,₹ 3.84 Cr,Super Builtup Area: 1476 sq.ft
