XID,Project Name,City,Housing.com Link
R421650,Tirupati Homes by RCL Buildcon,Bhopal,https://housing.com/buy-r-c-l-tirupati-homes-by-r-c-l-buildcon-pvt-ltd-in-maholi-bhopal-pid-313339
R421654,Buildwell Eminence,Indore,https://housing.com/buy-buildwell-eminence-by-buildwell-realty-in-rewati-indore-pid-313527
R421709,Vajra Aavaas Sahita,Hyderabad,https://housing.com/in/buy/projects/page/312576-vajra-aavaas-sahita-by-vajra-builders-and-developers-in-dundigal
R421811,Srijan Heights,Jamshedpur,https://housing.com/buy-flats-in-jamshedpur-for-sale-srpid-P24djtdlkx4amkz28
R421825,Shanoor Embassy Square,Trivandrum,Not Found
R422102,Chetanya Grandeur Heights,Bhopal,https://housing.com/buy-chetanya-grandeur-heights-by-chetanya-builders-and-colonisers-in-gulmohar-colony-bhopal-pid-314387
R422122,Shubhams Horizon Park,Kota,https://housing.com/in/buy/kota_rajasthan/udyog_nagar_kota_industrial_area
R422151,Evolvus By Majestique,Pune East,https://housing.com/in/buy/projects/page/313645-evolvus-phase-i-by-majestique-landmarks-in-kharadi
R422247,Winsome Icon,Patna,https://housing.com/buy-1616-sqft-3-bhk-apartment-in-danapur-for-rs-11312000-rid-13711227
R422307,Aakar Park,Nagpur,https://housing.com/buy-aakar-park-by-aakar-constructions-group-in-ghogali-nagpur-maharashtra-pid-312822
R422308,RR Oak Tree,Coimbatore,https://housing.com/buy-rr-oak-tree-by-rr-builders-and-developers-in-madukkarai-coimbatore-pid-315144
R422312,Madhav Oeuvre Iconic,Ahmedabad West,https://housing.com/buy-madhav-oeuvre-iconic-by-madhav-oeuvre-iconic-in-bodakdev-ahmedabad-pid-318821
R422382,Swastika Empire,Vadodara,https://housing.com/buy-swastika-empire-by-swastika-realty-in-new-alkapuri-vadodara-pid-316621
R422389,PVR Vani Vihar,Visakhapatnam,https://housing.com/buy-pvr-vani-vihar-by-pvr-infra-developers-in-madhurawada-visakhapatnam-pid-315010
R422450,Ashiana ONE44,Jaipur,https://www.ashianahousing.com/elite-homes/jaipur/elite-homes-one-44-jaipur
R422569,Jains Central Park East,Hyderabad,https://housing.com/in/buy/projects/page/314445-jains-central-park-east-by-jain-constructions-in-pocharam-secunderabad
R422585,Ujwal Royal Residency,Hubli,https://housing.com/buy-independent-house-villa-for-sale-in-manish-nagar-nagpur-without-brokerage-srpid-D2M2P5porsn1yud0cfya4
R422695,Vishwa The Butterfly,Pune North,https://housing.com/in/buy/projects/page/314367-vishwa-the-butterfly-by-vishwa-developers-moshi-in-moshi
R422772,Nabhraj Kalpataru,Aurangabad,https://housing.com/in/buy/projects/page/21814-nabhraj-construction-nabhraj-nandanvan-by-nabhraj-group-in-chilkalthana
R422787,Urban Tree Sunstone Gardens,Thiruvallur,https://housing.com/in/buy/projects/page/324758-sunstone-garden-phase-1-by-urban-tree-infrastructures-in-veppampattu
R422802,Aarna Anantam,Vadodara,https://housing.com/buy-akhand-anantam-avenue-by-akhand-reality-in-chhani-vadodara-pid-254617
R422988,VR Hillcrest,Vadodara,https://housing.com/in/buy/projects/page/300497-vr-hillcrest-by-vr-group-in-rampura
R422994,Krishna Darshan Niwas,Vadodara,https://housing.com/buy-krishna-darshan-niwas-by-krushnadarshan-in-waghodia-road-vadodara-pid-317271
R423203,SWC Skylight,Vadodara,https://housing.com/buy-dev-swc-skylight-by-dev-buildcon-in-kalali-vadodara-pid-317380
R423230,Shalimar One World Pinnacle,Lucknow,https://housing.com/buy-one-world-pinnacle-by-shalimar-corp-limited-in-gomti-nagar-lucknow-pid-314959
R423240,PRS Windy Woods,Trivandrum,Not Found
R423312,Kothari Aarambh Elite,Nashik,https://housing.com/buy-aarambh-elite-by-kothari-housing-company-in-gangapur-nashik-pid-286109
R423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,Raigad,https://housing.com/in/buy/projects/page/318882-chitrapatjanak-dadasaheb-phalke-township-phase-1a-by-anukarati-homes-pvt-ltd-in-shelu
R423457,Shyama Icon,Vadodara,https://housing.com/buy-shyama-icon-by-shree-giriraj-developers-in-bhayli-vadodara-pid-316317
R423459,Madhuvan The Rise,Vadodara,https://housing.com/buy-madhuvan-the-rise-by-madhuvan-group-in-harni-vadodara-pid-318322
R423539,Ambuja Utalika Luxury Panchami,Kolkata South,https://housing.com/buy-ambuja-utalika-luxury-phase-5-panchami-by-ambuja-neotia-in-mukundapur-kolkata-pid-250818
R423543,Majestic Sky Bungalow,Nagpur,https://housing.com/buy-majestic-sky-bungalow-by-jinraj-real-estate-in-wardhaman-nagar-nagpur-maharashtra-pid-319989
R423561,Sigma Jade,Western Mumbai,https://housing.com/in/buy/projects/page/315421-niketan-sigma-jade-by-niketan-ventures-private-limited-in-goregaon-west
R423584,Nanis Vedant Aquamarine,Nagpur,https://housing.com/buy-nanis-vedant-aquamarine-by-nanis-buildcon-pvt-ltd-in-sonegaon-nagpur-maharashtra-pid-317029
R423634,Shruti Apartment,Ahmedabad West,https://housing.com/buy-shruti-apartment-by-bosky-sapan-group-in-memnagar-ahmedabad-pid-317404
R423636,Vandematram Sky 100,Ahmedabad West,https://housing.com/buy-vandematram-sky-100-by-vandematram-infra-in-thaltej-ahmedabad-pid-318667
R423644,The Grasslands,Gandhinagar,https://housing.com/buy-the-grasslands-by-nakshtra-group-in-kudasan-gandhinagar-gujarat-pid-316753
R423675,NM Pride,Indore,https://housing.com/buy-nm-pride-by-nm-creations-in-talawali-chanda-indore-pid-316110
R423722,Sahu City Phase 2,Lucknow,https://housing.com/buy-sahu-city-phase-2-pearl-block-resale-flats-in-sultanpur-road-lucknow-srpid-AG6sreAH0
R423799,Gada Elina,Pune East,https://housing.com/in/buy/projects/page/314254-gada-elina-by-gada-group-in-dhanori
R423844,AA Kurinji,Chennai South,https://housing.com/in/buy/projects/page/325915-aa-kurinji-by-aa-construction-in-pallikaranai
R423858,Presidential Park,Pune West,https://housing.com/in/buy/projects/page/315424-oneness-presidential-park-phase-1-by-oneness-realtors-in-maval
R424017,Protech Dharapur Phase 3,Guwahati,https://housing.com/buy-protech-dharapur-phase-iii-by-protech-group-in-dharapur-guwahati-pid-334675
R424094,Dragon Age Nottingham Homz,Lucknow,https://housing.com/buy-nottingham-homz-by-dragon-age-realtors-pvt-ltd-in-malookpur-lucknow-pid-283559
R424127,Kirtisagar Mauli Town 21,Nagpur,https://housing.com/buy-kirti-sagar-mauli-town-21-by-kirti-sagar-realty-in-mohgaon-nagpur-maharashtra-pid-317482
R424144,Rudra Avenue,Thane Outskirts,https://housing.com/in/buy/projects/page/316632-krivi-rudra-avenue-by-krivi-constructions-in-dwarli-gaon
R424266,Elite Vivanta,Navi Mumbai,https://housing.com/in/buy/projects/page/320761-nathdwara-elite-vivanta-by-nathdwara-developers-private-limited-vashi-in-kharghar
R424349,Tannys Skanda Homes,Coimbatore,https://housing.com/buy-tannys-skanda-homes-by-tanny-shelters-private-limited-in-saravanampatty-coimbatore-pid-300134
R424389,Sun Skyview,Ahmedabad West,https://housing.com/buy-sun-skyview-by-sundivine-corporation-in-shela-ahmedabad-pid-317620
R424471,RR Amman Nagar,Coimbatore,https://housing.com/buy-rr-amman-nagar-by-rr-builders-in-kovilpalayam-coimbatore-pid-319572
R424564,Atithi Prime,Ahmedabad East,https://housing.com/buy-atithi-prime-by-atithi-builders-in-narolgam-ahmedabad-pid-317132
R424578,The Wave Castle by BuildOwn,Kochi,Not Found
R424595,TB Sankalp Grande,Indore,https://housing.com/buy-tb-sankalp-grande-by-tb-developers-in-palakhedi-indore-pid-317538
R424615,AKR Garden City 2,Visakhapatnam,https://housing.com/buy-akr-garden-city-by-swathi-promoters-pvt-ltd-in-bhogapuram-visakhapatnam-pid-302153
R424721,Kiwale Navyam,Pune West,https://housing.com/in/buy/kiwale-navyam-for-resale-in-ravet-pune-AG6s3yAH0
R424731,Reliance Elysium,Hyderabad,https://housing.com/in/buy/projects/page/318930-reliance-elysium-by-reliance-builders-in-mokila
R424734,Meher Ganga,Nagpur,https://housing.com/buy-meher-ganga-by-mehar-infrastructure-in-narendra-nagar-extension-nagpur-maharashtra-pid-318359
R424911,Shyaswa Sarovar,Ahmedabad West,https://housing.com/buy-bequest-shyaswa-sarovar-by-bequest-infraprojects-llp-in-shilaj-ahmedabad-pid-318901
R424990,Eco City Hills,Panchkula,https://housing.com/in/buy/projects/page/317814-unity-eco-city-hills-by-unity-meadows-llp-in-sector-14
R425079,Gajanana Park Street,Vadodara,https://housing.com/buy-gajanana-park-street-by-gajanana-infraspace-in-tarsali-vadodara-pid-318574
R425108,Cornerstone Haven,Margao,Not Found
R425149,Panchnai Aura,Siliguri,https://housing.com/in/buy/projects/page/327260-darjeeling-panchnai-aura-by-darjeeling-real-estate-agents-and-developers-in-haidar-para
R425184,Munisuvrat Shankeshwar Sparsh,Pune North,https://housing.com/in/buy/projects/page/318399-munisuvrat-shankeshwar-sparsh-by-munisuvrat-properties-in-moshi
R425378,Alora,Jaipur,https://housing.com/buy-alora-by-kohinoor-buildcom-in-nirman-nagar-jaipur-rajasthan-pid-316858
R425422,Alekhya Grand,Vijayawada,https://housing.com/in/buy/projects/page/319679-alekhya-grand-by-lakshmi-alekhya-housing-pvt-ltd-in-sri-ramachandra-nagar
R425718,Rachana Ekaa 2,Nagpur,https://housing.com/buy-rachana-ekaa-by-rachana-construction-in-chinchbhavan-nagpur-maharashtra-pid-274845
R425745,Vishal Eastern Front,Pune East,https://housing.com/in/buy/resale/page/14829291-4-bhk-apartment-in-mundhwa-for-rs-17400000
R425775,Kripa Elysium,Central Mumbai,https://housing.com/in/buy/projects/page/317513-kripa-elysium-by-kripa-elite-corporation-in-chembur
R425801,Advait,Nashik,https://housing.com/buy-ananda-advait-by-ananda-developers-in-hirawadi-nashik-pid-319198
R425871,Renaissance The Baya Sunrise,Mumbai South,https://housing.com/in/buy/projects/page/301927-sugee-renaissance-by-sugee-two-developers-llp-in-grant-road
R425957,Kings County,Pune West,https://housing.com/in/buy/projects/page/319339-kings-county-phase-i-by-kings-marque-group-in-wakad
R425978,The One,Gandhinagar,https://housing.com/buy-real-estate-gandhinagar_gujarat
R426003,Kesineni Northscape,Hyderabad,https://housing.com/in/buy/projects/page/331029-kesineni-northscape-by-kesineni-developers-in-dundigal
R426054,Kalasagar Skyline,Ahmedabad East,https://housing.com/buy-kalasagar-skyline-by-v3-construction-in-shahibaug-ahmedabad-pid-319600
R426081,Agrawal Sage Sun Villas,Bhopal,https://housing.com/buy-sage-suncity-by-sage-realty-in-jhagariya-khurd-bhopal-pid-263783
R426093,Sharanya Kadamb,Ahmedabad West,https://housing.com/buy-sharanya-kadamb-by-sharanya-infracon-in-thaltej-ahmedabad-pid-320309/floor-plan
R426144,Sri Lakshmi Garden,Coimbatore,https://housing.com/buy-linga-sri-sai-lakshmi-garden-by-linga-developers-in-keeranatham-coimbatore-pid-308700
R426249,Jewel by Namishree,Hyderabad,https://housing.com/in/buy/projects/page/317705-namishree-jewel-by-namishree-infrastructure-projects-pvt-ltd-in-lb-nagar
R426299,Antariksh Alpha,Central Mumbai,https://housing.com/in/buy/projects/page/317047-antariksh-alpha-by-antariksh-realtors-pvt-ltd-in-kurla-west
R426316,Dani Sky,Navi Mumbai,https://housing.com/in/buy/projects/page/319571-dani-sky-by-dani-enterprises-in-pushpak-nagar
R426470,Samarthya Excellence,Surat,https://housing.com/buy-samarthya-excellence-by-samarthya-group-in-bhatha-surat-pid-318855
R426520,Conscient Parq,Gurgaon,https://housing.com/in/buy/projects/page/320891-conscient-parq-by-conscient-infrastructure-in-sector-80
R426545,Parth Sunrise,Jaipur,https://housing.com/buy-parth-sunrise-by-parth-sarthi-group-in-jagatpura-jaipur-rajasthan-pid-318914
R426549,Satyam Utopia,Jaipur,https://housing.com/buy-satyam-utopia-by-satyam-construction-in-panchyawala-jaipur-rajasthan-pid-318429
R426578,RD A M Pinnacle,Patna,https://housing.com/buy-jay-kay-buildtech-jaykay-dev-kutir-resale-flats-in-kadamkuan-patna-srpid-AG4n0qAH0
R426655,Pardos Okas Enclave,Dharuhera,https://housing.com/in/buy/projects/page/250689-pardos-okas-enclave-1-by-pardos-lucknow-developers-private-limited-in-sector-3
R426694,Grihpati Vistar,Lucknow,https://housing.com/buy-grihpati-vistar-by-grihpati-developers-in-bakshi-ka-talab-lucknow-pid-333169
R426757,Swamini Heights,Navi Mumbai,https://housing.com/in/buy/projects/page/319484-vivek-swamini-heights-by-vivek-c-keni-builders-and-developers-in-panvel
R426788,Sage Bungalow,Bhopal,https://housing.com/buy-sage-bungalow-by-sage-realty-in-kolar-road-bhopal-pid-320368
R426815,Pavitra Luxury Residences,Mohali,https://housing.com/in/buy/projects/page/325746-pavitra-luxury-residences-by-pavitra-homes-in-nabha
R426818,The Grand Sky,Mohali,https://housing.com/in/buy/projects/page/321771-the-grand-sky-by-mrlk-builders-and-promoters-pvt-ltd-in-radiala
R426894,Shantam Luxuria,Vadodara,https://housing.com/buy-unity-shantam-luxuria-by-unity-infra-vadodara-in-new-waghodia-road-vadodara-pid-321100/brochure
R426978,The Suman Marvelous,Mohali,https://housing.com/in/buy/projects/page/322023-the-suman-marvelous-by-suman-divine-homes-in-ramgarh-bhudda
R427026,Axis Oaklyn,Bangalore North,https://housing.com/in/buy/projects/page/318935-axis-oaklyn-by-axis-concept-construction-ltd-in-yelahanka
R427054,Anjaneya Crest by Yash Infraventures,Nagpur,https://housing.com/buy-anjaneya-crest-by-yash-infraventures-in-samarth-nagar-east-nagpur-maharashtra-pid-317416
R427124,Harvi Helenium,Ahmedabad West,https://housing.com/buy-harvi-helenium-by-harvi-infra-in-south-bopal-ahmedabad-pid-324904
R427156,My Home Akurdi,Pune West,https://housing.com/in/buy/projects/page/312493-goyal-my-home-akurdi-by-goyal-properties-in-akurdi
R427388,Jashn Elevate,Lucknow,https://housing.com/buy-jashn-elevate-phase-2-by-jashn-realty-in-sushant-golf-city-lucknow-pid-330168
R427425,TLR Suvarna City,Hyderabad,https://housing.com/in/buy/projects/page/237888-suvarna-green-city-by-suvarna-bhuvi-developers-in-moinabad
R427438,Jalandhar Heights 3,Jalandhar,https://housing.com/in/buy/resale/page/16219567-5-bhk-apartment-in-pholriwal-for-rs-12000000
R427471,DGS Sheetal Kiara,Western Mumbai,https://housing.com/in/buy/projects/page/320076-a-and-a-sheetal-kiara-by-a-and-a-developers-mumbai-in-goregaon-west
R427562,Hill Crest Avenue,Thrissur,https://housing.com/in/buy/thrissur_kerala/3bhk-mannuthy
R427569,Abhinav,Nashik,https://housing.com/buy-raka-abhinav-row-bungalows-by-rakasheth-mali-in-makhmalabad-nashik-pid-239465
R427633,Pandit Nandvihar,Pune Central,https://housing.com/in/buy/projects/page/320079-pandit-nandvihar-by-pandit-javdekar-in-shivaji-nagar
R427706,Srinivasa City,Lucknow,https://housing.com/buy-srinivasa-city-by-srinivasa-developers-lucknow-in-sultanpur-road-lucknow-pid-319682
R427773,Sancture,North Goa,Not Found
R427795,Sree Balajis Pearl,Visakhapatnam,https://housing.com/buy-sree-balaji-pearl-by-buildsworth-projects-in-kurmannapalem-visakhapatnam-pid-331450
R427825,Trinity Heights,Vadodara,https://housing.com/buy-akshar-trinity-heights-by-akshar-infra-in-chapad-vadodara-pid-318292
R427849,Radhekrishna Vrindavann 1,Udaipur,https://housing.com/in/buy/projects/page/339018-mahalaxmi-radhe-krishna-vrindavann-1-by-mahalaxmi-buildhome-ltd-in-bhuwana
R428035,Onella Sai Kohinoor Grand,Lucknow,https://housing.com/in/buy/projects/page/320955-onella-sai-kohinoor-grand-by-onella-realty-private-limited-in-palhari
R428049,Shalimar One World Marbella,Lucknow,https://housing.com/buy-shalimar-one-world-marbella-by-shalimar-corp-limited-in-gomti-nagar-lucknow-pid-323327
R428214,Runwal Lands End Breeze,Thane,https://housing.com/in/buy/projects/page/321617-runwal-lands-end-breeze-by-runwal-in-kolshet
R428300,Adore The Select Premia,Gurgaon,https://housing.com/in/buy/projects/page/323046-adore-the-select-premia-by-adore-realtech-in-sector-77
R428329,Nyati Evoque,Pune East,https://housing.com/in/buy/projects/page/322010-nyati-evoque-by-nyati-group-in-kalyani-nagar
R428348,Shri Krishna Anandam,Vrindavan,https://housing.com/in/buy/projects/page/338456-regency-shri-krishna-anandam-by-regency-infratech-llp-in-sunrakh-bangar
R428385,Himaja Elite Brundavan,Vijayawada,https://housing.com/in/buy/projects/page/328164-himaja-elite-brundavan-by-himaja-constructions-p-ltd-in-gannavaram
R428416,Shraddha Park City,Western Mumbai,https://housing.com/in/buy/projects/page/319784-shraddha-park-city-by-shraddha-landmark-pvt-ltd-in-borivali-east
R428422,Serenity Shores,South Goa,https://housing.com/in/buy/projects/page/27801-bright-serenity-acres-by-bright-developers-in-salcete
R428428,Glenmore Park,Kolkata South,https://housing.com/buy-glenmore-park-by-true-north-homes-in-narendrapur-kolkata-pid-319502
R428452,Sumadhura Palais Royale,Hyderabad,https://housing.com/in/buy/projects/page/321658-sumadhura-palais-royale-by-sumadhura-infracon-pvt-ltd-in-khaja-guda
R428515,Michelngelo Bellagio Courtyards,Pune Central,https://housing.com/in/buy/projects/page/320090-michelngelo-bellagio-courtyards-by-michelngelo-llp-in-shivaji-nagar
R428520,Panora Hills at The Nature,Pune West,https://housing.com/in/buy/pune/house-united_western_co_operative_society
R428567,Polaris Callisto,Ahmedabad North,https://housing.com/buy-polaris-callisto-by-polaris-buildcon-llp-in-koteshwar-ahmedabad-pid-321763
R428620,Shivaay Infinity,Vadodara,https://housing.com/buy-shivaay-infinity-by-shivaay-group-in-haripura-vadodara-pid-321947
R428623,Aarya Emperro,Vadodara,https://housing.com/buy-aarya-emperro-by-aarya-developers-in-tarsali-vadodara-pid-324120
R428647,Maha Srri Maruthi Vip Nagar,Coimbatore,https://www.lichousing.com/static-assets/pdf/Information%20on%20Secured%20Assets%20Possessed%20under%20SARFAESI%20Act%202002.pdf?crafterSite=lichfl-corporate-website-cms
R428692,Nutan Lotus Elegance,Patna,https://housing.com/buy-apartments-in-bihar-for-sale-srpid-M1Pum45unbo7z07i5w?page=9
R428706,Land Trades Mahalaxmi,Mangalore,https://housing.com/in/buy/projects/page/19873-land-aquarius-by-land-trades-builders-developers-in-kadri
R428724,Unitd 49,Coimbatore,https://housing.com/buy-unitd-49-by-unitd-living-space-in-saravanampatty-coimbatore-pid-326716
R428749,Kukreja Embassy 2,Nagpur,https://housing.com/buy-kukreja-embassy-ii-by-kukreja-infrastructures-in-jaripatka-nagpur-maharashtra-pid-325408
R428811,Drushika Imperial,Indore,https://housing.com/buy-drushika-imperial-by-drushika-real-estate-in-puwarda-junarda-indore-pid-322590
R428866,Joy Grand,Mohali,https://housing.com/in/buy/projects/page/326996-joy-grand-by-joy-era-in-sector-88
R428901,Nityanta,Surat,https://housing.com/buy-nityanta-by-shreem-hari-infra-llp-in-vesu-surat-pid-321912
R429100,Metro Suites Bellavie,Ghaziabad,https://housing.com/in/buy/projects/page/323276-metro-suites-bellavie-by-metro-suites-homes-llp-in-vasundhara
R429111,Shalimar One World 21,Lucknow,https://housing.com/buy-shalimar-one-world-marbella-resale-flats-in-gomti-nagar-lucknow-srpid-AG6xhbAH0
R429137,Samruddhi Spring 15,Vadodara,https://housing.com/buy-samruddhi-spring-15-by-samruddhi-buildtech-in-kalali-vadodara-pid-324487
R429162,Sri Savithru Township,Guntur,https://housing.com/in/buy/guntur_andhra_pradesh/kantheru_1
R429180,New Palm Beach,Navi Mumbai,https://housing.com/in/buy/projects/palm_beach_road_sanpada
R429185,Narmada residency,Nagpur,https://housing.com/buy-narmada-residency-by-future-homes-infra-in-hingna-nagpur-maharashtra-pid-324771
