XID,Configuration,List Item,Price,Area
R380168,"4 BHK Apartment
3.53 Cr - 4.31 Cr",1549 SQ.FT,₹ 4.04 Cr,Carpet Area: 1549 sq.ft
R380168,"4 BHK Apartment
3.53 Cr - 4.31 Cr",1650 SQ.FT,₹ 4.31 Cr,Carpet Area: 1650 sq.ft
r380395,"2 BHK Apartment
45.73 L - 74.57 L",734 SQ.FT,₹ 45.73 L,Carpet Area: 734 sq.ft
r380395,"2 BHK Apartment
45.73 L - 74.57 L",766 SQ.FT,₹ 67.84 L,Carpet Area: 766 sq.ft
r380395,"2 BHK Apartment
45.73 L - 74.57 L",842 SQ.FT,₹ 74.57 L,Carpet Area: 842 sq.ft
r380395,"3 BHK Apartment
61.7 L - 88.12 L",972 SQ.FT,₹ 61.7 L,Carpet Area: 972 sq.ft
r380395,"3 BHK Apartment
61.7 L - 88.12 L",766 SQ.FT,₹ 67.84 L,Carpet Area: 766 sq.ft
r380395,"3 BHK Apartment
61.7 L - 88.12 L",879 SQ.FT,₹ 77.84 L,Carpet Area: 879 sq.ft
r380395,"3 BHK Apartment
61.7 L - 88.12 L",995 SQ.FT,₹ 88.12 L,Carpet Area: 995 sq.ft
R380681,"2 BHK Apartment
2.14 Cr - 2.31 Cr",719 SQ.FT,₹ 2.14 Cr,Carpet Area: 719 sq.ft
R380681,"2 BHK Apartment
2.14 Cr - 2.31 Cr",725 SQ.FT,₹ 2.16 Cr,Carpet Area: 725 sq.ft
R380681,"2 BHK Apartment
2.14 Cr - 2.31 Cr",761 SQ.FT,₹ 2.26 Cr,Carpet Area: 761 sq.ft
R380681,"2 BHK Apartment
2.14 Cr - 2.31 Cr",764 SQ.FT,₹ 2.27 Cr,Carpet Area: 764 sq.ft
R380681,"2 BHK Apartment
2.14 Cr - 2.31 Cr",775 SQ.FT,₹ 2.31 Cr,Carpet Area: 775 sq.ft
R380681,"3 BHK Apartment
3.1 Cr - 3.56 Cr",975 SQ.FT,₹ 3.1 Cr,Carpet Area: 975 sq.ft
R380681,"3 BHK Apartment
3.1 Cr - 3.56 Cr",1002 SQ.FT,₹ 3.19 Cr,Carpet Area: 1002 sq.ft
R380681,"3 BHK Apartment
3.1 Cr - 3.56 Cr",1025 SQ.FT,₹ 3.26 Cr,Carpet Area: 1025 sq.ft
R380681,"3 BHK Apartment
3.1 Cr - 3.56 Cr",1026 SQ.FT,₹ 3.26 Cr,Carpet Area: 1026 sq.ft
R380681,"3 BHK Apartment
3.1 Cr - 3.56 Cr",1121 SQ.FT,₹ 3.56 Cr,Carpet Area: 1121 sq.ft
R380681,"4 BHK Apartment
4.54 Cr",1540 SQ.FT,₹ 4.54 Cr,Carpet Area: 1540 sq.ft
r381615,"2 BHK Apartment
1.2 Cr - 1.57 Cr",708 SQ.FT,₹ 1.2 Cr,Carpet Area: 708 sq.ft
r381615,"2 BHK Apartment
1.2 Cr - 1.57 Cr",798 SQ.FT,₹ 1.35 Cr,Carpet Area: 798 sq.ft
r381615,"2 BHK Apartment
1.2 Cr - 1.57 Cr",929 SQ.FT,₹ 1.57 Cr,Carpet Area: 929 sq.ft
r381615,"3 BHK Apartment
2 Cr - 2.47 Cr",967 SQ.FT,₹ 2.0 Cr,Carpet Area: 967 sq.ft
r381615,"3 BHK Apartment
2 Cr - 2.47 Cr",1193 SQ.FT,₹ 2.47 Cr,Carpet Area: 1193 sq.ft
r381615,"4 BHK Apartment
2.7 Cr",1643 SQ.FT,₹ 2.7 Cr,Carpet Area: 1643 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",2088 SQ.FT,₹ 3.39 Cr,Carpet Area: 2088 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",2158 SQ.FT,₹ 3.51 Cr,Carpet Area: 2158 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",2204 SQ.FT,₹ 3.58 Cr,Carpet Area: 2204 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",2801 SQ.FT,₹ 4.55 Cr,Carpet Area: 2801 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",3569 SQ.FT,₹ 5.8 Cr,Carpet Area: 3569 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",3682 SQ.FT,₹ 5.98 Cr,Carpet Area: 3682 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",3767 SQ.FT,₹ 6.12 Cr,Carpet Area: 3767 sq.ft
R381922,"4 BHK Apartment
3.39 Cr - 7.49 Cr",4612 SQ.FT,₹ 7.49 Cr,Carpet Area: 4612 sq.ft
R382164,"2 BHK Apartment
4.65 Cr - 4.89 Cr",840 SQ.FT,₹ 4.65 Cr,Carpet Area: 840 sq.ft
R382164,"2 BHK Apartment
4.65 Cr - 4.89 Cr",883 SQ.FT,₹ 4.89 Cr,Carpet Area: 883 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1196 SQ.FT,₹ 6.62 Cr,Carpet Area: 1196 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1207 SQ.FT,₹ 6.68 Cr,Carpet Area: 1207 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1245 SQ.FT,₹ 6.89 Cr,Carpet Area: 1245 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1256 SQ.FT,₹ 6.95 Cr,Carpet Area: 1256 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1264 SQ.FT,₹ 7.0 Cr,Carpet Area: 1264 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1275 SQ.FT,₹ 7.06 Cr,Carpet Area: 1275 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1325 SQ.FT,₹ 7.33 Cr,Carpet Area: 1325 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1336 SQ.FT,₹ 7.39 Cr,Carpet Area: 1336 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1450 SQ.FT,₹ 8.02 Cr,Carpet Area: 1450 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1551 SQ.FT,₹ 8.58 Cr,Carpet Area: 1551 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1615 SQ.FT,₹ 8.94 Cr,Carpet Area: 1615 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1624 SQ.FT,₹ 8.99 Cr,Carpet Area: 1624 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1731 SQ.FT,₹ 9.58 Cr,Carpet Area: 1731 sq.ft
R382164,"3 BHK Apartment
6.62 Cr - 10.17 Cr",1838 SQ.FT,₹ 10.17 Cr,Carpet Area: 1838 sq.ft
R382164,"4 BHK Apartment
9.61 Cr - 12.74 Cr",1737 SQ.FT,₹ 9.61 Cr,Carpet Area: 1737 sq.ft
R382164,"4 BHK Apartment
9.61 Cr - 12.74 Cr",1766 SQ.FT,₹ 9.77 Cr,Carpet Area: 1766 sq.ft
R382164,"4 BHK Apartment
9.61 Cr - 12.74 Cr",2190 SQ.FT,₹ 12.12 Cr,Carpet Area: 2190 sq.ft
R382164,"4 BHK Apartment
9.61 Cr - 12.74 Cr",2195 SQ.FT,₹ 12.15 Cr,Carpet Area: 2195 sq.ft
R382164,"4 BHK Apartment
9.61 Cr - 12.74 Cr",2302 SQ.FT,₹ 12.74 Cr,Carpet Area: 2302 sq.ft
R382211,"3 BHK Apartment
1.56 Cr",2400 SQ.FT,₹ 1.56 Cr,Super Builtup Area: 2400 sq.ft
R382211,"4 BHK Apartment
2.06 Cr",3170 SQ.FT,₹ 2.06 Cr,Super Builtup Area: 3170 sq.ft
R382646,"4 BHK Apartment
2.97 Cr",1779 SQ.FT,₹ 2.97 Cr,Carpet Area: 1779 sq.ft
R382646,"5 BHK Apartment
5.4 Cr - 6.35 Cr",3231 SQ.FT,₹ 5.4 Cr,Carpet Area: 3231 sq.ft
R382646,"5 BHK Apartment
5.4 Cr - 6.35 Cr",3798 SQ.FT,₹ 6.35 Cr,Carpet Area: 3798 sq.ft
r382679,"Plot
2.1 Cr - 3.78 Cr",100 SQ.YD,₹ 2.1 Cr,Plot Area: 100 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",108.22 SQ.YD,₹ 2.27 Cr,Plot Area: 108.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",116.11 SQ.YD,₹ 2.44 Cr,Plot Area: 116.11 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",120 SQ.YD,₹ 2.52 Cr,Plot Area: 120 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",120.44 SQ.YD,₹ 2.53 Cr,Plot Area: 120.44 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",125 SQ.YD,₹ 2.62 Cr,Plot Area: 125 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",125.44 SQ.YD,₹ 2.63 Cr,Plot Area: 125.44 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",127.89 SQ.YD,₹ 2.69 Cr,Plot Area: 127.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",129.22 SQ.YD,₹ 2.71 Cr,Plot Area: 129.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",131.11 SQ.YD,₹ 2.75 Cr,Plot Area: 131.11 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",132 SQ.YD,₹ 2.77 Cr,Plot Area: 132 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",132.89 SQ.YD,₹ 2.79 Cr,Plot Area: 132.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",134.67 SQ.YD,₹ 2.83 Cr,Plot Area: 134.67 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",136.89 SQ.YD,₹ 2.87 Cr,Plot Area: 136.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",137.22 SQ.YD,₹ 2.88 Cr,Plot Area: 137.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",139.11 SQ.YD,₹ 2.92 Cr,Plot Area: 139.11 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",143.22 SQ.YD,₹ 3.01 Cr,Plot Area: 143.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",144.89 SQ.YD,₹ 3.04 Cr,Plot Area: 144.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",146 SQ.YD,₹ 3.07 Cr,Plot Area: 146 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",149 SQ.YD,₹ 3.13 Cr,Plot Area: 149 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",150 SQ.YD,₹ 3.15 Cr,Plot Area: 150 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",150.22 SQ.YD,₹ 3.15 Cr,Plot Area: 150.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",151.44 SQ.YD,₹ 3.18 Cr,Plot Area: 151.44 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",151.89 SQ.YD,₹ 3.19 Cr,Plot Area: 151.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",152.56 SQ.YD,₹ 3.2 Cr,Plot Area: 152.56 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",155 SQ.YD,₹ 3.25 Cr,Plot Area: 155 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",155.78 SQ.YD,₹ 3.27 Cr,Plot Area: 155.78 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",156 SQ.YD,₹ 3.28 Cr,Plot Area: 156 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",156.67 SQ.YD,₹ 3.29 Cr,Plot Area: 156.67 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",157.89 SQ.YD,₹ 3.32 Cr,Plot Area: 157.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",161.11 SQ.YD,₹ 3.38 Cr,Plot Area: 161.11 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",161.56 SQ.YD,₹ 3.39 Cr,Plot Area: 161.56 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",162.67 SQ.YD,₹ 3.42 Cr,Plot Area: 162.67 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",163 SQ.YD,₹ 3.42 Cr,Plot Area: 163 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",166.22 SQ.YD,₹ 3.49 Cr,Plot Area: 166.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",167.22 SQ.YD,₹ 3.51 Cr,Plot Area: 167.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",167.44 SQ.YD,₹ 3.52 Cr,Plot Area: 167.44 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",169.44 SQ.YD,₹ 3.56 Cr,Plot Area: 169.44 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",170.56 SQ.YD,₹ 3.58 Cr,Plot Area: 170.56 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",171.44 SQ.YD,₹ 3.6 Cr,Plot Area: 171.44 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",171.89 SQ.YD,₹ 3.61 Cr,Plot Area: 171.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",172.78 SQ.YD,₹ 3.63 Cr,Plot Area: 172.78 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",173.89 SQ.YD,₹ 3.65 Cr,Plot Area: 173.89 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",175 SQ.YD,₹ 3.67 Cr,Plot Area: 175 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",176 SQ.YD,₹ 3.7 Cr,Plot Area: 176 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",176.11 SQ.YD,₹ 3.7 Cr,Plot Area: 176.11 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",176.78 SQ.YD,₹ 3.71 Cr,Plot Area: 176.78 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",178 SQ.YD,₹ 3.74 Cr,Plot Area: 178 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",178.22 SQ.YD,₹ 3.74 Cr,Plot Area: 178.22 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",179 SQ.YD,₹ 3.76 Cr,Plot Area: 179 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",179.33 SQ.YD,₹ 3.77 Cr,Plot Area: 179.33 sq.yd
r382679,"Plot
2.1 Cr - 3.78 Cr",180 SQ.YD,₹ 3.78 Cr,Plot Area: 180 sq.yd
r382710,2 BHK Apartment,662 SQ.FT,₹ 75.54 L,Carpet Area: 662 sq.ft
r382710,2 BHK Apartment,688 SQ.FT,₹ 78.53 L,Carpet Area: 688 sq.ft
r382710,2 BHK Apartment,690 SQ.FT,Price on Request,Carpet Area: 690 sq.ft
r382710,2 BHK Apartment,700 SQ.FT,₹ 79.8 L,Carpet Area: 700 sq.ft
r382710,2 BHK Apartment,715 SQ.FT,Price on Request,Carpet Area: 715 sq.ft
r382710,2 BHK Apartment,740 SQ.FT,₹ 84.37 L,Carpet Area: 740 sq.ft
r382710,2 BHK Apartment,751 SQ.FT,₹ 85.71 L,Carpet Area: 751 sq.ft
r382710,2 BHK Apartment,761 SQ.FT,₹ 86.83 L,Carpet Area: 761 sq.ft
r382710,2 BHK Apartment,793 SQ.FT,₹ 90.42 L,Carpet Area: 793 sq.ft
r382710,2 BHK Apartment,845 SQ.FT,₹ 96.39 L,Carpet Area: 845 sq.ft
r382710,"3 BHK Apartment
1.12 Cr - 1.39 Cr",985 SQ.FT,₹ 1.12 Cr,Carpet Area: 985 sq.ft
r382710,"3 BHK Apartment
1.12 Cr - 1.39 Cr",1032 SQ.FT,₹ 1.18 Cr,Carpet Area: 1032 sq.ft
r382710,"3 BHK Apartment
1.12 Cr - 1.39 Cr",1218 SQ.FT,₹ 1.39 Cr,Carpet Area: 1218 sq.ft
R382885,"2 BHK Apartment
3.35 Cr",870 SQ.FT,₹ 3.35 Cr,Carpet Area: 870 sq.ft
R382885,"3 BHK Apartment
4.95 Cr",1260 SQ.FT,₹ 4.95 Cr,Carpet Area: 1260 sq.ft
R383509,"3 BHK Apartment
82.25 L",1820 SQ.FT,₹ 82.25 L,Carpet Area: 964 sq.ft
R383509,"4 BHK Penthouse
93.54 L",2070 SQ.FT,₹ 93.54 L,Carpet Area: 1839 sq.ft
R383717,"1 BHK Apartment
47.5 L - 47.5 L",261 SQ.FT,₹ 47.5 L,Carpet Area: 261 sq.ft
R383717,"1 BHK Apartment
47.5 L - 47.5 L",261 SQ.FT,₹ 47.5 L,Carpet Area: 261 sq.ft
R383819,"2 BHK Apartment
50.02 L - 57.18 L",591 SQ.FT,₹ 50.02 L,Carpet Area: 591 sq.ft
R383819,"2 BHK Apartment
50.02 L - 57.18 L",621 SQ.FT,₹ 52.57 L,Carpet Area: 621 sq.ft
R383819,"2 BHK Apartment
50.02 L - 57.18 L",649 SQ.FT,₹ 54.93 L,Carpet Area: 649 sq.ft
R383819,"2 BHK Apartment
50.02 L - 57.18 L",675 SQ.FT,₹ 57.18 L,Carpet Area: 675 sq.ft
R383819,"3 BHK Apartment
64.73 L - 1.48 Cr",764 SQ.FT,₹ 64.73 L,Carpet Area: 764 sq.ft
R383819,"3 BHK Apartment
64.73 L - 1.48 Cr",776 SQ.FT,₹ 65.71 L,Carpet Area: 776 sq.ft
R383819,"3 BHK Apartment
64.73 L - 1.48 Cr",825 SQ.FT,₹ 69.89 L,Carpet Area: 825 sq.ft
R383819,"3 BHK Apartment
64.73 L - 1.48 Cr",839 SQ.FT,₹ 71.07 L,Carpet Area: 839 sq.ft
R383819,"3 BHK Apartment
64.73 L - 1.48 Cr",927 SQ.FT,₹ 78.53 L,Carpet Area: 927 sq.ft
R383819,"3 BHK Apartment
64.73 L - 1.48 Cr",968 SQ.FT,₹ 1.48 Cr,Carpet Area: 968 sq.ft
R383837,"Plot
5.36 L - 16.07 L",1440 SQ.FT,₹ 5.36 L,Plot Area: 1440 sq.ft
R383837,"Plot
5.36 L - 16.07 L",1805 SQ.FT,₹ 6.71 L,Plot Area: 1805 sq.ft
R383837,"Plot
5.36 L - 16.07 L",2160 SQ.FT,₹ 8.04 L,Plot Area: 2160 sq.ft
R383837,"Plot
5.36 L - 16.07 L",4320 SQ.FT,₹ 16.07 L,Plot Area: 4320 sq.ft
R383861,4 BHK Apartment,2522 SQ.FT,Price on Request,Carpet Area: 2522 sq.ft
R383861,4 BHK Apartment,2529 SQ.FT,Price on Request,Carpet Area: 2529 sq.ft
R383861,4 BHK Apartment,2538 SQ.FT,Price on Request,Carpet Area: 2538 sq.ft
R383861,4 BHK Apartment,2544 SQ.FT,Price on Request,Carpet Area: 2544 sq.ft
R383861,4 BHK Apartment,2634 SQ.FT,Price on Request,Carpet Area: 2634 sq.ft
R383861,4 BHK Apartment,2640 SQ.FT,Price on Request,Carpet Area: 2640 sq.ft
R383861,4 BHK Apartment,2651 SQ.FT,Price on Request,Carpet Area: 2651 sq.ft
R383861,4 BHK Apartment,2657 SQ.FT,Price on Request,Carpet Area: 2657 sq.ft
R383861,4 BHK Apartment,2815 SQ.FT,Price on Request,Carpet Area: 2815 sq.ft
R383861,4 BHK Apartment,2847 SQ.FT,Price on Request,Carpet Area: 2847 sq.ft
R383861,4 BHK Apartment,2963 SQ.FT,Price on Request,Carpet Area: 2963 sq.ft
R383861,4 BHK Apartment,2983 SQ.FT,Price on Request,Carpet Area: 2983 sq.ft
R383861,4 BHK Apartment,3108 SQ.FT,Price on Request,Carpet Area: 3108 sq.ft
R384184,4 BHK Apartment,3033 SQ.FT,Price on Request,Super Builtup Area: 3033 sq.ft
R384184,4 BHK Apartment,3087 SQ.FT,Price on Request,Super Builtup Area: 3087 sq.ft
R384184,4 BHK Apartment,3114 SQ.FT,Price on Request,Super Builtup Area: 3114 sq.ft
R384184,4 BHK Apartment,3159 SQ.FT,Price on Request,Super Builtup Area: 3159 sq.ft
R384184,4 BHK Apartment,3267 SQ.FT,Price on Request,Super Builtup Area: 3267 sq.ft
R384222,"3 BHK Apartment
92.4 L",2200 SQ.FT,₹ 92.4 L,Super Builtup Area: 2200 sq.ft
R384222,"4 BHK Apartment
1.39 Cr - 1.51 Cr",3300 SQ.FT,₹ 1.39 Cr,Super Builtup Area: 3300 sq.ft
R384222,"4 BHK Apartment
1.39 Cr - 1.51 Cr",3600 SQ.FT,₹ 1.51 Cr,Super Builtup Area: 3600 sq.ft
R384222,"5 BHK Apartment
2.14 Cr",5100 SQ.FT,₹ 2.14 Cr,Super Builtup Area: 5100 sq.ft
R384380,"1 BHK Apartment
21.8 L",453 SQ.FT,"₹ 21.8 L
i",Super Builtup Area: 453 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",766 SQ.FT,"₹ 33.44 L
i",Super Builtup Area: 766 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",848 SQ.FT,"₹ 35.7 L
i",Super Builtup Area: 848 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",824 SQ.FT,"₹ 35.86 L
i",Super Builtup Area: 824 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",796 SQ.FT,"₹ 36.62 L
i",Super Builtup Area: 796 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",849 SQ.FT,"₹ 36.9 L
i",Super Builtup Area: 849 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",853 SQ.FT,"₹ 37.07 L
i",Super Builtup Area: 853 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",856 SQ.FT,"₹ 37.32 L
i",Super Builtup Area: 856 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",857 SQ.FT,"₹ 37.36 L
i",Super Builtup Area: 857 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",858 SQ.FT,"₹ 37.4 L
i",Super Builtup Area: 858 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",861 SQ.FT,"₹ 37.53 L
i",Super Builtup Area: 861 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",865 SQ.FT,"₹ 37.56 L
i",Super Builtup Area: 865 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",862 SQ.FT,"₹ 37.57 L
i",Super Builtup Area: 862 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",847 SQ.FT,"₹ 37.59 L
i",Super Builtup Area: 847 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",863 SQ.FT,"₹ 37.61 L
i",Super Builtup Area: 863 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",909 SQ.FT,"₹ 38.52 L
i",Super Builtup Area: 909 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",844 SQ.FT,"₹ 38.61 L
i",Super Builtup Area: 844 sq.ft
R384380,"2 BHK Apartment
33.44 L - 40.27 L",843 SQ.FT,"₹ 40.27 L
i",Super Builtup Area: 843 sq.ft
R384380,"3 BHK Apartment
43.28 L - 48.07 L",988 SQ.FT,"₹ 43.28 L
i",Super Builtup Area: 988 sq.ft
R384380,"3 BHK Apartment
43.28 L - 48.07 L",987 SQ.FT,"₹ 44.94 L
i",Super Builtup Area: 987 sq.ft
R384380,"3 BHK Apartment
43.28 L - 48.07 L",1143 SQ.FT,"₹ 45.72 L
i",Super Builtup Area: 1143 sq.ft
R384380,"3 BHK Apartment
43.28 L - 48.07 L",992 SQ.FT,"₹ 45.86 L
i",Super Builtup Area: 992 sq.ft
R384380,"3 BHK Apartment
43.28 L - 48.07 L",986 SQ.FT,"₹ 47.78 L
i",Super Builtup Area: 986 sq.ft
R384380,"3 BHK Apartment
43.28 L - 48.07 L",989 SQ.FT,"₹ 48.07 L
i",Super Builtup Area: 989 sq.ft
R385185,"1 BHK Apartment
31.62 L - 41.33 L",311 SQ.FT,₹ 31.62 L,Carpet Area: 311 sq.ft
R385185,"1 BHK Apartment
31.62 L - 41.33 L",407 SQ.FT,₹ 41.33 L,Carpet Area: 407 sq.ft
R385185,"2 BHK Apartment
42.73 L - 55.85 L",421 SQ.FT,₹ 42.73 L,Carpet Area: 421 sq.ft
R385185,"2 BHK Apartment
42.73 L - 55.85 L",550 SQ.FT,₹ 55.85 L,Carpet Area: 550 sq.ft
R385461,2 BHK Apartment,534 SQ.FT,Price on Request,Carpet Area: 534 sq.ft
R385461,2 BHK Apartment,534 SQ.FT,₹ 2.4 Cr,Carpet Area: 534 sq.ft
R385461,2 BHK Apartment,541 SQ.FT,₹ 2.43 Cr,Carpet Area: 541 sq.ft
R385461,2 BHK Apartment,554 SQ.FT,₹ 2.49 Cr,Carpet Area: 554 sq.ft
R385461,2 BHK Apartment,609 SQ.FT,₹ 2.74 Cr,Carpet Area: 609 sq.ft
R385461,2 BHK Apartment,616 SQ.FT,₹ 2.77 Cr,Carpet Area: 616 sq.ft
R385461,2 BHK Apartment,616 SQ.FT,₹ 2.77 Cr,Carpet Area: 616 sq.ft
R385461,2 BHK Apartment,617 SQ.FT,₹ 2.77 Cr,Carpet Area: 617 sq.ft
R385461,2 BHK Apartment,617 SQ.FT,₹ 2.77 Cr,Carpet Area: 617 sq.ft
R385461,2 BHK Apartment,620 SQ.FT,₹ 2.79 Cr,Carpet Area: 620 sq.ft
R385461,2 BHK Apartment,626 SQ.FT,₹ 2.81 Cr,Carpet Area: 626 sq.ft
R385561,"3 BHK Apartment
73.44 L",986 SQ.FT,₹ 73.44 L,Carpet Area: 986 sq.ft
R386719,"2 BHK Apartment
4.9 Cr - 5.4 Cr",911 SQ.FT,₹ 4.9 Cr,Carpet Area: 911 sq.ft
R386719,"2 BHK Apartment
4.9 Cr - 5.4 Cr",1160 SQ.FT,₹ 5.4 Cr,Carpet Area: 1160 sq.ft
R386719,"3 BHK Apartment
7.32 Cr - 7.5 Cr",1220 SQ.FT,₹ 7.32 Cr,Carpet Area: 1220 sq.ft
R386719,"3 BHK Apartment
7.32 Cr - 7.5 Cr",1280 SQ.FT,₹ 7.5 Cr,Carpet Area: 1280 sq.ft
R387813,"1 BHK Apartment
2.99 Cr",618 SQ.FT,"₹ 2.99 Cr
i",Carpet Area: 618 sq.ft
R387813,"2 BHK Apartment
3.63 Cr - 4.36 Cr",750 SQ.FT,"₹ 3.63 Cr
i",Carpet Area: 750 sq.ft
R387813,"2 BHK Apartment
3.63 Cr - 4.36 Cr",845 SQ.FT,"₹ 4.09 Cr
i",Carpet Area: 845 sq.ft
R387813,"2 BHK Apartment
3.63 Cr - 4.36 Cr",783 SQ.FT,"₹ 4.36 Cr
i",Carpet Area: 783 sq.ft
R387813,"2.5 BHK Apartment
4.98 Cr",918 SQ.FT,"₹ 4.98 Cr
i",Carpet Area: 918 sq.ft
R387813,"3 BHK Apartment
5.29 Cr - 12.21 Cr",1092 SQ.FT,"₹ 5.29 Cr
i",Carpet Area: 1092 sq.ft
R387813,"3 BHK Apartment
5.29 Cr - 12.21 Cr",1260 SQ.FT,"₹ 6.1 Cr
i",Carpet Area: 1260 sq.ft
R387813,"3 BHK Apartment
5.29 Cr - 12.21 Cr",1205 SQ.FT,"₹ 6.8 Cr
i",Carpet Area: 1205 sq.ft
R387813,"3 BHK Apartment
5.29 Cr - 12.21 Cr",2520 SQ.FT,"₹ 12.21 Cr
i",Carpet Area: 2520 sq.ft
