XID,Project Name,City,NoBroker.in Link
r425392,Realmark Amora,Kolkata South,Not Found
r425026,Royale Mriga by Thigazhvan Estate,Chennai South,Not Found
r422115,Vaibhavis Vihaan Shikhara,Hyderabad,https://www.nobroker.in/vaibhavi-vihaan-shikhara-manmole-hyderabad_hyderabad-prjt-t1l7t257a4v3t3c3a5y2x7e7
r381526,Sapnil Residency BT Road,Kolkata North,Not Found
r434125,Ananya Township,Coimbatore,https://www.nobroker.in/property/3-bhk-apartment-for-rent-in-urapakkam-chennai-for-rs-12000/8a9f8e827ad376aa017ad3eca8872b55/detail
r401036,The Nest,Vadodara,https://www.nobroker.in/shivam-highview-shivam-highview_vadodara-prjt-676ab56867358b4fcdf26a53
r287429,Shri Ji Awas Woods Residency,Gwalior,Not Found
r390200,Antonia The Sky Villa,Nasik,https://www.nobroker.in/2bhk-flats-for-sale-near-menlo_homes_hinjewadi_pune
r437302,Casa Margarida,North Goa,Not Found
r4872,Pace Anusa,Chennai South,https://www.nobroker.in/3bhk-flats-for-sale-near-pace_anusa_chennai
r432494,Kalra Apartment and Floors Janakpuri,West Delhi,https://www.nobroker.in/flats-for-rent-in-sitapuri-part-2-sitapuri-delhi
r433274,Signature Global Daxin Vistas,Gurgaon,https://www.nobroker.in/new-projects-in-gurgaon-page-7
r412714,Regalia Krishna Kunj Central Courtyard,Hyderabad,https://www.nobroker.in/krishna-kunj-central-courtyard-quthbullapur_hyderabad-prjt-n1u7s1l5k3722478z3i6i1k5
r401790,Casagrand Southbrooke,Chennai South,https://www.nobroker.in/locality-iq/gandhi-nagar-chennai-liqlt
r348973,Peninsula Parkelite Phase 3,Bangalore East,https://www.nobroker.in/peninsula-park-elite_bangalore-prjt-8a9fa18395651ea50195658ef1292ab8
r419768,Shantam Nest,Vadodara,Not Found
r427641,64 Hills,Pune West,https://www.nobroker.in/space-64-meridien-ravet_pune-prjt-8a9fb0827d804738017d8059abf80599
r424094,Dragon Age Nottingham Homz,Lucknow,Not Found
r409651,ORO Constella,Lucknow,Not Found
r381204,Vertex Giga City,Hyderabad,https://www.nobroker.in/giga-city-tukkuguda---airport-view-point-road_hyderabad-prjt-i1w7x1s5j3r2u408m6y200w0
r427903,Nitara One Good Earth,Gurgaon,https://www.nobroker.in/flats-for-sale-near-spaze-privy-gurgaon
r426777,Trifecta Vanto,Bangalore East,https://www.nobroker.in/commercial-properties-for-sale-in-kodathi_bangalore
r395792,APR Praveens Golden Leaf,Hyderabad,https://www.nobroker.in/csrs-urvi-manneguda_hyderabad-prjt-81q7x1u5b3i2n4p8f1d7n1n9
r428688,Central Park Flower Valley Bignonia Towers,Gurgaon,https://www.nobroker.in/flower-valley-aqua-front-towers-central-park-flower-valley-aqua-front-towers_gurgaon-prjt-8a9fa9827b78e74e017b791d6256108b
r405310,Casagrand Cloud9,Chennai South,https://www.nobroker.in/properties-for-sale-below-2-crores-in-injambakkam_chennai
r430983,Stone And Acres Parkhills,Chennai South,https://www.nobroker.in/villas-for-sale-near-plaza_verdant_acres_phase_ii_chennai
r368250,Vaibhav Upavan,Bangalore North,https://www.nobroker.in/residential-land-plots-for-sale-near-samskruti_indus_valley_bangalore
r319819,Shapoorji Pallonji Joyville Gurugram,Gurgaon,https://www.nobroker.in/joyville-joyville-gurugram_gurgaon-prjt-6530bbcc7255856d4d140b21
r416927,Tulsi Paradise,Ahmedabad North,https://www.nobroker.in/2bhk-flats-for-sale-in-majestic_bangalore
r69896,Madhu Park Ville,Hyderabad,https://www.nobroker.in/parkville-tellapur_hyderabad-prjt-41u7c1t563o2g4n8z58848h0
r257873,Trimurtys Arabella,Jaipur,Not Found
r429830,The Nest Accolade,Chennai South,https://www.nobroker.in/flats-for-sale-near-krishna_accolade_chennai
r435904,ACS Elegance,Chennai South,https://www.nobroker.in/2bhk-flats-for-sale-near-kaniska_elegant_chennai
r414944,Teja Fortune Heights,Hyderabad,https://www.nobroker.in/new-projects-in-patancheru-industrial-area-patancheru-hyderabad
r438048,Prateek Grand Begonia,Ghaziabad,Not Found
r425268,Godrej Jardinia,Noida,https://www.nobroker.in/properties-for-sale-in-nalgada-village-noida
r417625,Zuari Garden City Plots,Mysore,https://www.nobroker.in/property/buy/3-bhk-apartment-for-sale-in-zuari-garden-city-mysore-bangalore/8a9fd3b08403018c0184038ad53a4b5b/detail
r422985,Serenity Shivam,Ahmedabad West,https://www.nobroker.in/navratna-avenue-sola_ahmedabad-prjt-61f0d0a536799500017e1773
r428162,Sri Harsham Maha Sri Township,Chengalpattu,Not Found
r414412,Navya,Kolkata North,https://www.nobroker.in/semi-furnished-flats-for-sale-in-sri_laxmi_nagar_colony_manikonda_hyderabad
r428434,Premier JJS Sakthi Nagar,Chennai West,https://www.nobroker.in/guru-residency-tambaram-west_chennai-prjt-5ba1bad8714b56945b46e2c5
r414400,Sunshine Green Meadows,Hyderabad,https://www.nobroker.in/green-meadows-bhanur_hyderabad-prjt-n167x1z5u3g2o4v8e5q5m382
r411096,KA Brezza,Chennai North,https://www.nobroker.in/2bhk-flats-for-sale-in-dilshad-colony-north-east-delhi-delhi
r385320,Glentree Pharma County,Hyderabad,https://www.nobroker.in/residential-land-plots-for-sale-in-chitrapuri_colony_raidurgam_hyderabad
r422466,Panchratna Heritage,Ranchi,https://www.nobroker.in/1bhk-flats-for-sale-in-hanuman_nagar_mumbai
r384372,Shantam Highland,Vadodara,Not Found
r433847,Signature Global Twin Tower DXP,Gurgaon,https://www.nobroker.in/properties-for-sale-between-5-lakhs-to-10-lakhs-in-sector-37d-gurgaon
r412175,Freedom Tower,Surat,https://www.nobroker.in/3bhk-flats-for-rent-near-world_trade_center_kharadi_pune
r349973,Muthoot Homez Akkulam,Trivandrum,https://www.nobroker.in/oceanus-moonstone-oceanus-moonstone_kochi-prjt-66127f96b3f08b67f8ef94d3
r376817,Kedias The Kothi,Jaipur,https://www.nobroker.in/okay-plus-krishna-kunj-141-sirsi-rd-adinath-nagar-jaipur-rajasthan-302012_jaipur-prjt-64005dff26f8b700013bc1e2
r369498,The Aga Hall Estate,South Mumbai,https://www.nobroker.in/new-projects-in-fort-mumbai
r403945,Irish Platinum,Greater Noida,Not Found
r43270,Skyline Speedway Avenue,Greater Noida,https://www.nobroker.in/speedway-avenue-yamuna-expressway-greater-noida_greater_noida-prjt-5da447b8f62b7e9961d6f806
r424016,Karamchand Greens,Nagpur,https://www.nobroker.in/3bhk-flats-for-sale-near-inchara_family_garden_restaurant_j_p_nagar_bangalore
r384198,Shivalik Grace,Vadodara,Not Found
r412426,Samriddhi Atlantis,Raipur,Not Found
r263711,Shriram Grand City,Hooghly,Not Found
r309295,Prakruthi Nandi Brindavan,Bangalore South,https://www.nobroker.in/gangotri-presidency-padmanabhanagar_bangalore-prjt-5ba009ad714b568105763cde
r406547,Nova Sangamam,Chennai South,https://www.nobroker.in/flats-for-sale-in-chennai_chennai
r432975,Buildwell Yash Homes Luxury Builder Floors,Faridabad,Not Found
r409859,Nest Art,Chennai South,https://www.nobroker.in/flats-for-sale-near-stepsstone_prasanas_chennai
r429469,Sameera Mahalakshmi Nagar,Chennai North,https://www.nobroker.in/independent-house-for-sale-in-meppur-village-chennai
r410658,Sacred Shivansh,Ahmedabad West,Not Found
r403426,Mahagun Sarovar Portico Hotel,Ghaziabad,https://www.nobroker.in/roommates-near-mahagun-metro-mall-vaishali-ghaziabad
r32486,Signia Isles,Western Mumbai,https://www.nobroker.in/flats-for-sale-near-signia_isles_mumbai
r377288,Mahaadeva My Fortune,Bangalore South,https://www.nobroker.in/property/buy/2-bhk-apartment-for-sale-in-electronic-city-phase-1-bangalore/8a9f938278268c7f0178272d34f5324f/detail
r416470,Ranjekar Dhanasampada,Pune Central,https://www.nobroker.in/shree-sai-vandan-appt-kothrud_pune-prjt-5ba3f029714b56aa08577c0c
r436236,Samruddhi heights,Nagpur,https://www.nobroker.in/happy-heights-happy-heights_nagpur-prjt-66b1eb996327ab11405a5470
r437012,Mana Cresta,Bangalore South,https://www.nobroker.in/flats-for-sale-near-sai_deepam_apartments_bangalore
r397783,Lodha Bellevue Tower 3,South Mumbai,https://www.nobroker.in/lodha-bellevue-mahalaxmi-mahalakshmi_mumbai-prjt-8a9f9a8282b520160182b594c1f35065
r347175,Sri Krishna Vilas,Varanasi,https://www.nobroker.in/villas-for-sale-near-quality_mart_nri_layout_bangalore
r413888,Kedia Umang,Jaipur,Not Found
r4356,JLPL Falcon View,Mohali,https://www.nobroker.in/one-rise-mohali-one-rise-mohali_mohali-prjt-675678ffd750402366afb360
r421347,BCM Panache,Indore,Not Found
r380922,Silpas Kalpavriksha,Hyderabad,Not Found
r151135,Sapphire Smart Homes,Ghaziabad,https://www.nobroker.in/flats-for-sale-in-shahpur-bamheta-ghaziabad
r7182,DLF The Ultima,Gurgaon,https://www.nobroker.in/flats-for-rent-near-dlf-ultima-gurgaon
r410629,Kalim Zeus,Kolkata South,Not Found
r408338,Rameshwar Sky,Ahmedabad South,https://www.nobroker.in/3bhk-flats-for-sale-near-indraprastha_complex_mumbai
r415811,Orbit Tarang,Kolkata North,https://www.nobroker.in/ramkrishna-apartment-ramkrishna-apartment_kolkata-prjt-66acb8688d5d275a598e788e
r434535,Concorde Neo,Bangalore North,https://www.nobroker.in/brigade-northridge-neo-jakkur_bangalore-prjt-8a9fa782801814ab018018a5a4185b40
r337611,Unitevision Kissan Green Paradise,Lucknow,Not Found
r345171,Raj Enclave,North Goa,https://www.nobroker.in/independent-house-for-sale-in-block-g-sector-23-sanjay-nagar-ghaziabad
r437325,Sattva Forest Ridge,Bangalore South,https://www.nobroker.in/sattva-group-projects-bangalore
r407624,India Bhoomi,South Delhi,https://www.nobroker.in/flats-for-sale-near-yashobhoomi-dwarka-sector-25-dwarka-delhi-page-3
r437296,Janak Tower,Nasik,https://www.nobroker.in/rent-commercial-shops-in-block-m-vikaspuri-new-delhi
r354172,Shapoorji Joyville Sensorium,Pune West,https://www.nobroker.in/3bhk-flats-for-sale-near-fortune_shilp_pune
r419159,JB Polaris,Bhubaneswar,Not Found
r171423,Springville Greens,Bhubaneswar,https://www.nobroker.in/3bhk-flats-for-rent-in-nizampet_hyderabad
r58272,Omaxe The Lake,Chandigarh,https://www.nobroker.in/omaxe-city-new-chandigarh-omaxe-city-new-chandigarh-sas-nagar-punjab_chandigarh-prjt-67036b786594b251a688253a
r397841,DTC Capital City,Kolkata East,https://www.nobroker.in/villas-for-sale-near-fun-cinema-tdi-mall-moti-nagar-kirti-nagar-delhi
r396799,Keya Around The Life,Bangalore East,https://www.nobroker.in/keya-homes-around-the-life-whitefield_bangalore-prjt-8a9fa0828200abd90182014b875d7296
r396991,Bindal Homes,Faridabad,https://www.nobroker.in/rent-commercial-shops-in-sector-89-faridabad
r403476,Codename 25 Hour Life,Thane,https://www.nobroker.in/runwal-25-hour-life-manpada_mumbai-prjt-8a9ff98285a0492b0185a056a1a3062e
r285635,Auriga 9,Western Mumbai,https://www.nobroker.in/4bhk-flats-for-sale-near-sethi_dham_mumbai
r422122,Shubhams Horizon Park,Kota,https://www.nobroker.in/fully-furnished-flats-for-sale-near-raunak_heights_mumbai
r435870,RK Vaishnavi Icon,Navi Mumbai,https://www.nobroker.in/property/1-rk-apartment-for-rent-in-nesco-colony-mumbai-for-rs-18000/8a9f0f8287e449c90187e487a0d40740/detail
r423843,Shree Venkatesh Laurel,Pune Central,https://www.nobroker.in/shree-venkatesh-buildcon-pvt-ltd-projects-pune
r431064,Forest Hills at The Prestige City,Central Mumbai,https://www.nobroker.in/prestige-forest-hills-mulund-west_mumbai-prjt-8a9f9143913a3e2401913aa748c423e8
r5518,Magnolias Neelkanth Greens,Thane,https://www.nobroker.in/neelkanth-greens-neelkanth-greens_mumbai-prjt-5bac1ede714b564981dcb064
r382144,Lodha Codename Premier,Thane Outskirts,https://www.nobroker.in/new-projects-in-dombivli-west-mumbai
r285221,Shalimar One World Belvedere Court,Lucknow,https://www.nobroker.in/shalimar-one-world-vista-shalimar-one-world-vista_lucknow-prjt-666d8d3e16ba71475deb67c5
r422247,Winsome Icon,Patna,https://www.nobroker.in/flats-for-rent-in-vaikuntam_layout_munnekollal_bangalore
r428106,Rishi Ventoso Phase 2,Kolkata North,Not Found
r429184,Nava Vajra,Bangalore East,https://www.nobroker.in/adarsh-v-regaliaa-bangalore_bangalore-prjt-w1m7b028s0y7t9a2b7z9v4a6
r423236,Prestige Somerville,Bangalore East,https://www.nobroker.in/prestige-somerville-whitefield_bangalore-prjt-8a9f87038d25ef65018d264c1e674c8e
r275013,PC Amansara,Bangalore North,https://www.nobroker.in/residential-land-plots-for-sale-near-amansara_bangalore
r372710,Solitaire Vista,Ahmedabad North,https://www.nobroker.in/properties-for-sale-below-5-crores-in-juhu_mumbai
r408936,Kalpvan Apartment,Nasik,Not Found
r418104,Veer Swastik Hills,Surat,https://www.nobroker.in/locality-iq/vasai-east-salt-plant-vasai-east-mumbai-liqlt
r413922,Deb Parnasree Paradise,Kolkata South,Not Found
r423221,JRD Vistara Green Villas,Coimbatore,Not Found
r432515,Sai Green City,Coimbatore,https://www.nobroker.in/residential-land-plots-for-sale-in-padmeshwari_nagar_battarahalli_bangalore
r430177,Dhyanam Villas,Udaipur,Not Found
r431065,Sree Shresta Enclave,Bangalore East,https://www.nobroker.in/properties-for-sale-below-80-lakhs-in-marathahalli_bangalore
r383034,GM Meena Galaxy,Kolkata North,Not Found
r408083,Skyscraper Astha,Kolkata East,https://www.nobroker.in/flats-for-rent-near-hdil_dheeraj_dreams_building_iii_mumbai
r430204,Casagrand Avenuepark,Chennai South,https://www.nobroker.in/villas-for-sale-near-casa_grande_chennai
r425233,Rai Galaxy,Thane Outskirts,https://www.nobroker.in/2bhk-flats-for-rent-in-karjat_mumbai
r433770,Jain Pramukh Samriddhi Towers,Hyderabad,https://www.nobroker.in/jain-pramukh-samriddhi-shamshabad_hyderabad-prjt-8a9f85c3932f105801932f7c50862b50
r434964,Nakshatra North City,Aurangabad,https://www.nobroker.in/flats-for-sale-near-sarvesh_nakshatra_angan_pune
r389901,CI Grand,Bhopal,https://www.nobroker.in/jeet-homes--jeet-homes_bhopal-prjt-66852e6d65c79c3bdb88408b
r402156,Design Builders The East Gate,Trichy,https://www.nobroker.in/flats-for-sale-near-sompura_gate_kada_agrahara_bangalore
r438106,Maa Harmony,Vadodara,Not Found
r427647,Kohinoor Riverdale,Pune East,https://www.nobroker.in/new-projects-in-nagar-road-pune?nbfr=salequicklink&utm_source=listsidecard&utm_medium=desktopbanner
r273337,Ashiana Tarang,Bhiwadi,https://www.nobroker.in/2bhk-flats-for-rent-in-new-gurgaon-gurgaon
r410653,Southwind Exotica,Bardhaman,Not Found
r417585,Tulsi Darshan,Vadodara,https://www.nobroker.in/1rk-flats-for-sale-near-khandeshwar_railway_station_panvel_mumbai
r409851,Rajparis Diamond,Chennai North,https://www.nobroker.in/new-projects-in-padi-chennai
r412235,Symphony Proxima,Kolkata South,Not Found
r377050,Benchmark Aspire,Kolkata East,https://www.nobroker.in/properties-for-sale-below-60-lakhs-in-pimple_saudagar_pune
r404561,Etha Su Casa Valley,Kolkata South,https://www.nobroker.in/flats-for-sale-in-a_g_s_colony_pallikaranai_chennai
r406102,Dream City,Patna,https://www.nobroker.in/packers-and-movers
r416824,Narayan Green Vistas,Vadodara,https://www.nobroker.in/shilpan-bliss-shilpan-bliss_vadodara-prjt-6717353ad690fa399b66832b
r436830,3Baan Farms,South Delhi,https://www.nobroker.in/3bhk-flats-for-sale-in-chattarpur-chhattarpur-delhi
r391991,Theme Imperial,Hyderabad,https://www.nobroker.in/property/buy/3-bhk-apartment-for-sale-in-attapur-hyderabad/8a9fbd838a27e58d018a27fdf1db0d31/detail
r413125,Windsong Residences,Panchkula,https://www.nobroker.in/3bhk-flats-for-sale-in-ravet_pune
r420375,Sri Sai Residency,Lucknow,https://www.nobroker.in/properties-for-sale-below-70-lakhs-in-masjid_banda_sree_prabhupada_township_kondapur_hyderabad
r425773,AU The Sunflower,Ghaziabad,https://www.nobroker.in/3bhk-flats-for-sale-in-wave-city-ghaziabad
r406438,Vikaans Primero,Chennai South,Not Found
r407176,The Blue,Ghaziabad,https://www.nobroker.in/furnished-office-space-for-rent-in-haibatpur-ghaziabad
r423234,The Gale at Godrej Park World,Pune West,https://www.nobroker.in/godrej-properties-projects-pune
r421461,Vanshdeep Vision 204,Jaipur,Not Found
r135659,North East County by Bhashyam,Hyderabad,https://www.nobroker.in/bhashyam-premium-county--hyderabad_hyderabad-prjt-61d7l1r5u3v2h4n8u3q1b3v0
r432183,Keya The Lake Terraces,Bangalore South,https://www.nobroker.in/keya-homes-the-green-terraces-electronic-city-phase-1_bangalore-prjt-63aac64a8c63d80001592f7c
r406639,Oblong Vega 4,Chennai North,https://www.nobroker.in/flats-for-sale-in-brindawan_colony_mogappair_chennai
r411999,Infinium Central 16,Coimbatore,Not Found
r269167,Godrej Golf Links Evoke Villas,Greater Noida,https://www.nobroker.in/jyoti-kiran-society-pi-greater-noida_greater_noida-prjt-5da447b8f62b7e9961d6fa52
r378890,Green Field Diamond Avenue,Coimbatore,https://www.nobroker.in/casagrand-eternia-casagrand-eternia-ii_coimbattur-prjt-670e6cab93b7ff4f562baa42
r403674,Leverage Green Heights,Nagpur,https://www.nobroker.in/kukreja-oms-kukreja-oms_nagpur-prjt-66af5ca73d773f0f899ad89a
r428601,Kochar Jewel,Chennai South,https://www.nobroker.in/locality-iq/teachers-colony-chennai-liqlt
r368704,Ashtvinayak Uptown,Ahmedabad North,https://www.nobroker.in/2bhk-flats-for-sale-near-sini_arch_mumbai
r381250,Navins Hanging Gardens,Chennai West,https://www.nobroker.in/properties-for-sale-between-40-lakhs-to-45-lakhs-in-west_mambalam_chennai
r421530,DS Max Sista Grand,Bangalore South,https://www.nobroker.in/new-projects-in-poornapragna-housing-society-layout-bangalore
r433624,Ramkamal Luxe,Chennai South,https://www.nobroker.in/flats-for-sale-near-tvh_quadrant_chennai
r394754,Subham Garden,Jorhat,https://www.nobroker.in/2bhk-flats-for-sale-in-poonam_complex_mumbai
r6398,Pratham Bluets,Vadodara,https://www.nobroker.in/property/buy/3-bhk-apartment-for-sale-in-mumbai-mumbai/8a9f94827c7d9d18017c7de51aec2a33/detail
r433760,Nand Yashoda Highrise,Nagpur,https://www.nobroker.in/flats-for-sale-in-yashodhan_nagar_thane
r431013,Uttarayan Paradise,Dhubri,Not Found
r406711,Guruchhaya Apartment,Aurangabad,https://www.nobroker.in/1bhk-flats-for-rent-near-asian_destination_41_pune
r435798,Aarna Antica,Vadodara,Not Found
r399974,Green Courtyard,Kota,https://www.nobroker.in/2bhk-flats-for-sale-near-vaswani_menlo_park_bangalore
r404397,Emzar Hightown,Nagpur,Not Found
r411543,Oshians Legend,Nagpur,Not Found
r425149,Panchnai Aura,Siliguri,Not Found
r417017,Casagrand Palm Springs,Chennai South,https://www.nobroker.in/3bhk-flats-for-sale-near-leo_victory_farm_lands_chennai
r420337,Silverpeak Panihati Pride,Kolkata North,Not Found
r433830,Lifestyle Luxor,Coimbatore,https://www.nobroker.in/villas-for-sale-in-chennai_chennai
r418863,Pyramid Centria,Navi Mumbai,https://www.nobroker.in/nivaan-grande_mumbai-prjt-8a9fa787957060b4019570c4404e2096
r391340,Navi Mumbai Plots,Navi Mumbai,https://www.nobroker.in/commercial-properties-for-sale-in-navi_mumbai_mumbai
r433636,Terra Pyramid Pride Nest,Bangalore North,https://www.nobroker.in/properties-for-sale-below-60-lakhs-in-baner_pune
r395316,Perfect Royal vistas,Kolkata South,https://www.nobroker.in/south-avenue-gottigere_bangalore-prjt-5ba009ad714b568105764f06
r427795,Sree Balajis Pearl,Visakhapatnam,https://www.nobroker.in/gollapudi-residency-pragathi-nagar_hyderabad-prjt-5d01a7d5714b561a44cc0c34
r409559,Nirman Vistaa,Kolkata East,https://www.nobroker.in/properties-for-sale-between-35-lakhs-to-40-lakhs-in-jyoti_colony_krishna_nagar_ulhasnagar_mumbai
r429173,Alora Woods and Himagiri Arcadia,Bangalore East,Not Found
r428204,Mansha Heritage,Sonipat,https://www.nobroker.in/puri-amanvilas-lavender-floors-sector-89_faridabad-prjt-5da4568e0e3bcc92256dc834
r391879,Max Woods,Madurai,https://www.nobroker.in/independent-house-for-sale-in-sai-meadows-parappana-agrahara-bangalore
r394298,Abhinav Pebbles Greenfields,Pune West,https://www.nobroker.in/abhinav-pebbles-greenfield-tathawade_pune-prjt-8a9fbe4181764379018176bc48db673c
r307145,Hari Ashray Nagar,Haridwar,https://www.nobroker.in/flats-for-rent-near-kamalraj_parijat_pune
r398215,EIPL Corner Stone,Hyderabad,https://www.nobroker.in/eipl-cornerstone-puppalaguda-hyderabad_hyderabad-prjt-66311872061951369a4d3a3e
r416437,Godrej Sunrise Estate,Chennai South,https://www.nobroker.in/villas-for-sale-near-golden_boulevard_villa_chennai
r331957,Krisumi Waterfall Residences,Gurgaon,https://www.nobroker.in/flats-for-sale-near-krisumi-city-gurgaon
r385044,Tilottama Natural City,Kolkata North,Not Found
r369997,Casagrand First City,Chennai South,https://www.nobroker.in/property/buy/3-bhk-apartment-for-sale-in-perumbakkam-chennai/8a9f9ac38f811944018f811e2dc00002/detail
