xid,Name,Rera ID,NoBroker RERA ID,Builder Project RERA ID,Address,Price Starting From,Unit Configuration,Parking,Property Type,Water Supply,Builder,Date of establishment,Date of completion,Units,Min Flat Size,Max Flat Size,Project Area,Min. Price,Possesion Date,Security,Amenities,Top Benefits
r379387,Bhartiya City Nikoo Homes,PRM/KA/RERA/1251/309/PR/171014/000161,Not Found,Not Found,"Thanisandra Main Rd, Thanisandra, Bengaluru, Karnataka 560077 India",Not Found,"1,2,2.5,3,4 BHK",Bike and Car,Apartment,Corporation and Borewell,Bhartiya City Developers Private Limited,Not Found,June 2018,2116,Not Found,3616 sqft,125.00 acres,₹82 Lacs,Not Found,Gated Security,"Swimming pool, Gym, Lift, Club house, Security, Intercom",Not Found
r2874,Noble Willasa Mohali,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r385178,Nambiar Millenia,PRM/KA/RERA/1251/308/PR/220202/004665,Not Found,Not Found,"Near Saparamba Temple,Gopasandra, Muthanallur, Bangalore",₹70 Lacs - ₹88.57 Lacs,"2,2.5,3 BHK",Bike and Car,Apartment,Corporation and Borewell,Nambiar Builders Pvt Ltd,Not Found,Not Found,216,497 sqft,929 sqft,3.00 acres,₹73.5 Lacs,November 2026,Gated Security,"Swimming pool, Intercom, Maintenance staff, Indoor games, Visitor parking, Fire safety","No Pre EMI Offer Till Posession, Club House With Basic Amenities, Easy Access To Electronic City Metro, Located off 100ft Sarjapur-Chandapura Rd"
r429968,TVS Emerald Isle of Trees,PRM/KA/RERA/1251/446/PR/150724/006941,Not Found,Not Found,"Near Machaxi Ahalya Sports Centre , Rachenahalli, Jakkur, Bangalore",₹2.95 Crores onwards,"3,4 BHK",Bike and Car,Apartment,Corporation and Borewell,TVS Emerald,January 2010,Not Found,154,1134 sqft,1449 sqft,2.30 acres,₹3.54 Cr,December 2028,Gated Security,"Sewage treatment plant, Basketball court, Power backup, Visitor parking, Community hall, Tennis court","Premium and Eco Friendly Apartments, 17 Min to Kodigehalli Railway Station, Near Bhartiya Mall Of Bengaluru"
r379234,Sri Vathsa Sterling Abode,P02200003299,Not Found,Not Found,"GH44+523, Bank Colony, Shivaji Nagar, Sainikpuri, Secunderabad, Telangana 500094",Not Found,"2,3 BHK",Bike and Car,Apartment,Borewell,Sri Vathsa Homes,Not Found,January 2022,186,Not Found,Not Found,3.00 acres,₹57 Lacs,Not Found,Gated Security,"Swimming pool, Gym, Lift, Club house, Security, Children's play area",Not Found
r383128,Avantika The Espino,P01100003785,Not Found,Not Found,"Near Hindustan Petroleum Corporation Limited, Ameenpur, Chandanagar, Hyderabad.",₹76.95 Lacs - ₹1.18 Crores,"2,3 BHK",Bike and Car,Apartment,Borewell,Avantika Constructions,Not Found,Not Found,790,682 sqft,1075 sqft,7.00 acres,₹92.34 Lacs,November 2027,Gated Security,"Fire safety, Jogging track, Party area, Community hall, Sewage treatment plant, Visitor parking","39,000 sqft Grand Club House, Rooftop Swimming Pool And Amenities, RFID Security Access"
r318529,PS Ixora,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r413980,Sri Balaji Serenity,Not Found,Not Found,Not Found,"Sarjapur - Marathahalli Rd, Serenity Layout, Kaikondrahalli, Bengaluru, Karnataka 560035",Not Found,2 BHK,Bike and Car,Apartment,Borewell,Not Found,Not Found,March 2017,128,Not Found,Not Found,Not Found,₹59.02 Lacs,Not Found,Gated Security,"Swimming pool, Gym, Lift, Security, Shopping center, Rain water harvesting",Not Found
r402984,Brigade Valencia,PRM/KA/RERA/1251/308/PR/040924/006986,Not Found,Not Found,"Near Narayana Hrudayalaya Hospital, Hosur Road,Bommasandra, Bangalore",₹1.46 Crores - ₹2.7 Crores,"1,1.5,2,2.5,3,4 BHK",Bike and Car,Apartment,Corporation and Borewell,Brigade Group,January 1986,Not Found,770,406 sqft,1600 sqft,24.00 acres,₹1.53 Cr,September 2029,Gated Security,"Tennis court, Cctv camera, Power backup, Swimming pool, Security, Table tennis","25+ Modern Amenities, Near to E City IT Parks, Beside to Top Narayanadri Hospital"
r154285,"Omaxe City, New Chandigarh",Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r398191,Godrej South Estate,DLRERA2019P0003,Not Found,Not Found,"Near Treo Tata Showroom, Okhla Industrial Estate, Okhla Phase I, New Delhi, Delhi",₹6.04 Crores - ₹9.58 Crores,"1,2,2.5,3,4 BHK",Bike and Car,Apartment,Not Found,Godrej Properties,January 1990,Not Found,402,517 sqft,2425 sqft,5.15 acres,₹6.04 Cr,May 2026,Gated Security,"Swimming pool, Gym, Tennis court, Servant room, House keeping, Common garden","Iconic Homes with Premium Specification, Luxurious Private Garden, Clubhouse with a Luxurious Spa"
r377188,Sai Sri Krithi,Not Found,Not Found,Not Found,"Mangalpally, Adibatla, Hyderabad, Telangana, INDIA.",Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r473,Dlf Capital Greens,Not Found,Not Found,Not Found,"Moti Nagar, Karampura Industrial Area, Karam Pura, Delhi, 110015",Not Found,"2,3,4 BHK",Bike and Car,Apartment,Borewell,DLF limited,Not Found,December 2016,2856,Not Found,Not Found,33.00 acres,Not Found,Not Found,Gated Security,"Swimming pool, Gym, Lift, Club house, Security, Intercom",Not Found
r413902,Marquee 33 West Avenue,Not Found,A51800026821,P52100017780,"Near McDonald's and Behind Sky Fitness & Wellness, Pan Card Club Rd, Baner, Pune",,"3,4 BHK",Bike and Car,Apartment,Not Found,Marquee Realty,Not Found,Not Found,52,1429 sqft,2843 sqft,1.00 acres,₹2.54 Cr,April 2024,Gated Security,"Intercom, Atm, Library, Wifi, Gym, Security",Not Found
r326101,"One Rise, Mohali",Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r426786,Casagrand Hazen,PRM/KA/RERA/1251/310/PR/220722/005099,Not Found,Not Found,"Ramanshree Nagar, Mahaganapathy Nagar, Gottigere Bengaluru",,"1,2,3,4 BHK",Bike and Car,Apartment,Corporation and Borewell,Casagrand Builder Private Limited,January 2003,Not Found,622,402 sqft,1552 sqft,9.00 acres,₹35.08 Lacs,July 2027,Gated Security,"Vastu compliant, Common garden, Visitor parking, Lift, Power backup, Park",Not Found
r414088,APARNA SYNERGY,P02200006615,Not Found,Not Found,"Pochampally, Gandi Maisamma, Hyderabad, Telangana 500043",Not Found,"2,3 BHK",Bike and Car,Apartment,Borewell,APARNA CONSTRUCTIONS AND ESTATES PVT LTD,Not Found,June 2028,3342,Not Found,793 sqft,29.00 acres,Not Found,Not Found,Gated Security,"Swimming pool, Gym, Lift, Security, Intercom, Children's play area",Not Found
r414474,Life 360 Degree,Not Found,A51800026821,"P52100013219, P52100018941","Life 360 Degree, Rahatani, Pune, India",,2 BHK,Bike and Car,Apartment,Not Found,Namrata Group,Not Found,Not Found,15,727 sqft,771 sqft,3.00 acres,₹72 Lacs,December 2021,Gated Security,"Fire safety, Swimming pool, Gym, Servant room, Security, House keeping",Not Found
r400563,Priyadarshini Adhishthan,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r430928,Zodiac Anjaneshwar,Not Found,A51800026821,P51800054548,"Tejpal Scheme Rad Number 3, Vishnu Prasad Society, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400057",Not Found,"1,2 BHK",Bike and Car,Apartment,Borewell,ZODIAC VENTURES LIMITED,Not Found,June 2025,60,460 sqft,767 sqft,Not Found,Not Found,Not Found,Gated Security,"Security, Rain water harvesting, Power backup, Sewage treatment plant, Waste management",Not Found
r418355,Riddhis Taranto,P01100007133,Not Found,Not Found,"Near RS Gardens, Patighanpur, Kollur, Hyderabad.",₹69.32 Lacs - ₹1.17 Crores,"2,2.5,3 BHK",Bike and Car,Apartment,Borewell,Riddhi Builders and Developers,Not Found,Not Found,336,725 sqft,1286 sqft,2.36 acres,₹83.18 Lacs,July 2028,Gated Security,"Jogging track, Park, Servant room, Indoor games, Rain water harvesting, Lift","5 Min to Mumbai Highway, Clubhouse with 20+ Amenities, Luxury Gated Community Apartment"
r391047,Varunika Residency,Not Found,Not Found,Not Found,,Not Found,Not Found,Not Found,Apartment,Corporation and Borewell,S L Homes,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r381085,PS Ixora,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r405185,Anand Tulsi Anand,Not Found,A51800026821,P51700008015,"Badlapur West, Badlapur, Mumbai, Maharashtra 421503",Not Found,"1,1 BHK",Bike and Car,Apartment,Borewell,ANAND HOMES,Not Found,December 2019,78,Not Found,290 sqft,Not Found,Not Found,Not Found,Gated Security,"Lift, Security, Children's play area, Park, Fire safety, Rain water harvesting",Not Found
r377128,Darshanam Club Life,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r375815,Nisarg dreams,Not Found,Not Found,Not Found,,Not Found,Not Found,Not Found,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r411611,Kohinoor Gardens,Not Found,A51800026821,P51700076841,"Near Shaheed Dunichand Kalani College, Sahad East, Sahad Station, Mumbai.",₹34.54 Lacs - ₹52.41 Lacs,"1,2 BHK",Bike and Car,Apartment,Corporation and Borewell,Kohinoor Group,January 1983,Not Found,360,400 sqft,585 sqft,1.00 acres,₹37.26 Lacs,November 2027,Gated Security,"Cctv camera, Power backup, Swimming pool, Security, Table tennis, Intercom","Well Maintained Infrastructure, Just 5 Min Drive to Shahad Train Station, Top Notch Amenities, 40000 sqft of Public Garden"
r412713,Viva Vision,TN/01/Building/020/2023,Not Found,Not Found,"Near Hindustan Fast Food, Perumal Nagar, Pallavaram, Chennai",,2 BHK,Bike and Car,Apartment,Borewell,Viva Housing,Not Found,Not Found,24,624 sqft,880 sqft,0.09 acres,₹60.32 Lacs,December 2025,Gated Security,"Visitor parking, Power backup, Cctv camera, Vastu compliant, Park, Security",Not Found
r393044,Vaishnavi Siri Sampada Residency,0,Not Found,Not Found,"Madhura Nagar, Vamika Arcade, Hyderabad, Telangana 500045",Not Found,2 BHK,Bike and Car,Apartment,Borewell,Not Found,Not Found,December 2008,22,Not Found,Not Found,Not Found,Not Found,Not Found,Gated Security,"Security, Fire safety, Power backup",Not Found
r120715,Mayfair greenwoods,Not Found,Not Found,Not Found,,Not Found,Not Found,Not Found,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r435564,Shri Janani Homes Raghav Enclave,TN/02/Layout/0074/2018,Not Found,Not Found,"Raghav Enclave, Rajalakshmi Nagar 6th Street, Pallikaranai, Chennai, Tamil Nadu, India",Not Found,"2,3 BHK",Bike and Car,Apartment,Borewell,Not Found,Not Found,September 2013,86,Not Found,Not Found,25.00 acres,Not Found,Not Found,Gated Security,"Gym, Club house, Security, Intercom, Internet services, Rain water harvesting",Not Found
r393293,Vallabh Heights,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r353147,Park 59,Not Found,A51800026821,P52100024649,"Park 59 , Pune, India",,2 BHK,Bike and Car,Apartment,Corporation and Borewell,Shiv Developers,Not Found,Not Found,13,831 sqft,831 sqft,1.50 acres,₹78.04 Lacs,March 2023,Gated Security,"Sewage treatment plant, Badminton court, Gym, Amphitheater, Community hall, Security",Not Found
r422151,Majestique Evolvus,Not Found,A51800026821,P52100054253,"Near Radisson Blu Kharadi,Kharadi Bypass,Kharadi,Pune",₹1.18 Crores - ₹2.48 Crores,"2,3,4 BHK",Bike and Car,Apartment,Corporation and Borewell,Majestique Landmarks,Not Found,Not Found,1800,815 sqft,1714 sqft,10.50 acres,₹1.35 Cr,December 2028,Gated Security,"Sewage treatment plant, Basketball court, Aerobics room, Power backup, Golf course, Visitor parking","Proximity to Pune International Airport, Close to Kharadi bypass road, Proximity to Hadapsar Railway Station, Lavish Homes with Luxury Amenities"
r411449,Atco Lavivant,PRM/KA/RERA/1251/308/PR/090623/005986,Not Found,Not Found,"Near St. Philomena's Central School, Handenahalli Village, Sarjapur, Bangalore",₹1.43 Crores - ₹3.51 Crores,"3,4,4+ BHK",Bike and Car,Apartment,Corporation and Borewell,Atco Projects Pvt Ltd,Not Found,Not Found,521,1211 sqft,2878 sqft,12.25 acres,₹1.51 Cr,January 2030,Gated Security,"Sewage treatment plant, Basketball court, Aerobics room, Power backup, Visitor parking, Community hall","40000 sqft Clubhouse With 50+ Amenities, Only Project With French Themed Living, Modern Layout With Extra Living Space"
r404560,Casagrand Utopia,TN/29/Building/240/2020,Not Found,Not Found,"Casagrand Utopia, Manapakkam, Chennai, India",,"1,2,3,4 BHK",Bike and Car,Apartment,Not Found,Casagrand Builder Private Limited,January 2003,Not Found,273,398 sqft,1450 sqft,10.19 acres,₹68.43 Lacs,May 2023,Gated Security,"Fire safety, Security, Swimming pool, Jogging track, Gym, Power backup",Not Found
r1239,BPTP Parkland Pride,Not Found,Not Found,Not Found,"Unnamed Road, Sector 77, Faridabad, Faizupur Majra Neemka, Haryana 121002",Not Found,"3,4 BHK",Bike and Car,Apartment,Borewell,BPTP Limited,Not Found,December 2015,650,Not Found,Not Found,102.00 acres,₹7.7 Cr,Not Found,Gated Security,"Swimming pool, Gym, Lift, Club house, Security, Intercom",Not Found
r401060,SANSA COUNTY SECTOR II,P01100007329,Not Found,Not Found,"P Peddakanjarla Village, Mandal, Patancheruvu, Hyderabad, Telangana 502319",Not Found,4 BHK,Bike and Car,Apartment,Borewell,AUROBINDO TATTVA TOWNSHIP DEVELOPERS LLP,Not Found,October 2028,437,Not Found,Not Found,47.00 acres,Not Found,Not Found,Gated Security,"Swimming pool, Gym, Club house, Security, Children's play area, Park",Not Found
r385162,Vallabh Heights,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r152473,Krishna Paradise apartment,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r97522,New Palm Beach,Not Found,A51800026821,P51700055856,"Near Treats & Bites Bakery, Navi Mumbai, Airoli, Mumbai.",₹1.49 Crores - ₹2.33 Crores,"2,3 BHK",Bike and Car,Apartment,Not Found,Delta Bhagwati Pyramid Developers,Not Found,Not Found,750,671 sqft,1066 sqft,7.50 acres,₹1.68 Cr,June 2030,Gated Security,"Intercom, Jogging track, Fire safety, Party area, Community hall, Sewage treatment plant","G+45 Storey High Rise Tower, 100+ World Class Amenities, 2 & 3 BHK With Grand Deck Homes"
r374658,New Shankheshwar Parshwanath Society,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r428188,Aishwaryam F Premium,Not Found,A51800026821,P52100056429,"Near Zudio Store, Off Aundh Ravet BRTS Road, Tathawade, Pune.",₹79.84 Lacs - ₹1.89 Crores,"2,3,4 BHK",Bike and Car,Apartment,Corporation and Borewell,Aishwaryam Group,Not Found,Not Found,1145,798 sqft,1717 sqft,10.00 acres,₹91.02 Lacs,March 2029,Gated Security,"Party area, Community hall, Gym, Tennis court, Lift, Park","Centrally Located in Aundh Ravet BRTS Rd, Highrise Towers with Full Glass Facades, 60% Open Spaces"
r404453,Ruchira Residency,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r424417,Vajram Newtown,PRM/KA/RERA/1251/309/PR/190913/002885,Not Found,Not Found,"Survey No. 63/1, Shri Vijayaraja Estate, Jakkur Post, Thanisandra Main Rd, Chokkanahalli",,"2,3 BHK",Bike and Car,Apartment,Corporation and Borewell,Vajram Group,Not Found,Not Found,272,835 sqft,1205 sqft,3.00 acres,₹85.35 Lacs,December 2023,Gated Security,"Jogging track, Power backup, Vastu compliant, Intercom, Swimming pool, Security",Not Found
r434127,Aaditya One,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r273785,Utopia,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r381968,Aaryan Gloria,Not Found,Not Found,Not Found,,Not Found,Not Found,Bike,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r434838,Neha Classic,Not Found,Not Found,Not Found,"Asharaf Nagar, Betal Nagar, Kondhwa, Pune, Maharashtra 411048, India",Not Found,Not Found,Not Found,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r424731,Sri Mythri villas,Not Found,Not Found,Not Found,,Not Found,Not Found,Not Found,Apartment,Corporation and Borewell,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,,Not Found
r424385,Bharathi Magnus,Not Found,Not Found,Not Found,"Plot No.45, 20th Street, Shankar Nagar, Pammal, Chennai south, Chennai",Not Found,"2,3 BHK",Bike and Car,Apartment,Borewell,Not Found,Not Found,January 2024,6,Not Found,Not Found,Not Found,Not Found,Not Found,Gated Security,"Gym, Lift, Security, Fire safety, Rain water harvesting, Cctv camera",Not Found
r405511,Oxirich Chintamani,RC/REP/HARERA/GGM/675/407/2023/19,Not Found,Not Found,"Near Delhi Public School, Dwarka expressway, Sector 103, Gurugram",₹2.95 Crores - ₹4.03 Crores,"3,4 BHK",Bike and Car,Apartment,Not Found,Oxirich Group,Not Found,Not Found,312,1012 sqft,1459 sqft,4.10 acres,₹2.95 Cr,September 2027,Gated Security,"Air conditioner, Power backup, Security, Amphitheater, Park, Maintenance staff","Connectivity To Dwarka Expressway, EV Charging station, Close To S N International School"
r424568,Aster Court Premier,GGM/287/2018/19,Not Found,Not Found,"Sector 85, New Gurgaon, Haryana",,"3.5,4+ BHK",Bike and Car,Apartment,Not Found,Orris Developers,January 2006,Not Found,262,1240 sqft,1513 sqft,29.00 acres,₹1.34 Cr,June 2020,Gated Security,"Maintenance staff, Swimming pool, Gym, Security, Tennis court, Amphitheater",Not Found
