XID,Project Name,City,Magicbricks.com Link
R5660,Wave Estate,Mohali,https://www.magicbricks.com/wave-estate-sector-85-mohali-pdpid-4d4235303238393533
R5688,Arms The Empress,Indore,https://www.magicbricks.com/the-empress-nipania-indore-pdpid-4d4235303336313638
R5734,Hero Alaknanda,Haridwar,https://www.magicbricks.com/project-plots-hero-alaknanda-for-sale-in-haridwar-pppfs
R5786,Gera Trinity Towers,Pune East,https://www.magicbricks.com/project-gera-trinity-towers-for-sale-in-pune-pppfs
R5790,Arihant Venkateshwara Green City,Pune East,https://www.magicbricks.com/green-city-hadapsar-pune-pdpid-4d4235303236353939
R5826,Omkar Meridia,Central Mumbai,https://www.magicbricks.com/omkar-meridia-bandra-kurla-complex-mumbai-pdpid-4d4235303236373834
R5968,RG Residency,Noida,https://www.magicbricks.com/project-rg-residency-2bhk-for-rent-in-noida-pppfr
R6330,Anshul Kanvas,Pune East,https://www.magicbricks.com/project-anshul-kanvas-for-sale-in-pune-pppfs
R6398,Pratham Bluets,Vadodara,https://www.magicbricks.com/pratham-bluets-new-alkapuri-vadodara-pdpid-4d4235303139353032
R6414,Pratham Riviera,Vadodara,https://www.magicbricks.com/pratham-riviera-atladra-vadodara-pdpid-4d4235303139353031
R6514,Coromandel Coral Ennar,Coimbatore,https://www.magicbricks.com/coral-ennar-ganapathy-coimbatore-pdpid-4d4235303338373733
R6548,5P Bhagwati Heritage,Navi Mumbai,https://www.magicbricks.com/project-5p-bhagwati-heritage-for-sale-in-navi-mumbai-pppfs
R6554,Newa Garden,Navi Mumbai,https://www.magicbricks.com/project-newa-garden-for-sale-in-navi-mumbai-pppfs
R6572,VUB Veermaa Paradise,Navi Mumbai,https://www.magicbricks.com/veermaa-paradise-kamothe-navi-mumbai-pdpid-4d4235303136363333
R6590,Eldeco Hill Side,Neemrana,https://www.magicbricks.com/project-eldeco-hillside-for-sale-in-alwar-pppfs
R6676,Simran Sapphire,Navi Mumbai,https://www.magicbricks.com/simrans-sapphire-kharghar-navi-mumbai-pdpid-4d4235303138303536
R6762,Gulmohar Notting Hill,Pune South,https://www.magicbricks.com/notting-hill-kondhwa-pune-pdpid-4d4235303231393833
R6908,Kumar Sophronia,Pune East,https://www.magicbricks.com/project-kumar-sophronia-for-sale-in-pune-pppfs
R7036,Regency Sarvam,Thane Outskirts,https://www.magicbricks.com/saket-utpal-titwala-beyond-thane-pdpid-4d4235303337363532
R7098,Hawelia Valencia Homes,Greater Noida,https://www.magicbricks.com/project-hawelia-valencia-homes-for-sale-in-greater-noida-pppfs
R7142,Rustomjee Summit,Western Mumbai,https://www.magicbricks.com/rustomjee-summit-borivali-east-mumbai-pdpid-4d4235303138383033
R7284,Platinum Avior,Navi Mumbai,https://www.magicbricks.com/platinum-avior-roadpali-navi-mumbai-pdpid-4d4235303237313036
R7312,Shikharji dreamz,Indore,https://www.magicbricks.com/shikharji-dreamz-arandia-indore-pdpid-4d4235303138363233
R7328,Apollo DB City,Indore,https://www.magicbricks.com/project-apollo-db-city-for-sale-in-indore-pppfs
R7382,Juhi Bhumika Residency,Navi Mumbai,https://www.magicbricks.com/bhumika-residency-kalamboli-navi-mumbai-pdpid-4d4235303231343237
R7446,Peninsula Ashok Meadows,Pune West,https://www.magicbricks.com/project-peninsula-ashok-meadows-for-sale-in-pune-pppfs
R7470,Terra Elegance,Bhiwadi,https://www.magicbricks.com/project-terra-elegance-for-sale-in-bhiwadi-pppfs
R7594,Tata Ariana,Bhubaneswar,https://www.magicbricks.com/tata-ariana-khandagiri-bhubaneswar-pdpid-4d4235303733353637
R7680,Green Vistas Prakrriti,Kochi,https://www.magicbricks.com/green-vistas-prakrriti-kakkanad-kochi-pdpid-4d4235303232303130
R7852,Oberoi Woods,Western Mumbai,https://www.magicbricks.com/oberoi-woods-goregaon-east-mumbai-pdpid-4d4235303030363032
R7886,Californea Citi,Indore,https://www.magicbricks.com/project-plots-californea-citi-for-sale-in-indore-pppfs
R8022,Akshar Valencia,Navi Mumbai,https://www.magicbricks.com/project-akshar-valencia-for-sale-in-navi-mumbai-pppfs
R8036,Unique Aurum,Mira Bhayandar,https://www.magicbricks.com/unique-aurum-mira-road-mumbai-pdpid-4d4235303139353832
R8044,VKG Krishna Residences,Western Mumbai,https://www.magicbricks.com/vkg-krishna-residences-andheri-east-mumbai-pdpid-4d4235303231313235
R8048,Bhoomi Gardenia 2,Navi Mumbai,https://www.magicbricks.com/bhoomi-gardenia-roadpali-navi-mumbai-pdpid-4d4235303232323730
R8072,Ruparel Ariana,Mumbai South,https://www.magicbricks.com/project-ruparel-ariana-for-rent-in-mumbai-pppfr
R8124,Majestique City,Pune East,https://www.magicbricks.com/project-majestique-city-2bhk-for-sale-in-pune-pppfs
R8130,Paradise Sai Miracle,Navi Mumbai,https://www.magicbricks.com/project-paradise-sai-miracle-for-sale-in-navi-mumbai-pppfs
R8150,JP Decks,Western Mumbai,https://www.magicbricks.com/project-jp-decks-for-rent-in-mumbai-pppfr
R8158,Rustomjee Meridian,Western Mumbai,https://www.magicbricks.com/project-rustomjee-meridian-2bhk-for-sale-in-mumbai-pppfs
R8178,Krish Icon,Bhiwadi,https://www.magicbricks.com/project-krish-icon-for-sale-in-bhiwadi-pppfs
R8186,Paradise Sai Spring,Navi Mumbai,https://www.magicbricks.com/project-sai-spring-for-sale-in-navi-mumbai-pppfs
R8190,Shree Balaji Om Harmony,Navi Mumbai,https://www.magicbricks.com/om-harmony-kharghar-navi-mumbai-pdpid-4d4235303237313031
R8216,Fortune Springs,Navi Mumbai,https://www.magicbricks.com/project-fortune-springs-for-sale-in-navi-mumbai-pppfs
R8230,Sai Yashaskaram,Navi Mumbai,https://www.magicbricks.com/sai-yashaskaram-kharghar-navi-mumbai-pdpid-4d4235313134363731
R8260,Eros Wembley Estate,Gurgaon,https://www.magicbricks.com/eros-wembley-estate-sector-50-gurgaon-pdpid-4d4235303238333937
R8306,Sai Haridra,Navi Mumbai,https://www.magicbricks.com/project-haridra-for-sale-in-navi-mumbai-pppfs
R8314,Maitri Planet,Navi Mumbai,https://www.magicbricks.com/project-maitri-planet-nx-for-sale-in-navi-mumbai-pppfs
R8420,Geomatrix Silver Crest,Navi Mumbai,https://www.magicbricks.com/silvercrest-khandeshwar-navi-mumbai-pdpid-4d4235303237333738
R8446,Juhi Niharika Residency,Navi Mumbai,https://www.magicbricks.com/project-juhi-niharika-residency-for-sale-in-navi-mumbai-pppfs
R8480,Wing Lucknow Greens,Lucknow,https://www.magicbricks.com/lucknow-greens-sultanpur-road-lucknow-pdpid-4d4235303136353638
R8592,Shree Labheshwar Aura,Navi Mumbai,https://www.magicbricks.com/project-shree-labheshwar-aura-for-sale-in-navi-mumbai-pppfs
R8616,VTP Urban Space,Pune South,https://www.magicbricks.com/project-urban-space-for-sale-in-pune-pppfs
R8672,Paradise Sai Fortune,Navi Mumbai,https://www.magicbricks.com/sai-fortune-ulwe-navi-mumbai-pdpid-4d4235303236383236
R8678,Paradise Sai Riverdale,Navi Mumbai,https://www.magicbricks.com/sai-riverdale-taloja-navi-mumbai-pdpid-4d4235303338353937
R8688,Paradise Sai Solitaire,Navi Mumbai,https://www.magicbricks.com/project-sai-solitaire-for-sale-in-navi-mumbai-pppfs
R8738,LandAsia LA City,Dehradun,https://www.magicbricks.com/landasia-la-city-chakrata-road-connaught-place-dehradun-pdpid-4d4235303335373438
R8752,Godrej Central,Central Mumbai,https://www.magicbricks.com/project-godrej-central-3bhk-for-sale-in-mumbai-pppfs
R8784,Rupa Suyash Park,Navi Mumbai,https://www.magicbricks.com/suyash-park-ulwe-navi-mumbai-pdpid-4d4235303138383130
R8806,Chandra Panorama,Lucknow,https://www.magicbricks.com/project-chandra-panorama-1bhk-for-sale-in-lucknow-pppfs
R8812,Meena Residency,Navi Mumbai,https://www.magicbricks.com/project-meena-residency-for-sale-in-navi-mumbai-pppfs
R8880,Gagan Arena,Pune South,https://www.magicbricks.com/project-gagan-arena-for-rent-in-pune-pppfr
R8974,UKN Miraya Rose,Bangalore East,https://www.magicbricks.com/project-miraya-rose-by-ukn-for-sale-in-bangalore-pppfs
R9026,Advance Heights,Navi Mumbai,https://www.magicbricks.com/project-advance-heights-for-sale-in-navi-mumbai-pppfs
R9040,Sea Princess Gundecha Trillium,Western Mumbai,https://www.magicbricks.com/gundecha-trillium-kandivali-east-mumbai-pdpid-4d4235303238383237
R9046,NK Nandani Gowlok Dham,Vrindavan,https://www.magicbricks.com/nandani-gowlok-dham-burja-road-vrindavan-pdpid-4d4235303231313332
R9054,Akshar Altorios,Pune East,https://www.magicbricks.com/project-akshar-altorios-1bhk-for-sale-in-pune-pppfs
R9060,KVD Wind Park,Greater Noida,https://www.magicbricks.com/project-kvd-windpark-2bhk-for-sale-in-greater-noida-pppfs
R9084,Regency Crest,Navi Mumbai,https://www.magicbricks.com/project-regency-crest-for-rent-in-navi-mumbai-pppfr
R9208,DGS Sheetal Deep Complex,Beyond Mira Road,https://www.magicbricks.com/sheetal-deep-complex-nalasopara-mumbai-pdpid-4d4235303237303833
R9274,Adhiraj Cypress Aqua,Navi Mumbai,https://www.magicbricks.com/project-adhiraj-cypress-aqua-for-rent-in-navi-mumbai-pppfr
R9350,Evershine Crown,Western Mumbai,https://www.magicbricks.com/evershine-crown-kandivali-east-mumbai-pdpid-4d4235303237323832
R9364,Evershine Cosmic,Western Mumbai,https://www.magicbricks.com/evershine-cosmic-andheri-west-mumbai-pdpid-4d4235303237303735
R9382,Palm Atlantis,Pune East,https://www.magicbricks.com/project-palm-atlantis-for-sale-in-pune-pppfs
R9386,Omkar Veda Exclusive,Mumbai South,https://www.magicbricks.com/omkar-veda-parel-mumbai-pdpid-4d4235303236343934
R9530,Terra Heritage,Bhiwadi,https://www.magicbricks.com/project-terra-heritage-2bhk-for-sale-in-bhiwadi-pppfs
R9546,Ahuja Towers,Mumbai South,https://www.magicbricks.com/project-ahuja-towers-for-sale-in-mumbai-pppfs
R9558,Lodha Primero,Mumbai South,https://www.magicbricks.com/project-lodha-primero-2bhk-for-rent-in-mumbai-pppfr
R9622,Lokhandwala Fountain Heights,Western Mumbai,https://www.magicbricks.com/fountain-heights-kandivali-east-mumbai-pdpid-4d4235303237313033
R9680,BA Vermont,Pune East,https://www.magicbricks.com/project-ba-vermont-for-rent-in-pune-pppfr
R9684,Vascon Windermere,Pune East,https://www.magicbricks.com/project-vascon-windermere-4bhk-for-sale-in-pune-pppfs
R9688,Kolte Patil Downtown Langston,Pune East,https://www.magicbricks.com/project-kolte-patil-langston-tuscan-for-sale-in-pune-pppfs
R9744,Goodwill Paradise,Navi Mumbai,https://www.magicbricks.com/project-goodwill-paradise-for-sale-in-navi-mumbai-pppfs
R9882,Ratan Neptune,Pune East,https://www.magicbricks.com/project-ratan-neptune-1bhk-for-sale-in-pune-pppfs
R9958,SS Infinitus,Indore,https://www.magicbricks.com/ss-infinitus-nipania-indore-pdpid-4d4235303730383438
R10700,Krish Aura,Bhiwadi,https://www.magicbricks.com/krish-aura-alwar-bypass-road-bhiwadi-pdpid-4d4235303231313531
R10794,Clover Acropolis,Pune East,https://www.magicbricks.com/project-clover-acropolis-for-sale-in-pune-pppfs
R10878,Aaron Moreshwar complex,Navi Mumbai,https://www.magicbricks.com/moreshwar-complex-kamothe-navi-mumbai-pdpid-4d4235303230323832
R11094,DS Max Stone Hill,Bangalore South,https://www.magicbricks.com/ds-max-stone-hills-jp-nagar-bangalore-pdpid-4d4235303236343338
R11162,Narayankrupa Krupal The Freedom City,Ahmedabad South,https://www.magicbricks.com/krupal-the-freedom-city-bagodara-ahmedabad-pdpid-4d4235303230323439
R11438,Bhandari Latitude,Pune West,https://www.magicbricks.com/project-bhandari-latitude-for-sale-in-pune-pppfs
R11570,Bengal Greenfield Ambition,Kolkata East,https://www.magicbricks.com/greenfield-ambition-new-town-kolkata-pdpid-4d4235303234383330
R11586,Ekta Oleander,Kolkata Central,https://www.magicbricks.com/project-ekta-oleander-for-sale-in-kolkata-pppfs
R11664,HBH Galaxy Apartments,Gurgaon,https://www.magicbricks.com/galaxy-apartment-sector-43-gurgaon-pdpid-4d4235303031343631
R11674,Bengal Shelter Akankha,Kolkata East,https://www.magicbricks.com/project-bengal-shelter-akankha-for-sale-in-kolkata-pppfs
R11818,Nyati Epitome,Pune South,https://www.magicbricks.com/project-nyati-epitome-for-sale-in-pune-pppfs
R11868,ARV Imperia,Pune South,https://www.magicbricks.com/project-arv-imperia-for-sale-in-pune-pppfs
R11938,Sahara Grace,Gurgaon,https://www.magicbricks.com/project-sahara-grace-for-sale-in-gurgaon-pppfs
R12074,DLF Regency Park 2,Gurgaon,https://www.magicbricks.com/project-dlf-regency-park-2-for-rent-in-gurgaon-pppfr
R12156,Ansal Maple Heights,Gurgaon,https://www.magicbricks.com/ansal-maple-height-sector-43-gurgaon-pdpid-4d4235303030383630
R12200,Jalvayu Towers,Gurgaon,https://www.magicbricks.com/jalvayu-tower-sector-56-gurgaon-pdpid-4d4235303031343732
R12242,DLF Pink Town House,Gurgaon,https://www.magicbricks.com/dlf-pink-town-house-sector-24-gurgaon-pdpid-4d4235323835313633
R12302,Kendriya Vihar,Gurgaon,https://www.magicbricks.com/villa-for-sale-in-kendriya-vihar-gurgaon-pppfs
R12374,Antriksh Godrej Apartments,Delhi South West,https://www.magicbricks.com/project-antriksh-apartment-for-sale-in-new-delhi-pppfs
R12406,Cosmos Greens,Bhiwadi,https://www.magicbricks.com/project-cosmos-greens-3bhk-for-sale-in-bhiwadi-pppfs
R12414,CGHS IES Apartments,Delhi South West,https://www.magicbricks.com/luxury-flats-in-bhagat-enclave-new-delhi-for-sale-pppfs
R12432,CGHS IIT Engineers,Delhi South West,https://www.magicbricks.com/flats-for-rent-in-dwarka-sector-10-new-delhi-pppfr
R12454,Neelachal Apartment,Delhi South West,https://www.magicbricks.com/project-neelachal-for-rent-in-new-delhi-pppfr
R12516,My Home Abhra,Hyderabad,https://www.magicbricks.com/project-my-home-abhra-for-sale-in-hyderabad-pppfs
R12524,My Home Jewel,Hyderabad,https://www.magicbricks.com/project-my-home-jewel-for-sale-in-hyderabad-pppfs
R12558,Mahavir Residency,Navi Mumbai,https://www.magicbricks.com/project-mahavir-residency-for-sale-in-navi-mumbai-pppfs
R12572,Thiruvizha Apartments,Delhi South West,https://www.magicbricks.com/property-near-vardhman-market-dwarka-new-delhi-pppfs/page-2
R12620,Manchahat Apartment,Delhi South West,https://www.magicbricks.com/project-manchahat-apartments-for-rent-in-new-delhi-pppfr
R12668,CGHS Gayatri Apartment,Delhi South West,https://www.magicbricks.com/project-state-cghs-for-sale-in-new-delhi-pppfs
R12750,Sargodha Apartments,Delhi South West,https://www.magicbricks.com/project-sargodha-apartments-1bhk-for-rent-in-new-delhi-pppfr
R12764,CGHS Shiv Lok Apartment,Delhi South West,https://www.magicbricks.com/shivlok-apartment-dwarka-sector-6-new-delhi-pdpid-4d4235303131323036
R12836,Karuna Vihar,Delhi South West,https://www.magicbricks.com/project-karuna-vihar-apartment-for-sale-in-new-delhi-pppfs
R12866,Raunak Unnathi Woods Phase 1 and 2,Thane,https://www.magicbricks.com/project-raunak-unnathi-woods-for-sale-in-thane-pppfs
R12890,Hiranandani Estate Paloma,Thane,https://www.magicbricks.com/project-hiranandani-estate-paloma-for-sale-in-thane-pppfs
R12930,Kanakia Niharika,Thane,https://www.magicbricks.com/project-niharika-spaces-for-sale-in-thane-pppfs
R12950,Kalpataru Estate,Western Mumbai,https://www.magicbricks.com/project-kalpataru-estate-3bhk-for-sale-in-mumbai-pppfs
R12968,Hiranandani Estate Casablanca,Thane,https://www.magicbricks.com/project-hiranandani-estate-casablanca-for-sale-in-thane-pppfs
R13152,Peninsula Ashok Towers,Mumbai South,https://www.magicbricks.com/peninsula-ashok-towers-parel-mumbai-pdpid-4d4235303030353339
R13234,Mahindra The Woods,Pune West,https://www.magicbricks.com/project-mahindra-woods-pinnacle-for-rent-in-pune-pppfr
R13288,Siddhi Grandeur,Navi Mumbai,https://www.magicbricks.com/siddhi-grandur-kharghar-navi-mumbai-pdpid-4d4235303237393436
R13402,Group Seven Rushi Heights,Western Mumbai,https://www.magicbricks.com/rushi-heights-goregaon-east-mumbai-pdpid-4d4235303031333434
R13440,Ashok Nagar,Thane,https://www.magicbricks.com/
R13506,Rustomjee Elanza,Western Mumbai,https://www.magicbricks.com/rustomjee-elanza-malad-west-mumbai-pdpid-4d4235303138373933
R13542,Maitri Ocean,Navi Mumbai,https://www.magicbricks.com/project-maitri-ocean-for-sale-in-navi-mumbai-pppfs
R13566,Hiranandani Evita,Central Mumbai,https://www.magicbricks.com/project-hiranandani-evita-for-sale-in-mumbai-pppfs
R13570,Karia Konark Campus,Pune East,https://www.magicbricks.com/konark-campus-viman-nagar-pune-pdpid-4d4235303031363734
R13590,Royal Classic CHS,Western Mumbai,https://www.magicbricks.com/royal-classic-chs-shastri-nagar-andheri-west-mumbai-pdpid-4d4235333937303437
R13946,Leena Bhairav Residency,Mira Bhayandar,https://www.magicbricks.com/bhairav-residency-mira-road-mumbai-pdpid-4d4235303336383636
R14024,White City,Western Mumbai,https://www.magicbricks.com/rajesh-white-city-kandivali-east-mumbai-pdpid-4d4235303139313933
R14332,Vamsiram Jyothi Cosmos,Hyderabad,https://www.magicbricks.com/jyothi-cosmos-hitech-city-hyderabad-pdpid-4d4235303237333939
R14508,Shanti Green Palms,Navi Mumbai,https://www.magicbricks.com/shanti-green-palms-ghansoli-navi-mumbai-pdpid-4d4235313133313933
R14698,Samartha Aangan,Western Mumbai,https://www.magicbricks.com/project-samarth-aangan-3bhk-for-sale-in-mumbai-pppfs
R14748,Galaxy Orion,Navi Mumbai,https://www.magicbricks.com/project-galaxy-orion-for-sale-in-navi-mumbai-pppfs
R14776,Kumar Sanctum,Pune West,https://www.magicbricks.com/project-kumar-sanctum-for-sale-in-pune-pppfs
R14974,Tritvam by Tata Realty,Kochi,https://www.magicbricks.com/project-tata-tritvam-3bhk-for-sale-in-kochi-pppfs
R15100,BramhaCorp Water Bay,Pune East,https://www.magicbricks.com/project-water-bay-for-sale-in-pune-pppfs
R15164,Azea Botanica,Lucknow,https://www.magicbricks.com/project-azea-botanica-for-sale-in-lucknow-pppfs
R15272,Wadhwani Sai Ambience,Pune West,https://www.magicbricks.com/sai-ambience-pimple-saudagar-pune-pdpid-4d4235303031393730
R15378,Solitairian City,Greater Noida,https://www.magicbricks.com/project-solitairian-city-2bhk-for-sale-in-greater-noida-pppfs
R15396,Shrachi Greenwood Sonata,Kolkata East,https://www.magicbricks.com/project-greenwood-sonata-for-sale-in-kolkata-pppfs
R17364,Kolte Patil Umang Pride,Pune East,https://www.magicbricks.com/project-kolte-patil-ivy-estate-umang-pride-for-sale-in-pune-pppfs
R17466,Kalpataru Gardens,Western Mumbai,https://www.magicbricks.com/kalpataru-gardens-building-1-abc-chs-ltd-kandivali-east-mumbai-pdpid-4d4235323238353737
R17832,Lokhandwala Green Meadows,Western Mumbai,https://www.magicbricks.com/lokhandwala-green-meadows-kandivali-east-mumbai-pdpid-4d4235303535363735
R17888,Odyssey CHS Mumbai,Mumbai South,https://www.magicbricks.com/project-k-merchant-parson-bhuvan-chs-for-sale-in-mumbai-pppfs
R17896,Everest Heights,Central Mumbai,https://www.magicbricks.com/project-everest-heights-for-sale-in-mumbai-pppfs
R18108,Cosmos Park,Thane,https://www.magicbricks.com/project-cosmos-park-for-sale-in-thane-pppfs
R18168,Bhagwati Complex,Navi Mumbai,https://www.magicbricks.com/bhagwati-complex-ulwe-navi-mumbai-pdpid-4d4235303730323032
R18522,Lifestyle Ocean Park,Indore,https://www.magicbricks.com/project-lifestyle-ocean-park-for-rent-in-indore-pppfr
R18640,Rekhi Sai Daffodils,Navi Mumbai,https://www.magicbricks.com/project-rekhi-sai-daffodils-for-sale-in-navi-mumbai-pppfs
R18830,Sejal Suyash Pride,Navi Mumbai,https://www.magicbricks.com/suyash-pride-ulwe-navi-mumbai-pdpid-4d4235303138383039
R18848,Adani Elysium,Ahmedabad North,https://www.magicbricks.com/project-adani-elysium-for-rent-in-ahmedabad-pppfr
R18882,Neel Sidhi Atlantis,Navi Mumbai,https://www.magicbricks.com/project-neelsidhi-atlantis-for-rent-in-navi-mumbai-pppfr
R18914,Sai Sahawas CHS,Western Mumbai,https://www.magicbricks.com/sai-sahawas-chs-andheri-west-mumbai-pdpid-4d4235313139323137
