XID,Project Name,City,Magicbricks.com Link
R618,Emaar MGF Emerald Estate,Gurgaon,https://www.magicbricks.com/emaar-emerald-estate-sector-65-gurgaon-pdpid-4d4235303030393935
R433746,Innovative Palacia,Bangalore East,https://www.magicbricks.com/shubankara-innovative-palacia-whitefield-bangalore-pdpid-4d4235343239333135
R7852,Oberoi Woods,Western Mumbai,https://www.magicbricks.com/oberoi-woods-goregaon-east-mumbai-pdpid-4d4235303030363032
R26176,Din Apartments,Delhi South West,https://www.magicbricks.com/project-din-apartment-for-sale-in-new-delhi-pppfs
R71621,Canterbury Castles,Bangalore North,https://www.magicbricks.com/project-plots-canterbury-castles-for-sale-in-bangalore-pppfs
R281253,Ekta Parksville,Beyond Mira Road,https://www.magicbricks.com/ekta-parksville-virar-west-mumbai-pdpid-4d4235303232353230
R32810,Hawelia Valenova Park,Greater Noida,https://www.magicbricks.com/project-hawelia-valenova-park-for-sale-in-noida-pppfs
R108249,Kanakia Paris,Western Mumbai,https://www.magicbricks.com/kanakia-paris-bandra-kurla-complex-mumbai-pdpid-4d4235303739303430
R295261,Saarrthi Signature Tower,Pune Central,https://www.magicbricks.com/the-signature-tower-model-colony-pune-pdpid-4d4235313434393039
R119221,Tulip Lemon,Gurgaon,https://www.magicbricks.com/tulip-lemon-sector-69-gurgaon-pdpid-4d4235303733393835
R57856,Sadguru Prism,Navi Mumbai,https://www.magicbricks.com/project-sadguru-prism-for-sale-in-navi-mumbai-pppfs
R99210,ARK Prem Viman Platinum,Pune East,https://www.magicbricks.com/project-viman-platinum-for-sale-in-pune-pppfs
R1201,The Meadows by Adani Realty,Ahmedabad North,https://www.magicbricks.com/project-adani-the-north-park-4bhk-for-sale-in-ahmedabad-pppfs
R136591,Hauz Khas RWA,South Delhi,https://www.magicbricks.com/project-rwa-hauz-khas-for-sale-in-new-delhi-pppfs
R336791,Birla Alokya,Bangalore East,https://www.magicbricks.com/project-birla-alokya-3bhk-for-sale-in-bangalore-pppfs
R177419,R Block RWA Greater Kailash 1,South Delhi,https://www.magicbricks.com/flats-in-greater-kailash-1-new-delhi-under-5-crore-pppfs
R155035,Rishabh Cloud9 Skylish Towers,Ghaziabad,https://www.magicbricks.com/rishabh-cloud9-skylish-towers-ahinsa-khand-2-ghaziabad-pdpid-4d4235323531333537
R3504,Antriksh Forest,Noida,https://www.magicbricks.com/project-antriksh-forest-3bhk-for-sale-in-noida-pppfs
R31786,Larkins Pride Palms,Thane,https://www.magicbricks.com/pride-palms-kolshet-thane-pdpid-4d4235303738313337
R122993,Lakhanis Exotica,Navi Mumbai,https://www.magicbricks.com/lakhanis-oasis-ulwe-navi-mumbai-pdpid-4d4235303830363938
R4732,Paradise Sai Sapphire,Navi Mumbai,https://www.magicbricks.com/project-sai-sapphire-for-rent-in-navi-mumbai-pppfr
R11630,Bengal Shapoorji Shukhobristhi,Kolkata East,https://www.magicbricks.com/project-bengal-shapoorji-shukhobristhi-for-sale-in-kolkata-pppfs
R146879,Dharti Sai Archana,Navi Mumbai,https://www.magicbricks.com/project-dharti-aangan-for-sale-in-navi-mumbai-pppfs
R28714,FAM CHS,Navi Mumbai,https://www.magicbricks.com/fam-co-operative-housing-society-kopar-khairane-navi-mumbai-pdpid-4d4235303031363138
R268173,VTP Purvanchal,Pune East,Not Found
R35024,Vertex Panache,Hyderabad,https://www.magicbricks.com/vertex-panache-gachibowli-hyderabad-pdpid-4d4235303632373639
R387927,Malles Ahaana,Chennai South,https://www.magicbricks.com/project-malles-ahaana-for-sale-in-chennai-pppfs
R369744,Hallmark County,Hyderabad,https://www.magicbricks.com/project-hallmark-county-for-sale-in-hyderabad-pppfs
R23256,Saviour Greenarch,Greater Noida,https://www.magicbricks.com/project-saviour-greenarch-3bhk-for-sale-in-noida-pppfs
R12860,Hara Vijaya Heights,Bangalore South,https://www.magicbricks.com/hara-vijaya-heights-kanakapura-road-bangalore-pdpid-4d4235303136373530
R6554,Newa Garden,Navi Mumbai,https://www.magicbricks.com/project-newa-garden-for-sale-in-navi-mumbai-pppfs
R37766,Saviour IRIS,Ghaziabad,https://www.magicbricks.com/saviour-greenisle-crossings-republik-ghaziabad-pdpid-4d4235303235373033
R517,Ajnara Gen 10,Ghaziabad,https://www.magicbricks.com/project-ajnara-gen-x-4bhk-for-sale-in-ghaziabad-pppfs
R309011,Assetz Earth and Essence,Bangalore North,https://www.magicbricks.com/assetz-earth-&-essence-new-international-airport-road-bangalore-pdpid-4d4235313137353637
R42380,DSK Saptasur Phase 4,Pune South,https://www.magicbricks.com/project-dsk-saptasur-for-sale-in-pune-pppfs
R254893,Neelkanth Lakeview,Thane,https://www.magicbricks.com/project-neelkanth-lake-view-3bhk-for-sale-in-thane-pppfs
R291065,The Bungalows,Ahmedabad West,https://www.magicbricks.com/
R323757,Signature Vrajdham,Ahmedabad West,https://www.magicbricks.com/project-signature-vrajdham-for-sale-in-ahmedabad-pppfs
R12418,Neptune Living Point,Central Mumbai,https://www.magicbricks.com/neptune-living-point-bhandup-west-mumbai-pdpid-4d4235303030363239
R7516,MKS La Royale,Ghaziabad,https://www.magicbricks.com/mks-la-royale-indirapuram-ghaziabad-pdpid-4d4235303130323430
R340165,Sai Proviso Icon,Navi Mumbai,https://www.magicbricks.com/project-sai-proviso-icon-1bhk-for-sale-in-navi-mumbai-pppfs
R338075,Rosebey Greens,Raipur,Not Found
R96876,Bhartiya The Leela Residences,Bangalore North,https://www.magicbricks.com/leela-residences-thanisandra-main-road-bangalore-pdpid-4d4235303933363937
R335291,Treasure Fantasy,Indore,https://www.magicbricks.com/project-plots-treasure-fantasy-for-sale-in-indore-pppfs
R12908,Mhalsa Residency,Navi Mumbai,https://www.magicbricks.com/project-mhalsa-residency-for-sale-in-navi-mumbai-pppfs
R56182,Reputed Asha Deep Apartments,Delhi South West,https://www.magicbricks.com/ashadeep-apartment-dwarka-sector-2-new-delhi-pdpid-4d4235303130373331
R404465,Neel Sidhi Ballarat,Navi Mumbai,https://www.magicbricks.com/neel-sidhi-ballarat-new-panvel-navi-mumbai-pdpid-4d4235333932353939
R4340,Lodha Splendora,Thane,https://www.magicbricks.com/lodha-splendora-ghodbunder-road-thane-pdpid-4d4235303230383835
R73131,PNK Imperial Heights,Mira Bhayandar,https://www.magicbricks.com/sk-pnk-imperial-heights-mira-road-mumbai-pdpid-4d4235303930373833
R13152,Peninsula Ashok Towers,Mumbai South,https://www.magicbricks.com/peninsula-ashok-towers-parel-mumbai-pdpid-4d4235303030353339
R68,Omaxe Royal Residency,Ludhiana,https://www.magicbricks.com/omaxe-royal-residency-thakkarwal-ludhiana-pdpid-4d4235303732373431
R267986,Nanded Pancham,Pune South,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Nanded-in-Pune&id=4d423738393036373737
R12802,CGHS New Rashtriya,Delhi South West,https://www.magicbricks.com/new-rashtriya-cghs-dwarka-sector-18-new-delhi-pdpid-4d4235303334313537
R267817,Arkade Earth,Central Mumbai,https://www.magicbricks.com/arkade-earth-kanjurmarg-east-mumbai-pdpid-4d4235303934303331
R135719,H Block Park Pocket,West Delhi,https://www.magicbricks.com/2-bhk-flats-for-rent-in-vikaspuri-block-h-new-delhi-pppfr
R406437,SRS Avenue,Chennai South,https://www.magicbricks.com/gaja-srs-avenue-thiruporur-chennai-pdpid-4d4235313430383937
R208303,Ansal Chiranjiv Vihar,Ghaziabad,https://www.magicbricks.com/3-bhk-flats-in-chiranjiv-vihar-ghaziabad-for-sale-pppfs
R314657,Swagat Queens Land,Gandhinagar,https://www.magicbricks.com/project-swagat-queens-land-for-sale-in-gandhinagar-pppfs
R61891,Poornaprajna Housing Society,Bangalore South,https://www.magicbricks.com/poornaprajna-housing-society-uttarahalli-bangalore-pdpid-4d4235303637343838
R378807,Radhe Mohan,Navi Mumbai,https://www.magicbricks.com/independent-house-for-sale-in-radhey-mohan-drive-new-delhi-pppfs
R325171,Rajapushpa Eterna,Hyderabad,https://www.magicbricks.com/project-rajapushpa-eterna-for-sale-in-hyderabad-pppfs
R329641,Ramdev Bhav Residency,Thane,https://www.magicbricks.com/bhav-residency-kasheli-beyond-thane-pdpid-4d4235313233313533
R423312,Kothari Aarambh Elite,Nashik,Not Found
R70386,Probo Prolix Pride,Pune West,https://www.magicbricks.com/pradnyesh-probo-prolix-pride-ravet-pune-pdpid-4d4235303634313930
R31568,Silver Springs,Indore,https://www.magicbricks.com/project-silver-springs-for-sale-in-indore-pppfs
R12670,Shipra Sun City,Ghaziabad,https://www.magicbricks.com/property-for-sale-in-shipra-suncity-ghaziabad-pppfs
R348189,Orchid Sky,Ahmedabad West,https://www.magicbricks.com/gsg-orchid-sky-shela-ahmedabad-pdpid-4d4235313331363335
R372024,Krishna Amarillo,Pune West,https://www.magicbricks.com/project-krishna-amarillo-2bhk-for-rent-in-pune-pppfr
R372413,Prestige Misty Waters,Bangalore North,https://www.magicbricks.com/prestige-misty-waters-hebbal-bangalore-pdpid-4d4235303037353834
R417187,Akshar Amar Mansion,Central Mumbai,https://www.magicbricks.com/akshar-amar-mansion-govandi-east-mumbai-pdpid-4d4235313336303635
R165831,Vihang Hills,Thane,https://www.magicbricks.com/vihang-hills-ghodbunder-road-thane-pdpid-4d4235303330323532
R305723,VTP Hilife,Pune West,https://www.magicbricks.com/vtp-hilife-phase-2-wakad-pune-pdpid-4d4235313137313835
R156481,Siddhivinayak Aarambh,Pune East,https://www.magicbricks.com/project-aarambh-for-sale-in-mumbai-pppfs
R400715,Prem Nagar Legacy,Central Mumbai,https://www.magicbricks.com/chheda-prem-nagar-legacy-mulund-west-mumbai-pdpid-4d4235333938333433
R270238,Pebbles Urbania,Pune West,https://www.magicbricks.com/project-pebbles-urbania-2bhk-for-sale-in-pune-pppfs
R34284,TVH Quadrant,Chennai South,https://www.magicbricks.com/project-tvh-quadrant-for-sale-in-chennai-pppfs
R79370,Lodha Elisium,Mumbai South,https://www.magicbricks.com/project-lodha-elisium-for-rent-in-mumbai-pppfr
R32708,Omaxe Heights,Lucknow,https://www.magicbricks.com/project-omaxe-heights-for-sale-in-lucknow-pppfs
R370792,Golden Castle,Chandigarh,https://www.magicbricks.com/project-golden-castle-for-rent-in-zirakpur-pppfr
R12564,DDA Shaheed Bhagat Singh Apartment,Delhi South West,https://www.magicbricks.com/dda-shaheed-bhagat-singh-apartment-dwarka-sector-14-new-delhi-pdpid-4d4235303734393535
R4368,Hiranandani Rodas Enclave,Thane,https://www.magicbricks.com/project-hiranandani-rodas-enclave-4bhk-for-sale-in-thane-pppfs
R385001,Prestige Marigold,Bangalore North,https://www.magicbricks.com/prestige-marigold-devanahalli-bangalore-pdpid-4d4235343234363033
R269505,One Indiabulls,Thane,https://www.magicbricks.com/one-indiabulls-thane-thane-west-thane-pdpid-4d4235303936333937
R395317,Sun Footprints,Ahmedabad West,https://www.magicbricks.com/project-sun-footprints-for-sale-in-ahmedabad-pppfs
R3774,BGA Amrita Abashan 1,Kolkata South,https://www.magicbricks.com/project-amrita-abashan-ii-for-sale-in-kolkata-pppfs
R136137,Raunak Unnathi Woods Phase 6,Thane,https://www.magicbricks.com/project-raunank-unnathi-woods-phase-6-for-sale-in-thane-pppfs
R158071,Trisara Our Homes 3,Gurgaon,https://www.magicbricks.com/project-trisara-our-homes-3-for-sale-in-gurgaon-pppfs
R22964,Nyati Eternity,Pune South,https://www.magicbricks.com/project-nyati-eternity-2bhk-for-sale-in-pune-pppfs
R400573,Eastern Arc Phase 2,Dehradun,https://www.magicbricks.com/project-eastern-arc-phase-ii-for-sale-in-dehradun-pppfs
R12234,Vipul Greens,Gurgaon,https://www.magicbricks.com/vipul-greens-sohna-road-gurgaon-pdpid-4d4235303030333036
R266,Kolte Patil Elburz Hills and Dales,Pune South,https://www.magicbricks.com/project-kolte-patil-24k-allura-for-rent-in-pune-pppfr
R315451,Panorama Height,Purnea,https://www.magicbricks.com/2-bhk-flats-in-belauri-purnia-for-sale-pppfs
R6330,Anshul Kanvas,Pune East,https://www.magicbricks.com/project-anshul-kanvas-for-sale-in-pune-pppfs
R255417,Shilpa Society,Nagpur,https://www.magicbricks.com/samrudhi-palace-shilpa-society-manish-nagar-nagpur-pdpid-4d4235323436373831
R377300,Dosti Oro 67,Western Mumbai,https://www.magicbricks.com/dosti-oro-67-kandivali-west-mumbai-pdpid-4d4235323737353931
R46900,Aims Golf Avenue,Noida,https://www.magicbricks.com/project-aims-golf-avenue-2-2bhk-for-sale-in-noida-pppfs
R146047,Acme Eden and Emerald Court,Mohali,https://www.magicbricks.com/project-acme-eden-and-emerald-court-for-sale-in-mohali-pppfs
R41690,Swaraj Daffodils,Navi Mumbai,https://www.magicbricks.com/swaraj-daffodils-airoli-navi-mumbai-pdpid-4d4235303137343233
R12600,Hilansh Apartment,Delhi South West,https://www.magicbricks.com/project-hilansh-apartments-for-rent-in-new-delhi-pppfr
R17486,Gundecha Valley of Flowers,Western Mumbai,https://www.magicbricks.com/gundecha-valley-of-flowers-kandivali-east-mumbai-pdpid-4d4235303535373233
R60919,ICB Flora,Ahmedabad North,Not Found
R63175,GDA Media Enclave,Ghaziabad,https://www.magicbricks.com/project-media-enclave-for-sale-in-ghaziabad-pppfs
R393375,DG Sheetal Usha and Nisha,Western Mumbai,https://www.magicbricks.com/project-dgs-sheetal-usha-for-sale-in-mumbai-pppfs
R11156,Ekta Floral,Kolkata Central,https://www.magicbricks.com/project-ekta-floral-for-rent-in-kolkata-pppfr
R167105,Ideal Spacio,Pune South,https://www.magicbricks.com/ideal-spacio-undri-pune-pdpid-4d4235303832333439
R29124,Kumar Samruddhi,Pune East,https://www.magicbricks.com/kumar-samruddhi-vishrantwadi-pune-pdpid-4d4235303333373837
R269,Kolte Patil Margosa Heights,Pune South,https://www.magicbricks.com/kolte-patil-margosa-heights-phase-4-nibm-annexe-pune-pdpid-4d4235303731363037
R318481,Jayam Sri Sai Avenue Annexe,Chennai South,https://www.magicbricks.com/Saraswathi-Nagar-Neelankarai-in-Chennai-Overview
R298515,Shivalik Dream City,Greater Noida,https://www.magicbricks.com/rsa-paradise-dream-city-tilpata-karanwas-greater-noida-pdpid-4d4235313638363733
R137813,RWA Defence Colony Block A,South Delhi,https://www.magicbricks.com/rwa-defence-colony-block-a-defence-colony-new-delhi-pdpid-4d4235313732323539
R25368,Raheja Atharva,Gurgaon,https://www.magicbricks.com/project-raheja-atharva-for-sale-in-gurgaon-pppfs
R15522,NBCC Vibgyor Towers,Kolkata East,https://www.magicbricks.com/project-nbcc-vibgyor-towers-4bhk-for-sale-in-kolkata-pppfs
R271771,Casagrand Crescendo,Chennai North,https://www.magicbricks.com/project-casagrand-crescendo-2bhk-for-rent-in-chennai-pppfr
R1125,The Golden Palm,Noida,https://www.magicbricks.com/the-golden-palm-sector-168-noida-pdpid-4d4235303237383238
R1216,Eldeco Green Meadows,Greater Noida,https://www.magicbricks.com/property-for-sale-in-eldeco-green-meadows-greater-noida-pppfs
R9386,Omkar Veda Exclusive,Mumbai South,https://www.magicbricks.com/omkar-veda-parel-mumbai-pdpid-4d4235303236343934
R5688,Arms The Empress,Indore,https://www.magicbricks.com/the-empress-nipania-indore-pdpid-4d4235303336313638
R27698,Gulshan GC Centrum,Ghaziabad,https://www.magicbricks.com/project-gc-centrum-for-sale-in-ghaziabad-pppfs
R79908,Ajmera Zeon,Mumbai South,https://www.magicbricks.com/penthouse-for-sale-in-wadala-mumbai-pppfs
R28990,Unitech Horizon,Greater Noida,https://www.magicbricks.com/project-unitech-horizon-for-sale-in-greater-noida-pppfs
R352639,Pumarth Bliss 2,Indore,https://www.magicbricks.com/project-plots-pumarth-meadows-for-sale-in-indore-pppfs
R384,Lodha Paradise,Thane,https://www.magicbricks.com/lodha-paradise-majiwada-thane-pdpid-4d4235303836333132
R99240,Signature Global Synera,Gurgaon,https://www.magicbricks.com/synera-sector-81-gurgaon-pdpid-4d4235303733383739
R26300,Badhwar Apartments,Delhi South West,https://www.magicbricks.com/badhwar-apartments-dwarka-sector-6-new-delhi-pdpid-4d4235303131303634
R269195,Park East,Mohali,https://www.magicbricks.com/project-arcadia-park-east-for-sale-in-mohali-pppfs
R28034,Citrine,Pune East,https://www.magicbricks.com/project-marvel-citrine-for-sale-in-pune-pppfs
R8044,VKG Krishna Residences,Western Mumbai,https://www.magicbricks.com/vkg-krishna-residences-andheri-east-mumbai-pdpid-4d4235303231313235
R305278,Godrej Elements,Pune West,https://www.magicbricks.com/project-godrej-elements-for-rent-in-pune-pppfr
R250683,Vision Ace,Pune West,https://www.magicbricks.com/jhamtani-vision-ace-tathawade-pune-pdpid-4d4235313138323733
R253573,Bhagwati Greens,Navi Mumbai,https://www.magicbricks.com/project-bhagwati-greens-for-sale-in-navi-mumbai-pppfs
R830,Lodha Grandeur,Mumbai South,https://www.magicbricks.com/project-lodha-grandeur-for-sale-in-mumbai-pppfs
R106775,Marathon Vega,Navi Mumbai,https://www.magicbricks.com/marathon-nexzone-panvel-navi-mumbai-pdpid-4d4235303733363431
R20518,Hiranandani Ambrosia,Central Mumbai,https://www.magicbricks.com/hiranandani-ambrosia-powai-mumbai-pdpid-4d4235323038303233
R433931,Tritonia Man Mandir,Mira Bhayandar,Not Found
R41808,Aristo Pearl Residency,Mumbai South,https://www.magicbricks.com/project-aristo-pearl-residency-for-sale-in-mumbai-pppfs
R11354,Palm Avenue,Kolkata South,https://www.magicbricks.com/property-for-sale-in-palm-avenue-kolkata-pppfs
R180101,Peepal Apartments,Delhi South West,https://www.magicbricks.com/blog/importance-of-plants-in-vastu/115359.html
R1153,Siddha Pines,Kolkata East,https://www.magicbricks.com/project-siddha-pines-for-sale-in-kolkata-pppfs
R12446,Shri Keshav Kunj Apartments,Delhi South West,Not Found
R433349,Island of Bliss,Pune East,https://www.magicbricks.com/bliss-apartment-dadar-east-mumbai-pdpid-4d4235303439313336
R30416,Sukhwani Palm Breeze,Pune West,https://www.magicbricks.com/palm-breeze-pimple-saudagar-pune-pdpid-4d4235303032333138
R83723,Naren Hills,Pune East,https://www.magicbricks.com/project-naren-hills-for-sale-in-pune-pppfs
R28690,CGHS Sansad Vihar,Delhi South West,https://www.magicbricks.com/project-sansad-vihar-pitampura-new-delhi-pdpid-4d4235303332343535
R163,Assotech The Nest,Ghaziabad,https://www.magicbricks.com/assotech-the-nest-phase-ii-crossings-republik-ghaziabad-pdpid-4d4235323637333237
R53006,Maharaja Saini CGHS,Delhi South West,https://www.magicbricks.com/maharaja-saini-apartments-dwarka-sector-12-new-delhi-pdpid-4d4235303130393031
R26036,DDA Kaveri Apartments,South Delhi,https://www.magicbricks.com/project-dda-kaveri-apartment-1bhk-for-rent-in-new-delhi-pppfr
R270741,Signature The Roselia,Gurgaon,https://www.magicbricks.com/project-signature-the-roselia-for-sale-in-gurgaon-pppfs
R201167,Shreeji Arcade,Navi Mumbai,https://www.magicbricks.com/project-shreeji-arcade-for-sale-in-navi-mumbai-pppfs
R240468,Auris Bliss,Western Mumbai,https://www.magicbricks.com/project-transcon-and-sheth-auris-bliss-for-sale-in-mumbai-pppfs
R9622,Lokhandwala Fountain Heights,Western Mumbai,https://www.magicbricks.com/fountain-heights-kandivali-east-mumbai-pdpid-4d4235303237313033
R307093,Kolte Patil Centria,Pune South,https://www.magicbricks.com/kolte-patil-centria-undri-pune-pdpid-4d4235313136363439
R5220,BDI Sunshine City,Bhiwadi,https://www.magicbricks.com/project-bdi-sunshine-city-alwar-bypass-road-bhiwadi-pdpid-4d4235303233333630
R61361,Status Vihar,Navi Mumbai,https://www.magicbricks.com/status-vihar-kharghar-navi-mumbai-pdpid-4d4235303430313231
R17730,Sheth Vasant Pride,Western Mumbai,https://www.magicbricks.com/sheth-beau-pride-bandra-west-mumbai-pdpid-4d4235303931383931
R280169,MGH Anandam Awaas,Dharuhera,https://www.magicbricks.com/anandam-estate-nh-8-dharuhera-pdpid-4d4235303732393436
